,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8,Site9,Site10
265,6181.5,6080.5,6256.5,6541.5,6486.0,6585.5,6519.0,5510.0,6011.0,5758.5
266,6136.0,6031.0,6242.5,6542.5,6370.5,6611.5,6513.5,5355.0,5926.5,5650.5
267,6029.5,5927.0,6168.5,6530.5,6365.0,6512.0,6426.0,5251.5,5934.5,5537.5
268,5938.5,5897.0,6160.5,6529.0,6325.5,6496.5,6434.0,5167.0,5763.0,5527.5
269,5879.0,5852.0,6144.0,6399.0,6349.0,6493.0,6427.0,5207.5,5662.0,5413.0
270,5818.0,5792.0,6035.0,6307.5,6270.5,6419.5,6314.0,5077.0,5621.5,5401.5
271,5846.0,5738.0,5921.0,6284.5,6219.5,6344.0,6201.0,4874.5,5633.0,5290.0
272,5712.0,5684.5,5983.5,6278.5,6201.0,6336.5,6271.5,4942.5,5465.5,5191.5
273,5681.0,5690.0,5877.0,6229.5,6198.0,6338.5,6262.0,4777.5,5451.5,5142.5
274,5688.5,5711.0,5835.5,6148.5,6082.0,6253.5,6151.0,4830.5,5391.0,5155.5
275,5574.0,5581.0,5877.0,6080.0,6082.0,6115.5,6028.5,4790.0,5335.5,5087.0
276,5584.0,5593.0,5767.0,6056.0,6034.5,6164.0,6027.5,4699.5,5282.5,5007.0
277,5454.0,5524.5,5766.0,6078.5,6066.0,6132.5,6077.5,4656.0,5201.5,4998.5
278,5437.5,5394.5,5706.5,6028.5,5964.5,6109.5,6037.5,4625.5,5237.0,4833.5
279,5327.0,5333.5,5569.5,5880.0,5876.5,6021.5,6004.5,4604.5,5103.0,4808.0
280,5326.5,5288.0,5511.0,5848.5,5892.0,6006.5,5952.0,4401.0,5046.5,4743.0
281,5269.0,5370.5,5487.0,5833.0,5734.0,5953.5,5914.5,4500.0,5050.0,4648.0
282,5247.5,5289.5,5485.0,5837.5,5761.0,5893.0,5786.5,4352.0,4941.5,4573.5
283,5238.5,5206.5,5325.5,5674.0,5681.5,5888.0,5824.0,4309.5,4998.0,4608.5
284,5158.5,5120.0,5291.0,5564.0,5604.0,5774.5,5716.0,4263.5,4914.0,4525.5
285,5038.0,5098.0,5300.0,5576.0,5562.5,5668.5,5618.5,4199.0,4877.0,4477.5
286,4997.0,5020.5,5218.5,5468.0,5461.5,5553.5,5558.0,4124.0,4747.0,4392.5
287,4973.0,4982.5,5204.5,5480.0,5424.5,5560.0,5574.5,4082.0,4689.5,4293.0
288,4869.5,4777.5,5036.0,5449.5,5384.5,5550.0,5463.0,4014.5,4596.5,4254.5
289,4766.5,4795.0,5094.0,5311.5,5257.5,5469.5,5415.5,3959.5,4529.0,4288.0
290,4745.5,4725.5,5034.0,5346.0,5327.0,5428.0,5405.5,3855.5,4486.0,4190.5
291,4611.5,4656.0,4973.0,5288.5,5254.0,5371.0,5312.0,3803.0,4330.5,4020.5
292,4618.0,4591.0,4913.5,5274.5,5171.0,5374.0,5343.0,3792.0,4348.0,4025.5
293,4547.0,4580.0,4890.5,5177.0,5211.0,5262.0,5233.0,3720.0,4322.5,3990.5
294,4578.5,4686.5,4765.5,5161.0,5140.5,5224.5,5281.5,3675.5,4294.5,4002.5
295,4538.5,4550.0,4726.5,5137.5,5132.0,5209.5,5176.0,3631.5,4270.5,3905.5
296,4343.5,4474.5,4666.0,5065.0,4992.5,5199.5,5153.0,3543.5,4140.5,3813.0
297,4372.5,4485.5,4629.5,4987.5,4957.0,5100.0,5011.0,3581.0,4141.5,3776.0
298,4299.0,4386.0,4624.5,5004.0,4980.0,5088.0,5058.5,3649.5,4042.0,3706.5
299,4270.0,4334.5,4618.0,4920.5,4976.5,5032.5,4987.0,3342.0,3972.0,3664.0
300,4227.0,4238.0,4597.0,4881.5,4918.0,4919.5,4864.5,3425.0,3949.5,3582.5
301,4268.5,4187.5,4417.0,4747.0,4779.5,4934.5,4823.5,3310.5,3982.0,3623.5
302,4204.0,4177.5,4456.0,4728.5,4723.5,4823.5,4759.5,3488.0,3987.5,3630.5
303,4192.0,4187.5,4383.0,4680.5,4685.0,4794.5,4768.0,3414.0,4010.0,3630.0
304,4104.5,4129.5,4337.0,4660.0,4671.5,4786.5,4762.0,3363.5,3913.0,3510.5
305,4010.0,4013.5,4328.0,4719.5,4651.5,4807.0,4838.0,3243.5,3733.5,3399.0
306,3909.0,4019.5,4311.5,4591.0,4586.0,4680.5,4668.5,3133.5,3681.5,3314.0
307,3889.5,3948.0,4189.5,4500.5,4507.5,4632.5,4613.5,3119.5,3689.0,3281.0
308,3809.5,3827.0,4124.0,4558.0,4522.0,4724.0,4741.0,2998.0,3572.0,3243.0
309,3758.5,3818.0,4093.5,4447.0,4456.0,4638.5,4544.5,3017.5,3550.5,3234.5
310,3721.5,3763.0,4182.0,4429.5,4477.5,4545.0,4527.5,2940.0,3538.5,3241.5
311,3658.5,3752.5,3966.5,4336.5,4355.5,4470.0,4477.0,2818.5,3436.5,3157.5
312,3629.5,3717.5,4043.5,4379.0,4420.5,4500.0,4479.5,2765.5,3362.0,3104.0
313,3670.5,3618.5,3964.5,4274.0,4272.5,4379.0,4379.0,2782.0,3401.0,3044.0
314,3647.0,3656.5,3987.5,4392.0,4429.0,4477.0,4448.0,2771.0,3362.0,3053.0
315,3437.0,3572.0,3868.0,4226.5,4302.0,4402.5,4364.5,2694.0,3204.5,3067.5
316,3371.0,3440.5,3835.0,4194.0,4237.5,4384.0,4345.5,2649.0,3182.0,2911.5
317,3430.5,3535.0,3793.5,4141.5,4119.0,4319.5,4295.0,2628.5,3283.5,2900.0
318,3407.5,3536.5,3721.5,4105.5,4154.5,4295.5,4301.5,2729.0,3127.0,2913.0
319,3440.0,3490.5,3779.5,4123.5,4127.0,4227.5,4214.0,2686.5,3216.5,2853.0
320,3358.0,3452.5,3739.5,4081.5,4080.5,4177.5,4211.5,2599.5,3171.5,2815.5
321,3361.0,3393.5,3767.5,4099.0,4123.5,4197.5,4154.5,2519.0,3122.5,2792.0
322,3273.0,3411.0,3673.0,4037.5,4120.0,4175.5,4155.5,2465.0,3067.0,2705.5
323,3382.5,3410.0,3730.0,3935.5,3932.0,4065.5,4101.5,2465.5,3057.5,2769.5
324,3280.0,3369.5,3576.0,3944.5,3923.0,4015.0,4037.0,2477.0,3025.0,2753.5
325,3323.5,3325.0,3590.0,3950.0,3975.0,4078.0,4036.0,2425.5,2946.0,2628.0
326,3259.0,3406.0,3599.5,3906.0,4013.5,4033.5,4042.5,2469.0,2981.0,2651.5
327,3199.0,3294.0,3580.5,3849.0,3942.0,4013.0,4032.0,2302.0,2892.0,2697.5
328,3129.5,3249.0,3545.5,3898.5,3978.5,4092.0,4100.0,2405.5,2907.5,2596.5
329,3076.5,3210.0,3491.5,3843.0,3927.5,4024.5,4052.5,2353.5,2918.5,2622.5
330,3108.0,3144.5,3442.0,3792.5,3815.0,3930.0,3991.5,2276.0,2903.5,2600.5
331,3080.0,3173.0,3471.0,3752.0,3783.5,3851.5,3837.5,2298.0,2846.0,2538.5
332,3053.0,3141.5,3418.5,3777.5,3850.0,3917.5,3914.5,2252.0,2828.5,2519.5
333,2961.5,3121.0,3371.0,3684.0,3728.5,3859.0,3847.0,2257.0,2727.0,2472.5
334,2970.0,3131.5,3315.5,3637.5,3690.5,3798.0,3814.0,2183.5,2786.0,2411.5
335,2998.5,3049.5,3345.0,3672.0,3722.5,3823.5,3829.5,2184.0,2710.5,2412.5
336,2928.0,3068.5,3382.0,3651.0,3758.5,3790.0,3834.5,2133.0,2675.5,2397.5
337,2960.5,3060.5,3272.0,3658.5,3761.5,3832.0,3856.0,2142.5,2661.0,2361.5
338,2895.0,2979.0,3262.0,3633.5,3690.0,3781.5,3767.5,2087.0,2643.0,2330.5
339,2817.0,2999.0,3218.5,3587.5,3676.5,3773.5,3769.0,2087.5,2637.0,2298.0
340,2889.5,2976.0,3282.0,3538.0,3609.0,3684.0,3736.0,2195.5,2670.5,2358.5
341,2938.5,2944.0,3212.5,3557.5,3617.0,3737.5,3735.5,2123.5,2637.0,2346.0
342,2861.5,2987.0,3267.0,3639.5,3706.5,3766.5,3789.5,2083.5,2624.5,2276.5
343,2798.0,2936.0,3265.5,3561.5,3648.0,3691.5,3680.0,2059.0,2642.0,2258.0
344,2774.5,2941.5,3264.5,3561.5,3542.5,3668.0,3631.0,2026.0,2644.5,2229.5
345,2805.5,2931.5,3217.5,3555.0,3625.5,3674.0,3658.0,1991.5,2533.0,2233.5
346,2717.0,2826.5,3172.5,3504.0,3484.5,3603.5,3610.0,2016.5,2627.5,2247.0
347,2771.0,2844.0,3152.0,3447.5,3530.0,3601.5,3610.5,2016.5,2573.0,2238.5
348,2720.0,2875.5,3122.5,3477.0,3522.0,3616.5,3649.5,2018.5,2541.5,2214.5
349,2768.5,2841.5,3143.0,3435.5,3511.5,3619.0,3643.0,2052.5,2602.5,2243.5
350,2801.5,2902.5,3182.5,3511.5,3537.0,3677.0,3657.5,1937.0,2564.5,2261.0
351,2767.0,2960.5,3151.0,3508.0,3600.0,3642.0,3689.5,1932.5,2499.0,2186.5
352,2784.0,2804.5,3125.0,3559.0,3649.0,3713.0,3663.0,1937.0,2560.5,2254.5
353,2712.5,2764.5,3137.5,3508.0,3540.0,3625.5,3645.0,1868.5,2479.0,2150.0
354,2814.0,2877.0,3160.0,3500.5,3608.0,3624.5,3608.5,1993.0,2537.5,2258.5
355,2813.0,2976.0,3115.5,3467.5,3560.0,3592.0,3605.0,1984.5,2546.0,2202.0
356,2757.0,2833.5,3139.5,3483.0,3531.0,3598.5,3575.0,1991.5,2542.0,2224.5
357,2824.0,2876.0,3132.0,3464.0,3527.0,3622.0,3596.0,2025.5,2562.0,2229.5
358,2824.5,2850.0,3166.5,3519.5,3603.0,3680.0,3703.0,1987.0,2604.5,2238.0
359,2790.5,2873.0,3211.0,3558.0,3625.5,3618.0,3608.5,1980.5,2533.5,2240.5
360,2774.0,2875.0,3193.0,3504.0,3561.5,3645.0,3614.5,1894.0,2531.0,2209.0
361,2781.0,2922.0,3236.5,3500.5,3580.0,3621.5,3654.0,1983.5,2587.5,2233.0
362,2796.5,2871.5,3169.0,3518.0,3609.5,3634.5,3651.0,1957.5,2529.5,2226.5
363,2884.5,2968.0,3236.5,3523.0,3532.0,3690.5,3661.5,2064.0,2634.5,2298.0
364,2910.0,2925.0,3268.0,3505.5,3525.5,3648.0,3682.5,2085.5,2667.5,2323.5
