,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8,Site9,Site10
129,2477.3611111111113,1094.9166666666667,1304.611111111111,841.4722222222222,1411.2222222222222,356.5,474.1111111111111,2586.5,2322.1111111111113,1883.5277777777778
130,1613.0555555555557,962.5277777777778,735.75,716.1388888888889,1769.6944444444443,606.6111111111111,609.8055555555555,4131.888888888889,1758.6944444444443,2330.25
131,655.4722222222222,515.2777777777778,785.8333333333334,1166.611111111111,1220.0833333333333,1400.138888888889,1341.0833333333333,1170.5555555555557,864.5277777777778,932.2777777777778
132,733.3333333333334,556.75,1031.9722222222222,1072.611111111111,722.6111111111111,1353.388888888889,862.4722222222222,1633.9166666666667,765.5277777777778,505.05555555555554
133,454.47222222222223,355.1666666666667,490.0833333333333,625.5833333333334,1472.2777777777778,825.3611111111111,1035.888888888889,866.5833333333334,811.8333333333334,529.5277777777778
134,219.63888888888889,224.44444444444446,301.9166666666667,177.13888888888889,389.4166666666667,392.52777777777777,487.25,1048.6666666666667,272.4166666666667,705.8333333333334
135,555.4166666666666,477.25,402.4166666666667,421.5,766.3055555555555,885.7777777777778,757.6388888888889,1048.138888888889,529.1944444444445,816.3055555555555
136,530.25,638.7222222222222,858.9444444444445,456.77777777777777,754.0,385.80555555555554,342.0833333333333,1146.638888888889,569.8888888888889,893.4444444444445
137,986.0277777777778,578.5833333333334,720.1944444444445,500.55555555555554,896.0833333333334,729.8333333333334,402.0,1291.888888888889,828.2222222222222,779.6388888888889
138,975.9444444444445,787.0833333333334,524.0555555555555,252.5,511.94444444444446,288.5833333333333,307.3888888888889,1439.9722222222222,1074.1666666666667,785.2777777777778
139,1258.25,1373.0555555555557,980.4166666666666,358.8611111111111,475.47222222222223,370.55555555555554,373.8611111111111,1366.7777777777778,1218.361111111111,983.3055555555555
140,1056.9166666666667,822.1111111111111,590.6111111111111,241.19444444444446,296.1111111111111,203.88888888888889,170.30555555555554,961.75,909.5833333333334,867.3888888888889
141,1085.0555555555557,928.1388888888889,962.5,473.1666666666667,502.44444444444446,499.27777777777777,484.55555555555554,1030.7777777777778,726.6944444444445,928.1666666666666
142,543.1666666666666,395.44444444444446,524.6666666666666,214.08333333333334,469.4166666666667,583.7222222222222,454.94444444444446,988.3888888888889,699.5,708.7222222222222
143,543.1666666666666,722.0277777777778,756.5277777777778,405.0833333333333,881.3333333333334,565.75,541.0,687.0,539.9444444444445,548.1666666666666
144,2242.4166666666665,1499.0277777777778,1766.861111111111,1104.9722222222222,1111.138888888889,854.1111111111111,742.1944444444445,1894.7222222222222,2209.4444444444443,1808.5277777777778
145,1833.0277777777778,1182.6666666666667,947.3611111111111,466.8611111111111,808.0,482.0833333333333,460.6666666666667,2220.8888888888887,2139.222222222222,1809.5555555555557
