,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8,Site9,Site10
0,0.7858898977817119,0.15237019712808006,0.2596986604445737,-0.636730517722532,0.9173896124062944,-0.47984333633205223,-0.5402985695774115,-0.7013693754701975,-0.16171523733972396,0.6129299783079023
1,-0.7244830237251394,-1.5398170326294536,-0.21631822246475396,-0.9177361445577584,-0.8000182629032193,-0.6080906838087918,-0.7682799467988348,-0.3305157606494181,0.7822955225288369,0.35783296099657685
2,-0.6689806567893911,-1.4420687830485608,-1.2734661264652798,-0.6911792694701148,-0.8597815406154551,-0.4581590022176277,-0.7307408445254278,0.8393398838554561,0.3106390009684917,-0.7252974167136463
3,-0.08561535325195209,-0.4138079757690392,-0.305414968161768,-0.27373883940531285,-0.8089303306322368,-0.4953321464137841,-0.7398967231286977,-1.7889288526412472,-0.6075562392288669,0.18776828278902657
4,-1.9130603071470673,-1.689613051467705,-1.3595596110713832,-0.8332467021908195,-0.9431355858456787,-0.5975582929532142,-0.7948319947483178,-1.0940991866708543,-1.8006518780871368,-1.5368196433059857
5,-0.850839476110779,-0.3243112018021179,-1.0216927383439425,-0.9509060737832974,-0.997132231497962,-0.6911107058468745,-0.932170173797368,0.7653775056187276,0.1096965775818357,-1.2330147812653134
6,-1.1496075364244878,-1.1469198476257352,-0.6077432513134334,-0.12416123402976911,0.03876458218079229,-0.25680447115511384,-0.5256491638121794,-0.4909412007685193,-0.9319945269885719,0.7970291202510271
7,-1.8841282222550284,0.8994461046391893,-0.9976666496166577,-0.40829609947117856,-0.8676451297881177,-0.5436572338687874,-0.27844044152388914,0.25076602887303945,-1.1692182212644853,0.2653706116798505
8,0.5963552192032524,0.21266944199941004,-0.3494627974951232,0.22506179442024513,0.05134632485705246,-0.4971908036235919,-0.921183119473444,-0.2513447642270046,0.0008527649140637055,-0.1540121870067298
9,0.3158911309640991,-0.43538875814404154,-1.1077862229500457,-0.015263730534603386,-0.9127297077113833,-0.5591460439505193,-0.22716752134557705,1.0706025312998748,1.4472195832492647,1.153669610472686
10,1.096466972337069,1.5716240027311728,0.4764340025052875,0.06859986411109896,-0.6301647367737069,-0.19980565005434067,-0.4954347644213884,0.7445430328759872,0.6322864217367153,0.7821690998251246
11,-0.3188433845245112,0.7020454187972565,0.023442121292941025,-0.8057094024564098,0.3999654448450948,-0.05421083528606142,-0.04221877355952281,1.290406218735786,0.2269129912240517,-0.0524687140963964
12,1.2399464953730992,-0.21259891656681187,-0.5291579194346065,-0.6116966088730685,-0.6988400822149604,-0.4247031724410869,-0.35809658537233824,1.5966729680540703,0.7809000890330963,0.9258159639421817
13,1.2913157073242705,0.24631007334867833,0.9959981712328186,-0.1335489498483179,0.33443553507290635,0.03996113001086814,0.577634207881857,-0.46281466256581977,1.5811811988403686,0.9827793755748078
14,1.2234138754347912,1.6630249633782415,1.5796319098997755,0.5091966598616545,0.774272289463835,0.6712850289422577,0.9914799207496615,1.0914370040426151,0.874394133247721,1.0603817044656316
15,0.024798929907461985,0.09080149446998526,1.5506003860209732,2.7397179383488424,2.04974645326971,3.6284086497464996,2.0801138866784656,-0.9076306556233276,-0.9975799012883833,-2.0899426258256883
16,0.2243712705913227,1.4675284642164559,1.3669009159602759,2.286604188173555,2.2929934783440733,1.0659399098247848,2.298939385296619,-1.781636787181288,-1.8446080332029677,-1.7093609915845198
17,0.797108461311278,0.19870540634499678,1.5155623399603497,0.5730331274277862,0.6594638875429608,0.4600176594274355,1.406241221477793,0.16013607244211864,0.7669457540756897,0.37516965149346304
18,1.0140594964441028,0.7640317317276777,-0.49355762986470175,-0.2687765636913075,-0.30564884394249564,-0.1584001461624713,0.24367835017763334,0.7227192316455493,0.3799782870248398,0.724804194543223
19,-0.5314517418459748,-0.6788823581760283,0.49547647322973226,1.1015178246077282,0.06424435813001339,-0.38082598069475354,-0.6342426903849422,0.7914966392767395,-0.8157495642330121,0.8262392132538258
20,0.562556370541121,-0.45369347170860946,-0.5341645043192632,0.05574972950338583,0.06595881097855341,0.3487307565711323,0.6422395650347346,-0.18073545306319236,0.7107237185568536,0.3418352463501305
21,-0.7734846338800813,-0.319783822072082,-0.3451325025480288,0.3041846874199647,0.22583153910491016,0.39440219459509424,0.2891700050250367,-0.7396353577943208,-1.1791682879614294,0.776556755109857
22,1.4660486321704462,1.3809188817386469,1.496645964092196,0.9864052917510936,1.0654848216773845,0.37008363668623134,0.17102749840640707,-0.0692225688456315,0.6872218768015458,0.8455601691987025
23,1.533603997617717,1.1898343255157369,1.483110339274009,1.1099724174164076,0.42599390917195734,0.02250619925711828,0.3027496034869482,0.8796385597361289,1.4690880269049542,1.6432396360657564
24,0.21651737630761936,0.1030095661061676,1.0761081033616227,2.235083614263741,2.01143418085934,3.4478640510542653,3.0763825893323626,0.4275773464709271,-0.033310198477035195,-0.2060518615153026
25,-1.3236477539254798,-0.5053515013436743,0.7489193793082021,-1.1363478565204075,-1.0930113146344993,-0.7811924828528616,-0.9031187399307891,0.17049674513104127,-1.0599394322271851,-0.5662496830590761
26,-1.4524403571163198,-1.7165567592920408,0.31671287649298463,-1.0452983955038602,-0.9687134831153479,-0.8001728207329497,-1.0294090056265657,-1.761948086758906,-1.369475884614165,-0.6600943262199059
27,-1.4393180918855548,-1.3208462216020775,-0.6835231230027078,-1.002375078167488,-0.9459969828721927,-0.8161874808192741,-0.8515162657755255,-1.8995029020212864,-1.4010027455054317,-1.5847400750104355
28,-0.8507601957945852,-1.3203446873337759,-0.8636869567896127,-0.8560455872480371,-0.28507540976001544,-0.974554675006259,-0.6668337266935297,-1.8995029020212864,-0.9791160252150294,-0.299206470535244
29,1.3941191783129205,0.7193951818488352,1.7099487413994903,1.2432948424763517,1.763267131033172,0.6423328581537449,-0.05507281598441866,0.814867603034911,1.172162318874481,-1.010631669791241
30,0.4891688872135104,0.24143302415740947,-0.01514330439429363,0.10192481330463478,0.1649684629817395,0.27518194728579093,0.44533538733701844,0.6606192422309795,1.5143720634578643,1.305812941171302
31,-0.04495590866095352,-0.2932025058520972,-1.5012615602945663,-1.0459487487968355,-1.0330054649355986,-0.7918689229104112,-1.0137924673953673,1.7543803461134029,0.3020209582755264,1.648759909192864
32,-1.2769908108827606,-1.266178986357203,-1.5386012149654276,-0.8521434674901851,-1.0462924745117839,-0.753908247150235,-0.9139824187003182,0.14712578137286983,-0.9779695939098924,-0.6200723460483755
33,-0.1703464430882617,1.5875510002789064,-1.0065111359056564,-1.0069275512183153,-1.0222901346322235,-0.8061041763204773,-0.4780773080729605,-0.38706767595676306,-0.36520206131418587,-1.1272474396013898
34,0.6932930130254075,0.7780746912401225,0.5402840588347656,0.7100051422365752,1.5999654972097352,0.24493203378940054,-0.07815813336966813,-0.1894160967447989,1.0047833483244843,-1.218331946198666
35,0.494028985447127,1.1105919111240838,-0.8856240039087436,-0.6342751143434471,-0.6871146027426498,0.517181255256914,1.4536205731339438,0.7581095481936375,0.9405831952368146,-0.8201822469060274
36,-1.1369708542430221,-0.9465132265016372,-1.3467901250847314,-0.6781323638823055,-1.4925713990286988,-0.9478993830162867,-0.8445800366820407,-0.013323116731764275,-0.5756314916275189,-1.0144481701278854
37,-1.2909835435198718,-0.5861626992694328,-1.365153280963982,-0.7305032725726682,-1.2785960179514702,-0.796228851327924,-0.7002804993062797,-0.05687716201183664,-0.5012639082003879,-0.4996750377313114
38,-0.2964337351305491,0.5207352300145214,-0.9301505216910708,1.177734207103067,0.36240404951928207,1.9989844556238368,1.9246453608012042,0.5980466299773995,0.4009594824051524,-0.1775823515390416
39,0.5144094207537394,0.6922950444348432,0.4172970497152635,-0.16014446868434884,-0.27231648058681646,-0.3078994673345724,-0.4570618444361806,-1.0328103988430877,-0.5110762976803566,-1.033620353829806
40,0.6545649271907698,0.5919063320666199,0.67519737228607,-0.14958226861234292,1.0485037340860914,-0.7420252842655255,-0.978681726893437,-0.47574878266833504,0.28682589950656945,-0.26817091953061745
41,0.8216429602880206,1.1983590385000282,0.3760819665196124,-0.5491855046699,-0.3133571466499452,-0.6609685738878103,-0.7813533842629793,0.6217056175369451,1.4291946115955536,0.7311791559320052
42,0.8073898579384922,0.6181272644016036,-0.5804344197240119,-0.6328029219066135,-0.8277752663114525,-0.20446513752742665,-0.5570007466469551,0.6496662391982261,-0.539480583017108,1.1409845825605627
43,1.0101006469095644,1.2099711656769496,1.616615163695644,0.6342209950644293,0.7878485114561438,0.7468323284392552,0.828886682990213,1.0061641653795592,1.5428117529425591,1.6605507608826169
44,1.183117472652452,-0.924787311138365,1.0506218924840796,-0.7274226308849998,0.6838370524259243,0.300274500714174,-0.2505554393577947,0.7862431219283296,0.13292631713653452,0.5428124510606332
45,-0.7751004223688815,-0.6820563946659446,-0.3804800557055068,-0.9052196654304326,-0.2776423685492072,-0.8265629576655965,-0.9924488205653293,-0.6784632897126224,0.06114094146729006,0.27200535627100164
46,0.7084099805112108,1.0058224782117196,1.7990225120961987,1.0562689062749988,1.1719390198026771,-0.18706032241564732,1.2041674586388353,-1.977556788436756,0.9597492412117893,-0.024684186516223054
47,0.4668990795886444,-1.1765082615542084,-0.3396730426405058,-1.3356293183646737,-1.6150668221636861,-1.0433772259151906,-1.1112537400301785,-2.0657402875223347,-0.8224905532814675,-1.5862585490376737
48,-1.8238912035883543,-1.5900498229516653,-1.3741308238382821,-0.832604539935392,-1.0959493895941872,-0.1492670096014979,0.6300286632851005,0.8120529265387428,-1.7954664364530977,-1.5172386877107589
49,-1.162309702864406,-0.7652142086426071,-0.4812733779760594,-0.4950542293008697,-1.0235799708111126,-0.250214937249818,-0.2306696373872834,-0.7897680720950295,-1.595603555992683,-1.5330557392648436
50,0.3453517901079429,0.9189188167586307,1.0000211962834782,1.8682380368104534,1.1218130154507642,1.6906705879294601,1.623298977094226,0.18939139031252314,1.229331731135139,0.3285632981916681
51,-0.3728462005044103,-1.2600406602785135,-1.0509392803634738,0.6923130954604618,1.2104733856482104,0.1123024975069572,1.472370839061628,1.5282750044777105,0.7800275812628894,0.6736626048262429
52,1.6217962894101627,1.6886904731642232,0.9535012013893771,-0.48537221256819757,0.5234338384998026,-0.9687851611504219,-1.1066647088062145,1.2271606173562226,0.893644722609895,0.8366261662925698
53,-1.2751467631315068,-0.5134932582267637,-0.03933342648209814,2.2528781560993356,1.286602254757678,2.235689941144036,0.3271526025034678,-0.3284178146838927,-1.3755994550207542,1.4683496192708607
54,-0.0612861050113596,0.14892999113705385,-0.0829903499533774,-0.3989598358714546,-0.6441352192583194,-0.3129992481679895,-0.15425636611650656,-2.088785442596514,-1.2034739078566559,-0.6323209462792018
55,0.2528673103837379,-0.6388159749987202,-0.7048985635122058,-0.594022142489191,0.28300513207083183,-0.2729146446283839,-0.5664945573328892,1.2105121348665122,-0.32646447242538695,-0.8290646570714447
56,1.0088312245382058,1.4747622766608468,-0.8430619138518343,-0.4600987677964168,-0.8513174206726548,-0.4080570222761972,-0.44428027031320905,1.4606931241691918,0.22377700801506936,1.4823453082494489
