Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,198250,-,-,-,44.05,-117.34,-7,799,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2008,1,1,0,0,0,0,0,0,0,0,1,-11,156.37,0,0.866,1.2000000000000002,0.529,85.9,88.89,-9,930.0
2008,1,1,0,30,0,0,0,0,0,0,1,-11,158.48,0,0.866,1.2000000000000002,0.534,85.9,88.88,-9,930.0
2008,1,1,1,0,0,0,0,0,0,0,1,-12,158.93,0,0.866,1.2000000000000002,0.54,80.0,83.8,-9,930.0
2008,1,1,1,30,0,0,0,0,0,0,4,-12,157.62,0,0.866,1.1,0.552,80.0,83.8,-9,930.0
2008,1,1,2,0,0,0,0,0,0,0,4,-13,154.83,0,0.866,1.1,0.5660000000000001,73.0,84.94,-10,930.0
2008,1,1,2,30,0,0,0,0,0,0,4,-13,151.0,1,0.866,1.1,0.586,73.0,84.94,-10,930.0
2008,1,1,3,0,0,0,0,0,0,0,8,-13,146.5,0,0.866,1.1,0.606,68.7,80.42,-10,930.0
2008,1,1,3,30,0,0,0,0,0,0,8,-13,141.59,1,0.866,1.1,0.629,68.7,80.42,-10,930.0
2008,1,1,4,0,0,0,0,0,0,0,8,-14,136.42000000000002,1,0.866,1.1,0.652,69.5,83.49,-10,930.0
2008,1,1,4,30,0,0,0,0,0,0,0,-14,131.12,1,0.866,1.0,0.671,69.5,83.48,-10,930.0
2008,1,1,5,0,0,0,0,0,0,0,0,-14,125.74000000000001,0,0.866,1.0,0.6900000000000001,70.10000000000001,81.29,-10,930.0
2008,1,1,5,30,0,0,0,0,0,0,1,-14,120.36,0,0.866,0.9,0.7010000000000001,70.10000000000001,81.3,-10,930.0
2008,1,1,6,0,0,0,0,0,0,0,1,-14,115.0,0,0.866,0.9,0.713,67.3,79.76,-10,930.0
2008,1,1,6,30,0,0,0,0,0,0,1,-14,109.71000000000001,0,0.866,0.9,0.718,67.3,79.77,-10,930.0
2008,1,1,7,0,0,0,0,0,0,0,1,-15,104.52,0,0.866,0.9,0.724,61.2,77.60000000000001,-11,930.0
2008,1,1,7,30,0,0,0,0,0,0,4,-15,99.48,0,0.866,0.9,0.731,61.2,77.61,-11,930.0
2008,1,1,8,0,0,0,0,0,0,0,7,-15,94.61,0,0.866,1.0,0.739,56.800000000000004,75.25,-11,930.0
2008,1,1,8,30,0,0,0,0,0,0,7,-15,89.96000000000001,0,0.866,1.3,0.751,56.800000000000004,69.47,-10,930.0
2008,1,1,9,0,22,0,22,26,386,56,7,-15,85.58,4,0.866,1.6,0.763,66.60000000000001,69.61,-10,930.0
2008,1,1,9,30,49,0,49,41,561,124,7,-15,81.53,0,0.866,2.1,0.769,66.60000000000001,64.31,-9,930.0
2008,1,1,10,0,79,37,87,53,668,194,7,-14,77.84,0,0.866,2.7,0.776,103.7,65.0,-8,930.0
2008,1,1,10,30,61,739,258,61,739,258,1,-14,74.60000000000001,0,0.866,3.2,0.765,103.7,60.11,-7,930.0
2008,1,1,11,0,67,793,314,67,793,314,1,-13,71.86,0,0.866,3.8000000000000003,0.755,120.30000000000001,58.300000000000004,-6,930.0
2008,1,1,11,30,71,826,358,71,826,358,10,-13,69.68,2,0.866,3.9000000000000004,0.725,120.30000000000001,53.97,-5,930.0
2008,1,1,12,0,147,32,159,72,855,391,7,-13,68.13,0,0.866,4.1000000000000005,0.6950000000000001,121.5,51.74,-4,930.0
2008,1,1,12,30,70,0,70,74,868,410,7,-13,67.25,0,0.866,4.1000000000000005,0.663,121.5,47.95,-3,930.0
2008,1,1,13,0,74,0,74,74,875,415,7,-12,67.07000000000001,0,0.866,4.2,0.632,116.80000000000001,49.7,-3,930.0
2008,1,1,13,30,73,870,405,73,870,405,1,-12,67.58,0,0.866,4.2,0.622,116.80000000000001,46.1,-2,930.0
2008,1,1,14,0,71,854,380,71,854,380,1,-12,68.79,0,0.866,4.2,0.613,115.5,48.69,-2,930.0
2008,1,1,14,30,68,829,342,68,829,342,0,-12,70.64,0,0.866,4.0,0.619,115.5,45.21,-1,930.0
2008,1,1,15,0,63,786,292,63,786,292,0,-11,73.09,0,0.866,3.9000000000000004,0.625,115.0,48.42,-1,930.0
2008,1,1,15,30,92,208,142,56,730,232,7,-11,76.07000000000001,0,0.866,3.4000000000000004,0.627,115.0,52.13,-1,930.0
2008,1,1,16,0,63,272,112,48,637,164,7,-11,79.53,0,0.866,3.0,0.63,111.7,57.13,-2,930.0
2008,1,1,16,30,42,184,64,35,503,93,7,-11,83.4,4,0.866,2.8000000000000003,0.622,111.7,61.59,-3,930.0
2008,1,1,17,0,19,0,19,18,261,29,7,-11,87.62,4,0.866,2.6,0.615,111.0,63.75,-5,930.0
2008,1,1,17,30,0,0,0,0,0,0,7,-11,92.13,0,0.866,2.7,0.603,111.0,63.74,-5,930.0
2008,1,1,18,0,0,0,0,0,0,0,7,-11,96.89,0,0.866,2.8000000000000003,0.592,116.0,69.04,-6,930.0
2008,1,1,18,30,0,0,0,0,0,0,7,-11,101.84,0,0.866,2.5,0.583,116.0,69.02,-6,930.0
2008,1,1,19,0,0,0,0,0,0,0,7,-11,106.96000000000001,0,0.866,2.4000000000000004,0.5750000000000001,124.0,70.26,-6,930.0
2008,1,1,19,30,0,0,0,0,0,0,7,-11,112.2,0,0.866,2.3000000000000003,0.5760000000000001,124.0,70.24,-6,930.0
2008,1,1,20,0,0,0,0,0,0,0,7,-11,117.52,0,0.866,2.2,0.578,126.10000000000001,71.17,-6,930.0
2008,1,1,20,30,0,0,0,0,0,0,7,-11,122.9,1,0.866,2.2,0.59,126.10000000000001,71.15,-6,930.0
2008,1,1,21,0,0,0,0,0,0,0,7,-11,128.28,0,0.866,2.2,0.602,120.30000000000001,71.14,-6,930.0
2008,1,1,21,30,0,0,0,0,0,0,7,-11,133.63,0,0.866,2.3000000000000003,0.617,120.30000000000001,71.12,-6,930.0
2008,1,1,22,0,0,0,0,0,0,0,7,-11,138.87,0,0.866,2.4000000000000004,0.632,111.80000000000001,70.64,-6,930.0
2008,1,1,22,30,0,0,0,0,0,0,7,-11,143.93,0,0.866,2.5,0.649,111.80000000000001,70.62,-6,920.0
2008,1,1,23,0,0,0,0,0,0,0,7,-11,148.67000000000002,0,0.866,2.6,0.666,103.4,75.7,-7,920.0
2008,1,1,23,30,0,0,0,0,0,0,7,-11,152.88,0,0.866,2.6,0.681,103.4,75.67,-7,920.0
2008,1,2,0,0,0,0,0,0,0,0,7,-11,156.26,0,0.866,2.6,0.6970000000000001,95.80000000000001,75.09,-7,920.0
2008,1,2,0,30,0,0,0,0,0,0,7,-11,158.38,0,0.866,2.6,0.7030000000000001,95.80000000000001,75.05,-7,920.0
2008,1,2,1,0,0,0,0,0,0,0,7,-11,158.86,1,0.866,2.6,0.709,89.30000000000001,74.22,-7,920.0
2008,1,2,1,30,0,0,0,0,0,0,7,-11,157.58,0,0.866,2.5,0.709,89.30000000000001,74.19,-7,920.0
2008,1,2,2,0,0,0,0,0,0,0,7,-12,154.82,0,0.866,2.4000000000000004,0.709,81.2,78.10000000000001,-8,920.0
2008,1,2,2,30,0,0,0,0,0,0,7,-12,151.0,1,0.866,2.2,0.712,81.2,78.07000000000001,-8,920.0
2008,1,2,3,0,0,0,0,0,0,0,7,-12,146.52,0,0.866,2.1,0.715,77.60000000000001,76.05,-8,920.0
2008,1,2,3,30,0,0,0,0,0,0,7,-12,141.61,0,0.866,1.9000000000000001,0.719,77.60000000000001,76.02,-8,920.0
2008,1,2,4,0,0,0,0,0,0,0,7,-12,136.45,1,0.866,1.7000000000000002,0.724,71.5,76.0,-8,920.0
2008,1,2,4,30,0,0,0,0,0,0,7,-12,131.15,0,0.866,1.4000000000000001,0.731,71.5,75.98,-8,920.0
2008,1,2,5,0,0,0,0,0,0,0,7,-12,125.78,0,0.866,1.2000000000000002,0.738,58.900000000000006,77.24,-8,920.0
2008,1,2,5,30,0,0,0,0,0,0,7,-12,120.39,0,0.866,1.1,0.751,58.900000000000006,77.23,-8,920.0
2008,1,2,6,0,0,0,0,0,0,0,6,-12,115.03,0,0.866,1.0,0.764,40.7,78.23,-8,920.0
2008,1,2,6,30,0,0,0,0,0,0,6,-12,109.74000000000001,0,0.866,1.0,0.78,40.7,78.23,-8,920.0
2008,1,2,7,0,0,0,0,0,0,0,6,-11,104.55,0,0.866,1.1,0.797,32.0,79.15,-8,920.0
2008,1,2,7,30,0,0,0,0,0,0,6,-11,99.5,0,0.866,1.1,0.802,32.0,79.15,-8,920.0
2008,1,2,8,0,0,0,0,0,0,0,6,-11,94.63,0,0.866,1.2000000000000002,0.807,35.2,80.3,-8,920.0
2008,1,2,8,30,0,0,0,0,0,0,6,-11,89.97,0,0.866,1.2000000000000002,0.799,35.2,74.28,-7,920.0
2008,1,2,9,0,5,0,5,28,340,54,6,-11,85.58,4,0.866,1.2000000000000002,0.791,43.2,77.41,-7,920.0
2008,1,2,9,30,12,0,12,45,523,122,6,-11,81.52,0,0.866,1.2000000000000002,0.779,43.2,71.65,-6,920.0
2008,1,2,10,0,19,0,19,57,638,191,6,-10,77.82000000000001,1,0.866,1.4000000000000001,0.768,57.1,75.49,-6,920.0
2008,1,2,10,30,35,0,35,66,713,256,6,-10,74.57000000000001,0,0.866,1.2000000000000002,0.757,57.1,69.9,-5,920.0
2008,1,2,11,0,60,0,60,73,764,311,6,-10,71.82000000000001,0,0.866,1.2000000000000002,0.747,82.0,66.15,-4,920.0
2008,1,2,11,30,64,0,64,78,798,356,6,-10,69.63,0,0.866,1.2000000000000002,0.732,82.0,61.32,-3,920.0
2008,1,2,12,0,76,0,76,81,822,388,6,-9,68.07000000000001,0,0.866,1.2000000000000002,0.718,88.80000000000001,63.4,-3,920.0
2008,1,2,12,30,64,0,64,83,834,407,6,-9,67.17,0,0.866,1.2000000000000002,0.6940000000000001,88.80000000000001,58.800000000000004,-2,920.0
2008,1,2,13,0,65,0,65,83,841,412,6,-9,66.98,1,0.866,1.3,0.67,86.60000000000001,61.57,-2,920.0
2008,1,2,13,30,149,28,160,82,837,402,6,-9,67.48,0,0.866,1.4000000000000001,0.643,86.60000000000001,57.15,-1,920.0
2008,1,2,14,0,133,12,138,78,828,379,6,-8,68.68,0,0.866,1.5,0.617,81.5,60.68,-1,920.0
2008,1,2,14,30,140,96,172,74,804,342,7,-8,70.52,0,0.866,1.4000000000000001,0.6,81.5,60.660000000000004,-1,920.0
2008,1,2,15,0,113,30,122,67,770,293,7,-7,72.97,0,0.866,1.4000000000000001,0.583,77.10000000000001,64.34,-1,920.0
2008,1,2,15,30,53,0,53,60,713,233,6,-7,75.95,0,0.866,1.1,0.5740000000000001,77.10000000000001,64.33,-1,920.0
2008,1,2,16,0,38,0,38,49,633,166,6,-7,79.4,0,0.866,0.8,0.5660000000000001,66.10000000000001,71.32000000000001,-1,920.0
2008,1,2,16,30,22,0,22,36,498,94,6,-7,83.27,4,0.866,0.8,0.5640000000000001,66.10000000000001,71.31,-2,920.0
2008,1,2,17,0,7,0,7,18,269,30,6,-8,87.48,4,0.866,0.9,0.562,54.2,70.31,-3,920.0
2008,1,2,17,30,0,0,0,0,0,0,6,-8,92.0,0,0.866,0.9,0.5660000000000001,54.2,70.3,-3,920.0
2008,1,2,18,0,0,0,0,0,0,0,6,-9,96.75,0,0.866,0.9,0.5710000000000001,54.1,73.47,-3,920.0
2008,1,2,18,30,0,0,0,0,0,0,6,-9,101.71000000000001,0,0.866,0.9,0.577,54.1,73.46000000000001,-3,920.0
2008,1,2,19,0,0,0,0,0,0,0,6,-8,106.82000000000001,0,0.866,0.9,0.584,56.2,74.27,-4,920.0
2008,1,2,19,30,0,0,0,0,0,0,6,-8,112.06,0,0.866,0.9,0.591,56.2,74.25,-4,920.0
2008,1,2,20,0,0,0,0,0,0,0,6,-8,117.38,0,0.866,0.9,0.599,63.900000000000006,76.08,-4,920.0
2008,1,2,20,30,0,0,0,0,0,0,6,-8,122.76,0,0.866,0.9,0.605,63.900000000000006,76.05,-4,910.0
2008,1,2,21,0,0,0,0,0,0,0,6,-8,128.14000000000001,0,0.866,0.9,0.612,68.5,78.77,-4,910.0
2008,1,2,21,30,0,0,0,0,0,0,6,-8,133.49,0,0.866,0.9,0.611,68.5,78.75,-4,910.0
2008,1,2,22,0,0,0,0,0,0,0,6,-7,138.73,0,0.866,0.9,0.611,71.10000000000001,81.85000000000001,-4,910.0
2008,1,2,22,30,0,0,0,0,0,0,6,-7,143.79,0,0.866,0.9,0.605,71.10000000000001,81.84,-4,910.0
2008,1,2,23,0,0,0,0,0,0,0,6,-7,148.53,0,0.866,0.9,0.6,74.10000000000001,84.43,-4,910.0
2008,1,2,23,30,0,0,0,0,0,0,6,-7,152.74,0,0.866,0.8,0.59,74.10000000000001,84.41,-4,910.0
2008,1,3,0,0,0,0,0,0,0,0,6,-6,156.13,0,0.866,0.8,0.581,68.7,86.22,-4,910.0
2008,1,3,0,30,0,0,0,0,0,0,6,-6,158.27,0,0.866,0.8,0.5650000000000001,68.7,86.2,-4,910.0
2008,1,3,1,0,0,0,0,0,0,0,6,-6,158.77,0,0.866,0.8,0.549,50.6,86.69,-4,910.0
2008,1,3,1,30,0,0,0,0,0,0,6,-6,157.52,1,0.866,0.8,0.535,50.6,86.67,-4,910.0
2008,1,3,2,0,0,0,0,0,0,0,6,-6,154.79,0,0.866,0.8,0.522,38.400000000000006,93.31,-4,910.0
2008,1,3,2,30,0,0,0,0,0,0,6,-6,151.0,0,0.866,0.7000000000000001,0.517,38.400000000000006,93.29,-4,910.0
2008,1,3,3,0,0,0,0,0,0,0,6,-6,146.52,0,0.866,0.7000000000000001,0.513,32.5,92.8,-5,910.0
2008,1,3,3,30,0,0,0,0,0,0,6,-6,141.63,0,0.866,0.7000000000000001,0.519,32.5,92.77,-5,910.0
