Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,198250,-,-,-,44.05,-117.34,-7,799,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2015,1,1,0,0,0,0,0,0,0,0,1,-17,156.34,0,0.866,0.6000000000000001,0.519,280.7,59.230000000000004,-10,920.0
2015,1,1,0,30,0,0,0,0,0,0,1,-17,158.45000000000002,0,0.866,0.5,0.527,280.7,59.22,-10,920.0
2015,1,1,1,0,0,0,0,0,0,0,1,-17,158.91,0,0.866,0.5,0.535,274.8,59.79,-10,920.0
2015,1,1,1,30,0,0,0,0,0,0,1,-17,157.61,0,0.866,0.4,0.543,274.8,59.78,-10,920.0
2015,1,1,2,0,0,0,0,0,0,0,1,-17,154.83,0,0.866,0.4,0.552,257.3,60.6,-10,920.0
2015,1,1,2,30,0,0,0,0,0,0,1,-17,151.0,0,0.866,0.30000000000000004,0.56,257.3,60.59,-10,920.0
2015,1,1,3,0,0,0,0,0,0,0,1,-17,146.5,0,0.866,0.30000000000000004,0.5690000000000001,231.20000000000002,61.02,-10,920.0
2015,1,1,3,30,0,0,0,0,0,0,1,-17,141.59,0,0.866,0.2,0.5750000000000001,231.20000000000002,61.0,-10,920.0
2015,1,1,4,0,0,0,0,0,0,0,0,-17,136.43,0,0.866,0.2,0.581,189.4,60.76,-10,920.0
2015,1,1,4,30,0,0,0,0,0,0,1,-17,131.12,0,0.866,0.2,0.584,189.4,60.75,-10,920.0
2015,1,1,5,0,0,0,0,0,0,0,1,-17,125.75,0,0.866,0.2,0.587,140.3,60.75,-10,920.0
2015,1,1,5,30,0,0,0,0,0,0,1,-17,120.36,0,0.866,0.2,0.588,140.3,60.75,-10,920.0
2015,1,1,6,0,0,0,0,0,0,0,1,-17,115.01,0,0.866,0.2,0.59,99.4,60.6,-10,920.0
2015,1,1,6,30,0,0,0,0,0,0,1,-17,109.72,0,0.866,0.2,0.593,99.4,60.6,-10,920.0
2015,1,1,7,0,0,0,0,0,0,0,1,-17,104.53,0,0.866,0.2,0.596,64.0,65.73,-10,920.0
2015,1,1,7,30,0,0,0,0,0,0,7,-17,99.48,0,0.866,0.2,0.6,64.0,65.74,-10,920.0
2015,1,1,8,0,0,0,0,0,0,0,1,-17,94.61,0,0.866,0.2,0.605,42.2,66.17,-11,920.0
2015,1,1,8,30,0,0,0,0,0,0,4,-17,89.96000000000001,0,0.866,0.2,0.614,42.2,61.09,-10,920.0
2015,1,1,9,0,6,0,6,24,454,59,4,-17,85.58,4,0.866,0.2,0.624,96.10000000000001,54.58,-9,920.0
2015,1,1,9,30,14,0,14,37,623,129,4,-17,81.52,0,0.866,0.30000000000000004,0.638,96.10000000000001,50.45,-8,920.0
2015,1,1,10,0,47,725,199,47,725,199,1,-16,77.83,0,0.866,0.5,0.653,137.0,51.730000000000004,-7,920.0
2015,1,1,10,30,62,0,62,54,790,264,4,-16,74.59,0,0.866,0.6000000000000001,0.669,137.0,47.88,-6,920.0
2015,1,1,11,0,103,0,103,59,834,319,4,-14,71.84,0,0.866,0.8,0.686,148.3,49.28,-5,920.0
2015,1,1,11,30,103,0,103,63,862,363,4,-14,69.67,0,0.866,0.9,0.6990000000000001,148.3,45.660000000000004,-4,920.0
2015,1,1,12,0,113,0,113,65,882,394,4,-13,68.11,0,0.866,1.1,0.712,139.3,50.57,-4,920.0
2015,1,1,12,30,150,26,160,66,891,412,4,-13,67.23,0,0.866,1.2000000000000002,0.722,139.3,46.88,-3,920.0
2015,1,1,13,0,151,25,161,66,894,415,4,-12,67.04,1,0.866,1.3,0.732,122.5,51.370000000000005,-2,920.0
2015,1,1,13,30,130,1,131,65,888,405,4,-12,67.55,0,0.866,1.4000000000000001,0.741,122.5,47.67,-2,920.0
2015,1,1,14,0,123,0,123,63,874,380,4,-11,68.75,0,0.866,1.6,0.75,105.7,51.19,-2,920.0
2015,1,1,14,30,125,17,131,60,851,343,4,-11,70.60000000000001,0,0.866,1.7000000000000002,0.761,105.7,51.19,-2,920.0
2015,1,1,15,0,101,0,101,56,815,293,4,-10,73.05,0,0.866,1.8,0.773,97.80000000000001,58.300000000000004,-2,920.0
2015,1,1,15,30,50,761,233,50,761,233,1,-10,76.04,0,0.866,1.8,0.787,97.80000000000001,58.31,-3,920.0
2015,1,1,16,0,42,679,166,42,679,166,1,-11,79.5,0,0.866,1.8,0.802,94.5,61.17,-4,920.0
