Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,198250,-,-,-,44.05,-117.34,-7,799,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2011,1,1,0,0,0,0,0,0,0,0,7,-18,156.34,0,0.866,0.7000000000000001,0.367,80.10000000000001,76.48,-14,920.0
2011,1,1,0,30,0,0,0,0,0,0,1,-18,158.45000000000002,0,0.866,0.7000000000000001,0.375,80.10000000000001,76.47,-14,920.0
2011,1,1,1,0,0,0,0,0,0,0,8,-18,158.91,0,0.866,0.7000000000000001,0.384,71.0,74.41,-14,920.0
2011,1,1,1,30,0,0,0,0,0,0,7,-18,157.61,0,0.866,0.7000000000000001,0.386,71.0,74.41,-14,920.0
2011,1,1,2,0,0,0,0,0,0,0,1,-18,154.83,0,0.866,0.7000000000000001,0.388,50.900000000000006,78.44,-15,920.0
2011,1,1,2,30,0,0,0,0,0,0,8,-18,151.0,0,0.866,0.8,0.384,50.900000000000006,78.45,-15,920.0
2011,1,1,3,0,0,0,0,0,0,0,1,-19,146.5,0,0.866,1.0,0.38,34.5,81.45,-16,920.0
2011,1,1,3,30,0,0,0,0,0,0,1,-19,141.59,0,0.866,1.1,0.376,34.5,81.46000000000001,-16,920.0
2011,1,1,4,0,0,0,0,0,0,0,1,-20,136.43,0,0.866,1.3,0.372,22.8,82.95,-17,920.0
2011,1,1,4,30,0,0,0,0,0,0,8,-20,131.12,0,0.866,1.4000000000000001,0.371,22.8,82.96000000000001,-17,920.0
