Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,209205,-,-,-,44.97,-123.02,-8,42,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2014,1,1,0,0,0,0,0,0,0,0,0,2,157.79,0,0.106,0.9,1.809,57.7,100.0,3,1010.0
2014,1,1,0,30,0,0,0,0,0,0,0,2,157.82,0,0.106,0.8,1.786,57.7,100.0,3,1010.0
2014,1,1,1,0,0,0,0,0,0,0,0,2,156.22,0,0.106,0.8,1.7630000000000001,61.300000000000004,100.0,3,1010.0
2014,1,1,1,30,0,0,0,0,0,0,1,2,153.29,0,0.106,0.8,1.738,61.300000000000004,100.0,3,1010.0
2014,1,1,2,0,0,0,0,0,0,0,3,2,149.41,0,0.106,0.8,1.714,63.300000000000004,100.0,3,1010.0
2014,1,1,2,30,0,0,0,0,0,0,1,2,144.93,0,0.106,0.8,1.694,63.300000000000004,100.0,2,1010.0
2014,1,1,3,0,0,0,0,0,0,0,1,2,140.06,0,0.106,0.8,1.674,64.8,100.0,2,1010.0
2014,1,1,3,30,0,0,0,0,0,0,1,1,134.97,0,0.106,0.8,1.653,64.8,100.0,2,1010.0
2014,1,1,4,0,0,0,0,0,0,0,0,1,129.74,0,0.106,0.8,1.633,69.10000000000001,100.0,2,1010.0
2014,1,1,4,30,0,0,0,0,0,0,1,1,124.44,0,0.106,0.8,1.609,69.10000000000001,100.0,2,1010.0
2014,1,1,5,0,0,0,0,0,0,0,0,1,119.14,0,0.106,0.8,1.585,76.5,100.0,2,1010.0
2014,1,1,5,30,0,0,0,0,0,0,0,1,113.87,0,0.106,0.8,1.558,76.5,100.0,1,1010.0
2014,1,1,6,0,0,0,0,0,0,0,0,1,108.68,0,0.106,0.8,1.532,79.5,100.0,1,1010.0
2014,1,1,6,30,0,0,0,0,0,0,1,1,103.60000000000001,0,0.106,0.8,1.5210000000000001,79.5,100.0,1,1010.0
2014,1,1,7,0,0,0,0,0,0,0,1,1,98.66,0,0.106,0.8,1.51,81.10000000000001,100.0,1,1010.0
2014,1,1,7,30,0,0,0,0,0,0,1,1,93.91,0,0.106,0.7000000000000001,1.514,81.10000000000001,100.0,1,1010.0
2014,1,1,8,0,0,0,0,0,0,0,3,1,89.39,0,0.106,0.6000000000000001,1.518,81.4,100.0,2,1010.0
2014,1,1,8,30,5,0,5,26,373,57,3,2,85.15,4,0.106,0.7000000000000001,1.526,81.4,100.0,3,1010.0
2014,1,1,9,0,10,0,10,38,530,119,4,3,81.24,0,0.106,0.8,1.534,64.0,97.82000000000001,4,1010.0
2014,1,1,9,30,13,0,13,47,630,181,4,3,77.72,0,0.106,0.8,1.541,64.0,97.82000000000001,5,1010.0
2014,1,1,10,0,27,0,27,59,664,235,4,4,74.64,0,0.106,0.9,1.548,44.7,96.37,6,1010.0
