Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,174608,-,-,-,42.13,-121.78,-8,1241,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2000,1,1,0,0,0,0,0,0,0,0,7,-2,160.79,0,0.165,0.30000000000000004,0.382,141.20000000000002,95.29,-1,870.0
2000,1,1,0,30,0,0,0,0,0,0,7,-2,160.48,0,0.165,0.2,0.382,141.20000000000002,95.28,-1,870.0
2000,1,1,1,0,0,0,0,0,0,0,7,-2,158.29,1,0.165,0.1,0.382,166.8,93.66,-1,870.0
2000,1,1,1,30,0,0,0,0,0,0,7,-2,154.72,0,0.165,0.1,0.386,166.8,93.66,-1,870.0
2000,1,1,2,0,0,0,0,0,0,0,4,-3,150.27,0,0.165,0.2,0.391,277.8,92.52,-2,870.0
2000,1,1,2,30,0,0,0,0,0,0,1,-3,145.31,0,0.165,0.2,0.392,277.8,92.51,-2,870.0
2000,1,1,3,0,0,0,0,0,0,0,1,-3,140.04,0,0.165,0.2,0.394,261.7,91.59,-2,860.0
2000,1,1,3,30,0,0,0,0,0,0,1,-3,134.59,0,0.165,0.2,0.396,261.7,91.57000000000001,-2,860.0
2000,1,1,4,0,0,0,0,0,0,0,1,-3,129.06,0,0.165,0.30000000000000004,0.398,237.3,97.45,-2,860.0
2000,1,1,4,30,0,0,0,0,0,0,1,-3,123.5,0,0.165,0.4,0.404,237.3,97.42,-2,860.0
2000,1,1,5,0,0,0,0,0,0,0,1,-3,117.96000000000001,0,0.165,0.6000000000000001,0.41100000000000003,228.5,96.27,-2,860.0
2000,1,1,5,30,0,0,0,0,0,0,7,-3,112.47,0,0.165,0.8,0.429,228.5,96.25,-2,860.0
2000,1,1,6,0,0,0,0,0,0,0,7,-3,107.07000000000001,0,0.165,1.1,0.447,238.70000000000002,94.86,-2,860.0
2000,1,1,6,30,0,0,0,0,0,0,7,-3,101.78,0,0.165,1.1,0.46900000000000003,238.70000000000002,94.85000000000001,-2,860.0
2000,1,1,7,0,0,0,0,0,0,0,7,-3,96.66,0,0.165,1.2000000000000002,0.492,257.7,94.38,-2,860.0
2000,1,1,7,30,0,0,0,0,0,0,7,-3,91.73,0,0.165,1.2000000000000002,0.5,257.7,87.65,-2,860.0
2000,1,1,8,0,28,0,28,18,369,37,7,-3,87.04,4,0.165,1.4000000000000001,0.508,268.5,89.32000000000001,-2,860.0
2000,1,1,8,30,43,307,82,31,590,107,7,-3,82.64,4,0.165,1.6,0.514,268.5,83.0,-1,860.0
2000,1,1,9,0,61,397,140,41,706,181,7,-2,78.59,0,0.165,1.8,0.52,267.8,87.07000000000001,-1,860.0
