Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,174608,-,-,-,42.13,-121.78,-8,1241,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2009,1,1,0,0,0,0,0,0,0,0,0,-4,160.71,1,0.866,1.0,1.362,225.4,92.26,-3,870.0
2009,1,1,0,30,0,0,0,0,0,0,1,-4,160.43,1,0.866,0.9,1.434,225.4,85.67,-2,870.0
2009,1,1,1,0,0,0,0,0,0,0,1,-3,158.26,0,0.866,0.9,1.506,227.3,91.37,-2,870.0
2009,1,1,1,30,0,0,0,0,0,0,1,-3,154.71,1,0.866,0.9,1.536,227.3,91.36,-1,870.0
2009,1,1,2,0,0,0,0,0,0,0,1,-2,150.28,0,0.866,0.9,1.566,222.8,95.10000000000001,-1,870.0
2009,1,1,2,30,0,0,0,0,0,0,1,-2,145.32,1,0.866,1.0,1.575,222.8,88.34,0,870.0
2009,1,1,3,0,0,0,0,0,0,0,7,-2,140.06,0,0.866,1.1,1.585,219.3,89.58,0,870.0
2009,1,1,3,30,0,0,0,0,0,0,4,-2,134.62,0,0.866,1.2000000000000002,1.577,219.3,89.54,0,870.0
2009,1,1,4,0,0,0,0,0,0,0,7,-2,129.09,0,0.866,1.3,1.569,221.10000000000002,90.76,0,870.0
2009,1,1,4,30,0,0,0,0,0,0,7,-2,123.53,0,0.866,1.5,1.53,221.10000000000002,84.36,0,870.0
2009,1,1,5,0,0,0,0,0,0,0,7,-1,117.99000000000001,0,0.866,1.7000000000000002,1.491,230.70000000000002,90.05,0,870.0
2009,1,1,5,30,0,0,0,0,0,0,7,-1,112.49000000000001,0,0.866,2.0,1.479,230.70000000000002,90.03,0,870.0
2009,1,1,6,0,0,0,0,0,0,0,7,0,107.09,0,0.866,2.4000000000000004,1.467,237.10000000000002,98.93,1,870.0
2009,1,1,6,30,0,0,0,0,0,0,7,0,101.8,0,0.866,2.5,1.494,237.10000000000002,98.93,1,870.0
2009,1,1,7,0,0,0,0,0,0,0,7,0,96.67,0,0.866,2.6,1.5210000000000001,234.10000000000002,100.0,1,870.0
2009,1,1,7,30,0,0,0,0,0,0,7,0,91.74,0,0.866,2.7,1.54,234.10000000000002,100.0,1,870.0
2009,1,1,8,0,11,0,11,19,310,35,7,0,87.04,4,0.866,2.8000000000000003,1.559,230.3,100.0,1,870.0
2009,1,1,8,30,35,0,35,34,530,102,8,0,82.64,4,0.866,2.8000000000000003,1.499,230.3,100.0,1,870.0
2009,1,1,9,0,60,0,60,45,664,177,7,1,78.58,4,0.866,2.9000000000000004,1.439,229.5,100.0,1,870.0
2009,1,1,9,30,84,0,84,54,746,248,7,1,74.93,0,0.866,2.9000000000000004,1.347,229.5,100.0,1,870.0
2009,1,1,10,0,60,806,312,60,806,312,1,1,71.75,0,0.866,2.9000000000000004,1.2570000000000001,229.70000000000002,100.0,2,870.0
2009,1,1,10,30,65,844,366,65,844,366,1,1,69.12,0,0.866,2.8000000000000003,1.189,229.70000000000002,100.0,2,870.0
2009,1,1,11,0,68,873,407,68,873,407,1,1,67.1,0,0.866,2.8000000000000003,1.121,230.5,100.0,2,870.0
2009,1,1,11,30,59,0,59,70,890,436,4,1,65.75,0,0.866,2.7,1.044,230.5,100.0,2,870.0
2009,1,1,12,0,67,0,67,69,905,450,4,2,65.11,0,0.866,2.6,0.968,231.9,100.0,2,870.0
2009,1,1,12,30,69,906,449,69,906,449,1,2,65.21000000000001,0,0.866,2.5,0.916,231.9,100.0,2,870.0
2009,1,1,13,0,32,0,32,68,900,434,4,2,66.04,0,0.866,2.4000000000000004,0.865,230.60000000000002,100.0,3,860.0
2009,1,1,13,30,29,0,29,66,886,404,4,2,67.57000000000001,0,0.866,2.3000000000000003,0.842,230.60000000000002,100.0,3,860.0
2009,1,1,14,0,25,0,25,64,855,359,4,2,69.76,0,0.866,2.3000000000000003,0.8200000000000001,228.5,100.0,3,860.0
2009,1,1,14,30,58,816,303,58,816,303,1,2,72.54,0,0.866,2.2,0.806,228.5,100.0,3,860.0
2009,1,1,15,0,53,752,237,53,752,237,1,2,75.85000000000001,0,0.866,2.2,0.794,226.70000000000002,100.0,3,860.0
2009,1,1,15,30,10,0,10,44,661,163,4,2,79.62,0,0.866,2.1,0.799,226.70000000000002,100.0,3,860.0
2009,1,1,16,0,5,0,5,29,509,85,4,2,83.78,4,0.146,2.1,0.805,224.70000000000002,100.0,3,860.0
2009,1,1,16,30,1,0,1,14,239,21,4,2,88.26,4,0.146,2.1,0.836,224.70000000000002,100.0,2,860.0
2009,1,1,17,0,0,0,0,0,0,0,4,2,93.02,0,0.146,2.1,0.867,221.9,100.0,2,860.0
2009,1,1,17,30,0,0,0,0,0,0,1,1,98.01,0,0.146,2.1,0.902,221.9,100.0,2,860.0
2009,1,1,18,0,0,0,0,0,0,0,1,1,103.19,0,0.146,2.2,0.937,217.9,100.0,2,860.0
2009,1,1,18,30,0,0,0,0,0,0,1,1,108.51,0,0.146,2.2,0.96,217.9,100.0,2,860.0
2009,1,1,19,0,0,0,0,0,0,0,4,1,113.94,0,0.146,2.3000000000000003,0.983,214.0,100.0,2,860.0
2009,1,1,19,30,0,0,0,0,0,0,7,1,119.45,0,0.146,2.3000000000000003,0.984,214.0,100.0,2,860.0
2009,1,1,20,0,0,0,0,0,0,0,7,1,125.0,0,0.146,2.4000000000000004,0.985,206.0,100.0,2,860.0
2009,1,1,20,30,0,0,0,0,0,0,7,1,130.55,0,0.146,2.5,0.99,206.0,100.0,2,860.0
2009,1,1,21,0,0,0,0,0,0,0,7,1,136.06,0,0.146,2.6,0.996,199.3,100.0,2,860.0
2009,1,1,21,30,0,0,0,0,0,0,7,1,141.46,0,0.146,2.8000000000000003,1.033,199.3,100.0,2,860.0
2009,1,1,22,0,0,0,0,0,0,0,8,1,146.65,0,0.146,3.1,1.07,202.0,100.0,2,860.0
2009,1,1,22,30,0,0,0,0,0,0,8,1,151.48,0,0.146,3.3000000000000003,1.1,202.0,100.0,2,860.0
2009,1,1,23,0,0,0,0,0,0,0,1,1,155.71,0,0.146,3.6,1.1300000000000001,201.0,100.0,2,860.0
2009,1,1,23,30,0,0,0,0,0,0,4,1,158.93,0,0.146,3.9000000000000004,1.153,201.0,100.0,2,860.0
2009,1,2,0,0,0,0,0,0,0,0,4,1,160.62,0,0.146,4.2,1.176,201.9,100.0,2,860.0
2009,1,2,0,30,0,0,0,0,0,0,4,1,160.36,0,0.146,4.4,1.24,201.9,100.0,2,860.0
2009,1,2,1,0,0,0,0,0,0,0,4,1,158.23,0,0.146,4.7,1.304,204.10000000000002,100.0,2,850.0
2009,1,2,1,30,0,0,0,0,0,0,4,1,154.70000000000002,1,0.146,4.6000000000000005,1.347,204.10000000000002,100.0,2,850.0
2009,1,2,2,0,0,0,0,0,0,0,4,1,150.29,0,0.146,4.5,1.3920000000000001,208.20000000000002,100.0,2,850.0
2009,1,2,2,30,0,0,0,0,0,0,4,1,145.34,1,0.146,4.2,1.314,208.20000000000002,100.0,1,850.0
2009,1,2,3,0,0,0,0,0,0,0,7,1,140.09,1,0.146,4.0,1.237,220.3,100.0,1,850.0
2009,1,2,3,30,0,0,0,0,0,0,7,1,134.65,0,0.146,3.8000000000000003,1.149,220.3,100.0,1,850.0
2009,1,2,4,0,0,0,0,0,0,0,6,1,129.12,0,0.146,3.6,1.061,226.3,100.0,2,850.0
2009,1,2,4,30,0,0,0,0,0,0,6,1,123.56,0,0.146,3.5,1.006,226.3,100.0,2,850.0
2009,1,2,5,0,0,0,0,0,0,0,6,1,118.02,0,0.146,3.5,0.9520000000000001,236.20000000000002,100.0,2,850.0
2009,1,2,5,30,0,0,0,0,0,0,7,1,112.52,0,0.146,3.2,0.866,236.20000000000002,100.0,2,860.0
2009,1,2,6,0,0,0,0,0,0,0,7,1,107.11,0,0.146,3.0,0.78,256.40000000000003,100.0,2,860.0
2009,1,2,6,30,0,0,0,0,0,0,7,0,101.82000000000001,0,0.146,2.8000000000000003,0.711,256.40000000000003,100.0,1,860.0
2009,1,2,7,0,0,0,0,0,0,0,7,0,96.69,0,0.146,2.7,0.642,274.40000000000003,100.0,0,860.0
2009,1,2,7,30,0,0,0,0,0,0,7,0,91.75,0,0.146,2.5,0.594,274.40000000000003,100.0,0,860.0
2009,1,2,8,0,37,0,37,17,384,37,4,-1,87.05,4,0.146,2.3000000000000003,0.546,283.7,92.84,0,860.0
2009,1,2,8,30,30,607,108,30,607,108,0,-1,82.63,0,0.146,2.3000000000000003,0.517,283.7,92.88,0,860.0
2009,1,2,9,0,39,733,184,39,733,184,1,-1,78.57000000000001,0,0.146,2.4000000000000004,0.488,286.7,95.18,0,860.0
2009,1,2,9,30,45,812,256,45,812,256,1,-1,74.9,0,0.146,2.4000000000000004,0.468,286.7,88.52,0,860.0
2009,1,2,10,0,51,0,51,49,864,320,4,-2,71.71000000000001,0,0.146,2.5,0.449,285.90000000000003,85.47,0,860.0
2009,1,2,10,30,137,22,144,52,900,374,4,-2,69.07000000000001,0,0.146,2.6,0.435,285.90000000000003,85.47,0,860.0
2009,1,2,11,0,157,36,171,54,924,415,4,-2,67.04,0,0.146,2.8000000000000003,0.422,285.7,81.96000000000001,0,860.0
2009,1,2,11,30,131,0,131,55,938,442,4,-2,65.67,0,0.146,2.8000000000000003,0.41400000000000003,285.7,81.95,0,860.0
2009,1,2,12,0,57,943,455,57,943,455,0,-3,65.02,0,0.146,2.9000000000000004,0.406,287.5,78.22,0,860.0
2009,1,2,12,30,174,44,193,57,943,454,4,-3,65.11,0,0.146,2.9000000000000004,0.402,287.5,78.22,0,860.0
2009,1,2,13,0,57,931,437,57,931,437,1,-3,65.93,0,0.146,2.9000000000000004,0.399,292.8,74.68,0,860.0
2009,1,2,13,30,158,47,176,56,915,407,4,-3,67.45,0,0.146,2.8000000000000003,0.399,292.8,74.7,0,860.0
2009,1,2,14,0,84,0,84,54,888,363,4,-4,69.64,0,0.146,2.8000000000000003,0.399,297.2,71.29,0,860.0
2009,1,2,14,30,50,850,307,50,850,307,1,-4,72.41,0,0.146,2.5,0.399,297.2,71.32000000000001,0,860.0
2009,1,2,15,0,45,793,241,45,793,241,0,-5,75.72,0,0.146,2.3000000000000003,0.399,299.2,73.79,0,860.0
2009,1,2,15,30,39,706,167,39,706,167,1,-5,79.48,0,0.146,1.8,0.4,299.2,79.43,-1,860.0
2009,1,2,16,0,31,565,93,31,565,93,0,-5,83.64,0,0.866,1.4000000000000001,0.402,301.0,81.63,-2,860.0
2009,1,2,16,30,24,0,24,14,300,24,4,-5,88.12,4,0.866,1.2000000000000002,0.401,301.0,81.67,-2,860.0
2009,1,2,17,0,0,0,0,0,0,0,1,-6,92.88,0,0.866,1.2000000000000002,0.401,302.6,84.92,-3,860.0
2009,1,2,17,30,0,0,0,0,0,0,1,-6,97.87,0,0.866,1.2000000000000002,0.398,302.6,84.96000000000001,-3,860.0
2009,1,2,18,0,0,0,0,0,0,0,1,-6,103.05,0,0.866,1.3,0.396,305.40000000000003,91.45,-4,860.0
2009,1,2,18,30,0,0,0,0,0,0,4,-6,108.37,0,0.866,1.3,0.391,305.40000000000003,91.48,-4,860.0
2009,1,2,19,0,0,0,0,0,0,0,1,-6,113.8,0,0.866,1.4000000000000001,0.386,308.40000000000003,89.54,-4,860.0
2009,1,2,19,30,0,0,0,0,0,0,10,-6,119.31,0,0.866,1.3,0.376,308.40000000000003,89.57000000000001,-4,860.0
2009,1,2,20,0,0,0,0,0,0,0,1,-6,124.86,0,0.866,1.3,0.367,312.40000000000003,86.49,-4,860.0
2009,1,2,20,30,0,0,0,0,0,0,0,-6,130.41,0,0.866,1.2000000000000002,0.357,312.40000000000003,86.51,-4,860.0
2009,1,2,21,0,0,0,0,0,0,0,0,-7,135.92000000000002,0,0.866,1.2000000000000002,0.34800000000000003,315.1,83.27,-5,860.0
2009,1,2,21,30,0,0,0,0,0,0,1,-7,141.32,0,0.866,1.2000000000000002,0.339,315.1,83.29,-5,860.0
2009,1,2,22,0,0,0,0,0,0,0,1,-7,146.51,0,0.866,1.2000000000000002,0.331,318.3,86.49,-5,860.0
2009,1,2,22,30,0,0,0,0,0,0,4,-7,151.34,0,0.866,1.1,0.323,318.3,86.5,-5,860.0
2009,1,2,23,0,0,0,0,0,0,0,1,-8,155.57,0,0.866,1.1,0.315,324.5,82.88,-5,870.0
2009,1,2,23,30,0,0,0,0,0,0,1,-8,158.8,0,0.866,1.1,0.306,324.5,82.89,-5,870.0
2009,1,3,0,0,0,0,0,0,0,0,1,-9,160.51,0,0.866,1.1,0.297,336.70000000000005,78.35000000000001,-5,870.0
2009,1,3,0,30,0,0,0,0,0,0,1,-9,160.28,0,0.866,1.1,0.28700000000000003,336.70000000000005,78.36,-5,870.0
2009,1,3,1,0,0,0,0,0,0,0,1,-10,158.19,0,0.866,1.1,0.278,348.5,73.02,-5,870.0
2009,1,3,1,30,0,0,0,0,0,0,1,-10,154.69,0,0.866,0.9,0.272,348.5,73.05,-5,870.0
2009,1,3,2,0,0,0,0,0,0,0,1,-10,150.29,0,0.866,0.8,0.267,356.20000000000005,69.44,-5,870.0
2009,1,3,2,30,0,0,0,0,0,0,0,-10,145.36,0,0.866,0.7000000000000001,0.263,356.20000000000005,69.45,-5,870.0
2009,1,3,3,0,0,0,0,0,0,0,0,-11,140.11,0,0.866,0.7000000000000001,0.259,2.0,72.21000000000001,-6,870.0
2009,1,3,3,30,0,0,0,0,0,0,0,-11,134.68,0,0.866,0.7000000000000001,0.254,2.0,72.22,-6,870.0
2009,1,3,4,0,0,0,0,0,0,0,1,-11,129.15,0,0.866,0.7000000000000001,0.25,15.100000000000001,77.86,-7,870.0
2009,1,3,4,30,0,0,0,0,0,0,0,-11,123.59,0,0.866,0.7000000000000001,0.245,15.100000000000001,77.88,-7,870.0
2009,1,3,5,0,0,0,0,0,0,0,1,-11,118.04,0,0.866,0.8,0.241,40.7,75.48,-8,870.0
2009,1,3,5,30,0,0,0,0,0,0,0,-11,112.55,0,0.866,0.8,0.23900000000000002,40.7,75.49,-8,870.0
2009,1,3,6,0,0,0,0,0,0,0,1,-11,107.13,0,0.866,0.9,0.23700000000000002,68.4,79.78,-8,870.0
2009,1,3,6,30,0,0,0,0,0,0,0,-11,101.84,0,0.866,0.9,0.23800000000000002,68.4,79.78,-8,870.0
2009,1,3,7,0,0,0,0,0,0,0,1,-12,96.7,0,0.866,0.9,0.23900000000000002,84.2,84.49,-9,870.0
