Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,198250,-,-,-,44.05,-117.34,-7,799,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2005,1,1,0,0,0,0,0,0,0,0,1,-6,156.29,0,0.134,1.2000000000000002,0.6970000000000001,194.4,63.89,0,900.0
2005,1,1,0,30,0,0,0,0,0,0,4,-6,158.41,0,0.134,1.2000000000000002,0.704,194.4,63.89,0,900.0
2005,1,1,1,0,0,0,0,0,0,0,4,-7,158.88,0,0.134,1.3,0.712,193.8,66.66,-1,900.0
2005,1,1,1,30,0,0,0,0,0,0,7,-7,157.59,0,0.134,1.2000000000000002,0.721,193.8,66.67,-1,900.0
2005,1,1,2,0,0,0,0,0,0,0,7,-7,154.82,0,0.134,1.2000000000000002,0.731,186.60000000000002,65.29,-1,900.0
2005,1,1,2,30,0,0,0,0,0,0,7,-7,151.01,0,0.134,1.2000000000000002,0.753,186.60000000000002,65.29,-1,900.0
2005,1,1,3,0,0,0,0,0,0,0,7,-7,146.51,0,0.134,1.2000000000000002,0.776,176.8,66.86,-1,900.0
2005,1,1,3,30,0,0,0,0,0,0,7,-7,141.61,0,0.134,1.1,0.797,176.8,66.85,-1,900.0
2005,1,1,4,0,0,0,0,0,0,0,6,-6,136.45,0,0.134,1.1,0.8190000000000001,153.4,69.43,-1,900.0
2005,1,1,4,30,0,0,0,0,0,0,7,-6,131.14000000000001,0,0.134,1.2000000000000002,0.8290000000000001,153.4,69.42,-1,900.0
2005,1,1,5,0,0,0,0,0,0,0,7,-6,125.77,0,0.134,1.3,0.839,124.2,70.04,-1,900.0
2005,1,1,5,30,0,0,0,0,0,0,6,-6,120.38,0,0.134,1.5,0.842,124.2,70.05,-1,900.0
2005,1,1,6,0,0,0,0,0,0,0,6,-6,115.02,0,0.134,1.7000000000000002,0.845,112.60000000000001,76.94,-2,900.0
2005,1,1,6,30,0,0,0,0,0,0,6,-6,109.73,0,0.134,1.7000000000000002,0.846,112.60000000000001,76.95,-2,900.0
2005,1,1,7,0,0,0,0,0,0,0,7,-5,104.54,0,0.134,1.8,0.847,104.7,80.02,-2,900.0
2005,1,1,7,30,0,0,0,0,0,0,6,-5,99.49000000000001,0,0.134,1.8,0.855,104.7,80.02,-2,900.0
2005,1,1,8,0,0,0,0,0,0,0,7,-5,94.62,0,0.134,1.8,0.863,101.10000000000001,83.55,-2,900.0
