Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,209205,-,-,-,44.97,-123.02,-8,42,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2003,1,1,0,0,0,0,0,0,0,0,7,4,157.82,0,0.11,1.1,1.569,164.70000000000002,100.0,5,1000.0
2003,1,1,0,30,0,0,0,0,0,0,8,4,157.85,0,0.11,1.1,1.629,164.70000000000002,100.0,5,1000.0
2003,1,1,1,0,0,0,0,0,0,0,6,4,156.24,0,0.11,1.1,1.689,167.8,100.0,5,1000.0
2003,1,1,1,30,0,0,0,0,0,0,6,4,153.29,0,0.11,1.1,1.733,167.8,100.0,5,1000.0
2003,1,1,2,0,0,0,0,0,0,0,7,4,149.42000000000002,0,0.11,1.1,1.778,165.10000000000002,100.0,5,1000.0
2003,1,1,2,30,0,0,0,0,0,0,7,4,144.93,0,0.11,1.1,1.809,165.10000000000002,100.0,5,1000.0
2003,1,1,3,0,0,0,0,0,0,0,7,4,140.06,0,0.11,1.1,1.84,161.10000000000002,100.0,5,1000.0
2003,1,1,3,30,0,0,0,0,0,0,7,4,134.96,0,0.11,1.1,1.866,161.10000000000002,100.0,5,1000.0
2003,1,1,4,0,0,0,0,0,0,0,6,4,129.73,0,0.11,1.1,1.893,158.3,100.0,5,1000.0
2003,1,1,4,30,0,0,0,0,0,0,7,4,124.44,0,0.11,1.2000000000000002,1.9140000000000001,158.3,100.0,5,1000.0
2003,1,1,5,0,0,0,0,0,0,0,6,4,119.14,0,0.11,1.3,1.935,148.8,100.0,5,1000.0
