,Path42,Path24,Path45,Path66
0,0.0,26.780722902325664,64.19981209148162,0.0
1,0.0,87.5620219043445,72.21620262354412,0.0
2,0.0,96.62731599381951,40.1094435869975,0.0
3,0.0,88.69575480413519,47.08472271818763,0.0
4,0.0,93.5819851483886,82.81002993662631,0.0
5,0.0,85.66865288170771,90.80576660885873,0.0
6,0.0,70.94383251097976,56.41380890830923,0.0
7,0.0,68.35472362080272,49.49827824018656,0.0
8,0.0,55.890507467648064,63.71650550925591,0.0
9,0.0,33.68577479427302,54.75678003295266,0.0
10,0.0,63.288278754520036,45.902339874727204,0.0
11,0.0,68.42999909520326,78.98668858315047,0.0
12,0.0,76.18819546676717,55.780857681910945,0.0
13,0.0,67.83233273391714,30.930085687852987,0.0
14,0.0,30.355290379184385,49.938128096291436,0.0
15,0.0,8.727687823310292,48.57632948692324,0.0
16,0.0,8.613627385288813,41.51659227040543,0.0
17,0.0,5.0299400027995675,36.81554120063505,0.0
18,0.0,54.277734783917964,65.17573493147128,0.0
19,0.0,42.710010253959695,87.59841604173948,0.0
20,0.0,47.94525082951266,67.02753044448004,0.0
21,0.0,59.01796349138823,66.6880920958997,0.0
22,0.0,41.13373105053427,43.30913206933431,0.0
23,0.0,26.80809598207898,49.03690712770301,0.0
24,0.0,37.34209181736507,0.0,0.0
25,0.0,49.8372281547976,0.0,0.0
26,0.0,54.98751640140676,0.0,0.0
27,0.0,56.92555042981475,0.0,0.0
28,0.0,40.672397916762904,0.0,0.0
29,0.0,43.77934308919481,0.0,0.0
30,0.0,38.77936681558428,0.0,0.0
31,0.0,39.96236477495765,0.0,0.0
32,0.0,33.0371294815635,0.0,0.0
33,0.0,48.45062011319096,0.0,0.0
34,0.0,83.34316729478746,0.0,0.0
35,0.0,24.02914532809449,0.0,0.0
36,0.0,22.803502768096422,0.0,0.0
37,0.0,23.2398843408821,0.0,0.0
38,0.0,27.726293791987445,0.0,0.0
39,0.0,42.11458832217485,0.0,0.0
40,0.0,21.525070349016012,0.0,0.0
41,0.0,15.847390100495154,0.0,0.0
42,0.0,55.646837663633576,0.0,0.0
43,0.0,20.30374703079319,0.0,0.0
44,0.0,33.883049560453564,0.0,0.0
45,0.0,26.038783987373634,0.0,0.0
46,0.0,30.07983816754878,0.0,0.0
47,0.0,47.11082604695531,0.0,0.0
48,0.0,45.94505504260333,128.242040106197,0.0
49,0.0,70.91180820555564,144.2551442357666,0.0
50,0.0,59.707266335992294,80.12043502232426,0.0
51,0.0,61.489362466837306,94.0538718495123,0.0
52,0.0,48.80737842439834,165.4167953824477,0.0
53,0.0,48.78429840150798,181.38864248906992,0.0
54,0.0,34.88847759671814,112.6891451684273,0.0
55,0.0,36.04774110779833,98.87505860952447,0.0
56,0.0,15.835752148434961,127.27661326019535,0.0
57,0.0,23.14966299151184,109.37915474060796,0.0
58,0.0,68.99628874490227,91.69200842511687,0.0
59,0.0,13.776401036834471,157.77949740261158,0.0
60,0.0,7.691741636353804,111.42479635000132,0.0
61,0.0,7.7943655865303825,61.78425076412418,0.0
62,0.0,13.480443715339895,99.75367867163507,0.0
63,0.0,28.334619744326147,97.03342410717768,0.0
64,0.0,30.39528956191721,82.93127841912177,0.0
65,0.0,25.720738481630654,73.54071542227514,0.0
66,0.0,57.654070602052414,130.19149029786064,0.0
67,0.0,22.610803817876093,174.98181407846596,0.0
68,0.0,15.186943210918436,133.89053592916792,0.0
69,0.0,22.382945464868552,133.21249241324313,0.0
70,0.0,24.947274481503285,86.51195807062331,0.0
71,0.0,29.341408779189535,97.9534488604703,0.0
72,0.0,65.72119832592347,84.91496899218717,0.0
73,0.0,46.054932168194384,95.51798372514884,0.0
74,0.0,30.03513057166913,53.051435004677934,0.0
75,0.0,36.66497044165136,62.2774061070988,0.0
76,0.0,28.97414446459762,109.5300888776859,0.0
77,0.0,20.255024479307195,120.10578543307187,0.0
78,0.0,45.68628858293045,74.61667998894134,0.0
79,0.0,13.253199999438998,65.46973620332123,0.0
80,0.0,16.4049534055991,84.27571535410898,0.0
81,0.0,44.064191431213224,72.42498267728001,0.0
82,0.0,58.67276160184245,60.71350740991465,0.0
83,0.0,23.5466728585384,104.47308167002731,0.0
84,0.0,15.098631772208847,73.77949632730397,0.0
85,0.0,23.57928827030905,40.910201783257506,0.0
86,0.0,16.55539565196418,66.0515110664492,0.0
87,0.0,36.066666582276206,64.25030506722717,0.0
88,0.0,15.894239885672885,54.91262404754798,0.0
89,0.0,44.80200705442008,48.694699215440764,0.0
90,0.0,34.395797725991585,86.20578986839789,0.0
91,0.0,27.92223667370605,115.86352887372374,0.0
92,0.0,33.377236499712424,88.6550985726499,0.0
93,0.0,35.89734119688619,88.20613469089608,0.0
94,0.0,56.14618398700971,57.28355717779469,0.0
95,0.0,59.088127260364395,64.8594958858791,0.0
96,0.0,12.180529049810684,128.47225060321173,0.0
97,0.0,31.067155301510205,144.5141002569274,0.0
98,0.0,20.473404439083634,80.26426122122322,0.0
99,0.0,17.305318200504303,94.22271030971385,0.0
100,0.0,14.380462087371587,165.71373921341015,0.0
101,0.0,8.812880113160624,181.7142577826636,0.0
102,0.0,13.953943337008246,112.89143627433847,0.0
103,0.0,8.148082451289413,99.05255170278787,0.0
104,0.0,12.696695763511105,127.50509069530722,0.0
105,0.0,18.809906606614966,109.5755039998293,0.0
106,0.0,23.313431050718947,91.85660704515087,0.0
107,0.0,6.884846661455281,158.06273132875396,0.0
108,0.0,9.627421031267184,111.62481779169278,0.0
109,0.0,8.11768551212825,61.895161219574774,0.0
110,0.0,21.988056448555113,99.93274899777015,0.0
111,0.0,16.92624171517061,97.20761123623657,0.0
112,0.0,6.823344414104087,83.08015043337795,0.0
113,0.0,12.004953237973119,73.6727302017824,0.0
114,0.0,15.832912584405836,130.42520030172318,0.0
115,0.0,14.421846182078049,175.2959283139708,0.0
116,0.0,19.69354984779549,134.13088618245692,0.0
117,0.0,13.144854436816843,133.45162549364036,0.0
118,0.0,27.270254580447833,86.66725785257206,0.0
119,0.0,33.74503375371333,98.12928754899866,0.0
120,0.0,29.444915240984017,0.0,0.0
121,0.0,34.81713495702398,0.0,0.0
122,0.0,38.298792493138876,0.0,0.0
123,0.0,40.10433362608315,0.0,0.0
124,0.0,27.355075655592216,0.0,0.0
125,0.0,34.48537759109384,0.0,0.0
126,0.0,28.035061637108427,0.0,0.0
127,0.0,24.841701120464137,0.0,0.0
128,0.0,4.213292351685468,0.0,0.0
129,0.0,22.85493679301042,0.0,0.0
130,0.0,41.82527354741899,0.0,0.0
131,0.0,8.707516871450164,0.0,0.0
132,0.0,11.78489117684391,0.0,0.0
133,0.0,15.67443094399799,0.0,0.0
134,0.0,23.01335358602545,0.0,0.0
