,Path66,Path46_SCE,Path61,Path42
0,0.0,105.56273411798475,460.826610501607,83.88658748052569
1,0.0,105.56273411798475,460.826610501607,83.88658748052569
2,0.0,105.56273411798475,460.826610501607,83.88658748052569
3,0.0,105.56273411798475,460.826610501607,83.88658748052569
4,0.0,105.56273411798475,460.826610501607,83.88658748052569
5,0.0,105.56273411798475,460.826610501607,83.88658748052569
6,0.0,105.56273411798475,460.826610501607,83.88658748052569
7,0.0,105.56273411798475,460.826610501607,83.88658748052569
8,0.0,105.56273411798475,460.826610501607,83.88658748052569
9,0.0,105.56273411798475,460.826610501607,83.88658748052569
10,0.0,105.56273411798475,460.826610501607,83.88658748052569
11,0.0,105.56273411798475,460.826610501607,83.88658748052569
12,0.0,105.56273411798475,460.826610501607,83.88658748052569
13,0.0,105.56273411798475,460.826610501607,83.88658748052569
14,0.0,105.56273411798475,460.826610501607,83.88658748052569
15,0.0,105.56273411798475,460.826610501607,83.88658748052569
16,0.0,105.56273411798475,460.826610501607,83.88658748052569
17,0.0,105.56273411798475,460.826610501607,83.88658748052569
18,0.0,105.56273411798475,460.826610501607,83.88658748052569
19,0.0,105.56273411798475,460.826610501607,83.88658748052569
20,0.0,105.56273411798475,460.826610501607,83.88658748052569
21,0.0,105.56273411798475,460.826610501607,83.88658748052569
22,0.0,105.56273411798475,460.826610501607,83.88658748052569
23,0.0,105.56273411798475,460.826610501607,83.88658748052569
24,0.0,291.9739043677423,460.826610501607,0.0
25,0.0,291.9739043677423,460.826610501607,0.0
26,0.0,291.9739043677423,460.826610501607,0.0
27,0.0,291.9739043677423,460.826610501607,0.0
28,0.0,291.9739043677423,460.826610501607,0.0
29,0.0,291.9739043677423,460.826610501607,0.0
30,0.0,291.9739043677423,460.826610501607,0.0
31,0.0,291.9739043677423,460.826610501607,0.0
32,0.0,291.9739043677423,460.826610501607,0.0
33,0.0,291.9739043677423,460.826610501607,0.0
34,0.0,291.9739043677423,460.826610501607,0.0
35,0.0,291.9739043677423,460.826610501607,0.0
36,0.0,291.9739043677423,460.826610501607,0.0
37,0.0,291.9739043677423,460.826610501607,0.0
38,0.0,291.9739043677423,460.826610501607,0.0
39,0.0,291.9739043677423,460.826610501607,0.0
40,0.0,291.9739043677423,460.826610501607,0.0
41,0.0,291.9739043677423,460.826610501607,0.0
42,0.0,291.9739043677423,460.826610501607,0.0
43,0.0,291.9739043677423,460.826610501607,0.0
44,0.0,291.9739043677423,460.826610501607,0.0
45,0.0,291.9739043677423,460.826610501607,0.0
46,0.0,291.9739043677423,460.826610501607,0.0
47,0.0,291.9739043677423,460.826610501607,0.0
48,0.0,195.70886570638686,460.826610501607,202.8924376712397
49,0.0,195.70886570638686,460.826610501607,202.8924376712397
50,0.0,195.70886570638686,460.826610501607,202.8924376712397
51,0.0,195.70886570638686,460.826610501607,202.8924376712397
52,0.0,195.70886570638686,460.826610501607,202.8924376712397
53,0.0,195.70886570638686,460.826610501607,202.8924376712397
54,0.0,195.70886570638686,460.826610501607,202.8924376712397
55,0.0,195.70886570638686,460.826610501607,202.8924376712397
56,0.0,195.70886570638686,460.826610501607,202.8924376712397
57,0.0,195.70886570638686,460.826610501607,202.8924376712397
58,0.0,195.70886570638686,460.826610501607,202.8924376712397
59,0.0,195.70886570638686,460.826610501607,202.8924376712397
60,0.0,195.70886570638686,460.826610501607,202.8924376712397
61,0.0,195.70886570638686,460.826610501607,202.8924376712397
62,0.0,195.70886570638686,460.826610501607,202.8924376712397
63,0.0,195.70886570638686,460.826610501607,202.8924376712397
64,0.0,195.70886570638686,460.826610501607,202.8924376712397
65,0.0,195.70886570638686,460.826610501607,202.8924376712397
66,0.0,195.70886570638686,460.826610501607,202.8924376712397
67,0.0,195.70886570638686,460.826610501607,202.8924376712397
68,0.0,195.70886570638686,460.826610501607,202.8924376712397
69,0.0,195.70886570638686,460.826610501607,202.8924376712397
70,0.0,195.70886570638686,460.826610501607,202.8924376712397
71,0.0,195.70886570638686,460.826610501607,202.8924376712397
72,0.0,213.52880949099335,460.826610501607,119.0767459087428
73,0.0,213.52880949099335,460.826610501607,119.0767459087428
74,0.0,213.52880949099335,460.826610501607,119.0767459087428
75,0.0,213.52880949099335,460.826610501607,119.0767459087428
76,0.0,213.52880949099335,460.826610501607,119.0767459087428
77,0.0,213.52880949099335,460.826610501607,119.0767459087428
78,0.0,213.52880949099335,460.826610501607,119.0767459087428
79,0.0,213.52880949099335,460.826610501607,119.0767459087428
80,0.0,213.52880949099335,460.826610501607,119.0767459087428
81,0.0,213.52880949099335,460.826610501607,119.0767459087428
82,0.0,213.52880949099335,460.826610501607,119.0767459087428
83,0.0,213.52880949099335,460.826610501607,119.0767459087428
84,0.0,213.52880949099335,460.826610501607,119.0767459087428
85,0.0,213.52880949099335,460.826610501607,119.0767459087428
86,0.0,213.52880949099335,460.826610501607,119.0767459087428
87,0.0,213.52880949099335,460.826610501607,119.0767459087428
88,0.0,213.52880949099335,460.826610501607,119.0767459087428
89,0.0,213.52880949099335,460.826610501607,119.0767459087428
90,0.0,213.52880949099335,460.826610501607,119.0767459087428
91,0.0,213.52880949099335,460.826610501607,119.0767459087428
92,0.0,213.52880949099335,460.826610501607,119.0767459087428
93,0.0,213.52880949099335,460.826610501607,119.0767459087428
94,0.0,213.52880949099335,460.826610501607,119.0767459087428
95,0.0,213.52880949099335,460.826610501607,119.0767459087428
96,0.0,261.7011626815688,460.826610501607,18.08464869247979
97,0.0,261.7011626815688,460.826610501607,18.08464869247979
98,0.0,261.7011626815688,460.826610501607,18.08464869247979
99,0.0,261.7011626815688,460.826610501607,18.08464869247979
100,0.0,261.7011626815688,460.826610501607,18.08464869247979
101,0.0,261.7011626815688,460.826610501607,18.08464869247979
102,0.0,261.7011626815688,460.826610501607,18.08464869247979
103,0.0,261.7011626815688,460.826610501607,18.08464869247979
104,0.0,261.7011626815688,460.826610501607,18.08464869247979
105,0.0,261.7011626815688,460.826610501607,18.08464869247979
106,0.0,261.7011626815688,460.826610501607,18.08464869247979
107,0.0,261.7011626815688,460.826610501607,18.08464869247979
108,0.0,261.7011626815688,460.826610501607,18.08464869247979
109,0.0,261.7011626815688,460.826610501607,18.08464869247979
110,0.0,261.7011626815688,460.826610501607,18.08464869247979
111,0.0,261.7011626815688,460.826610501607,18.08464869247979
112,0.0,261.7011626815688,460.826610501607,18.08464869247979
113,0.0,261.7011626815688,460.826610501607,18.08464869247979
114,0.0,261.7011626815688,460.826610501607,18.08464869247979
115,0.0,261.7011626815688,460.826610501607,18.08464869247979
116,0.0,261.7011626815688,460.826610501607,18.08464869247979
117,0.0,261.7011626815688,460.826610501607,18.08464869247979
118,0.0,261.7011626815688,460.826610501607,18.08464869247979
119,0.0,261.7011626815688,460.826610501607,18.08464869247979
120,0.0,192.6324165120268,460.826610501607,0.0
121,0.0,192.6324165120268,460.826610501607,0.0
122,0.0,192.6324165120268,460.826610501607,0.0
123,0.0,192.6324165120268,460.826610501607,0.0
124,0.0,192.6324165120268,460.826610501607,0.0
125,0.0,192.6324165120268,460.826610501607,0.0
126,0.0,192.6324165120268,460.826610501607,0.0
127,0.0,192.6324165120268,460.826610501607,0.0
128,0.0,192.6324165120268,460.826610501607,0.0
129,0.0,192.6324165120268,460.826610501607,0.0
130,0.0,192.6324165120268,460.826610501607,0.0
131,0.0,192.6324165120268,460.826610501607,0.0
132,0.0,192.6324165120268,460.826610501607,0.0
133,0.0,192.6324165120268,460.826610501607,0.0
134,0.0,192.6324165120268,460.826610501607,0.0
135,0.0,192.6324165120268,460.826610501607,0.0
136,0.0,192.6324165120268,460.826610501607,0.0
137,0.0,192.6324165120268,460.826610501607,0.0
138,0.0,192.6324165120268,460.826610501607,0.0
139,0.0,192.6324165120268,460.826610501607,0.0
140,0.0,192.6324165120268,460.826610501607,0.0
141,0.0,192.6324165120268,460.826610501607,0.0
142,0.0,192.6324165120268,460.826610501607,0.0
143,0.0,192.6324165120268,460.826610501607,0.0
144,0.0,192.13332639069495,460.826610501607,0.0
145,0.0,192.13332639069495,460.826610501607,0.0
146,0.0,192.13332639069495,460.826610501607,0.0
147,0.0,192.13332639069495,460.826610501607,0.0
148,0.0,192.13332639069495,460.826610501607,0.0
149,0.0,192.13332639069495,460.826610501607,0.0
150,0.0,192.13332639069495,460.826610501607,0.0
151,0.0,192.13332639069495,460.826610501607,0.0
152,0.0,192.13332639069495,460.826610501607,0.0
153,0.0,192.13332639069495,460.826610501607,0.0
154,0.0,192.13332639069495,460.826610501607,0.0
155,0.0,192.13332639069495,460.826610501607,0.0
156,0.0,192.13332639069495,460.826610501607,0.0
157,0.0,192.13332639069495,460.826610501607,0.0
158,0.0,192.13332639069495,460.826610501607,0.0
159,0.0,192.13332639069495,460.826610501607,0.0
160,0.0,192.13332639069495,460.826610501607,0.0
161,0.0,192.13332639069495,460.826610501607,0.0
162,0.0,192.13332639069495,460.826610501607,0.0
163,0.0,192.13332639069495,460.826610501607,0.0
164,0.0,192.13332639069495,460.826610501607,0.0
165,0.0,192.13332639069495,460.826610501607,0.0
166,0.0,192.13332639069495,460.826610501607,0.0
167,0.0,192.13332639069495,460.826610501607,0.0
168,0.0,219.30859272896032,460.826610501607,0.0
169,0.0,219.30859272896032,460.826610501607,0.0
170,0.0,219.30859272896032,460.826610501607,0.0
171,0.0,219.30859272896032,460.826610501607,0.0
172,0.0,219.30859272896032,460.826610501607,0.0
173,0.0,219.30859272896032,460.826610501607,0.0
174,0.0,219.30859272896032,460.826610501607,0.0
175,0.0,219.30859272896032,460.826610501607,0.0
176,0.0,219.30859272896032,460.826610501607,0.0
177,0.0,219.30859272896032,460.826610501607,0.0
178,0.0,219.30859272896032,460.826610501607,0.0
179,0.0,219.30859272896032,460.826610501607,0.0
180,0.0,219.30859272896032,460.826610501607,0.0
181,0.0,219.30859272896032,460.826610501607,0.0
182,0.0,219.30859272896032,460.826610501607,0.0
183,0.0,219.30859272896032,460.826610501607,0.0
184,0.0,219.30859272896032,460.826610501607,0.0
185,0.0,219.30859272896032,460.826610501607,0.0
186,0.0,219.30859272896032,460.826610501607,0.0
187,0.0,219.30859272896032,460.826610501607,0.0
188,0.0,219.30859272896032,460.826610501607,0.0
189,0.0,219.30859272896032,460.826610501607,0.0
190,0.0,219.30859272896032,460.826610501607,0.0
191,0.0,219.30859272896032,460.826610501607,0.0
192,0.0,454.9398940277365,460.826610501607,0.22629722822748022
