,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,36135,1558.4855721314245,2336.7517222895094,1533.1567803053827,334.2866161285823,0.0,0.0
1,36136,1253.9231653143165,2109.486245928415,1417.2256520387596,406.8173037854488,0.0,0.0
2,36137,1815.584761883712,2331.5100187724865,1606.4828201016946,354.66667544572647,0.0,0.0
3,36138,980.7867696585432,2381.512857642062,1943.376274354481,362.5845642016005,0.0,0.0
4,36139,2053.348248354206,2552.0912594312676,1608.551412233138,379.13817478803855,0.0,0.0
5,36140,1757.9151621575204,2365.1354865959574,1787.071162004704,204.23926373830398,0.0,64.72236562858275
6,36141,2156.469068142434,2263.4918310315975,1818.453050941228,226.6587144876061,0.0,9.172227900906377
7,36142,1580.5117970605245,2216.3227365403945,1633.6326739369342,196.4937214567973,0.0,105.47141856565149
8,36143,1896.9222511133767,2348.9392472899317,1686.4939123982806,210.3070191276128,0.0,46.25933345682736
9,36144,1693.3651229697368,1790.0800628617035,1776.6673363071232,176.86585367822116,0.0,23.52543412502532
10,36145,1069.5123597955946,2046.0432760096594,1738.591004818312,402.88652195088997,0.0,91.05149482854996
11,36146,1955.6120955603574,2107.045045585298,1406.9287154742487,235.1922003278536,0.0,86.5163253427442
12,36147,1439.1118069141696,1956.8491080993208,1632.2909922760016,370.8293925526688,0.0,0.0
13,36148,1150.341603239736,2091.6650597505395,1822.2562822799607,212.24743853834067,0.0,118.29037581875177
14,36149,1751.5372791614905,2141.4524527009626,1674.671691769856,281.9131278289161,0.0,56.38118993080158
15,36150,1462.9239836102595,2373.9873517836604,1537.0904216697086,336.41840610958917,0.0,0.0
16,36151,2156.402862095827,2499.733740485089,1620.6552543466385,368.7783056298516,0.0,0.0
17,36152,1831.9714864840626,2641.4958615174855,1321.0092917113834,331.04499806182525,0.0,0.0
18,36153,992.3774232097804,2537.8842736981915,1205.3902673613632,330.43726298231945,0.0,0.0
19,36154,1433.3291616605027,2355.59552271933,1285.6526765233432,228.96736663377231,0.0,0.0
20,36155,1816.516697180773,2262.9797023501037,1177.1154843507725,418.6865056469938,0.0,7.417781279614296
21,36156,1682.8421163827752,2511.0712988936752,1350.640855363122,228.06950661872952,0.0,112.86423451527041
22,36157,1637.587407233228,3194.47640704756,1124.557204743785,232.0798857289564,0.0,81.79366512953769
23,36158,2306.763440846435,3005.800052022725,1727.411143879994,178.24363157311004,0.0,52.16159863399602
24,36159,2918.4762726123763,2321.138147553665,1251.6028192553579,244.2409408312289,0.0,0.0
25,36160,2722.865305089775,2352.231991961645,737.1858735429582,392.530351619405,0.0,70.24101934871652
