,index,Path3,Path8,Path14,Path65,Path66
0,867240,0.0,26214.500930299117,15675.933365842411,0.0,0.0
1,867264,0.0,22852.29861965096,8072.860354848846,0.0,0.0
2,867288,0.0,19642.01675341242,10493.338690088693,0.0,0.0
3,867312,0.0,31532.84561343652,16600.65670696071,16149.45690148974,0.0
4,867336,0.0,31602.182060830033,8903.642467913665,0.0,0.0
5,867360,0.0,14621.586269103083,433.85757033903565,0.0,0.0
6,867384,10867.806870594924,24558.533110533775,10682.728614579304,0.0,0.0
7,867408,26524.09750896474,19968.621709672294,11939.873932132901,0.0,0.0
8,867432,3911.6682542267818,26073.052544905775,26236.899807383412,169.76064923058402,0.0
9,867456,12184.95729228819,26304.974160168927,14566.624906643141,509.59771915388137,0.0
10,867480,22103.57086594038,22007.747293522683,19705.381421328533,9569.371511882964,0.0
11,867504,0.0,18439.59333160007,0.0,0.0,0.0
12,867528,9782.037005670707,21801.22362847795,14595.211074445495,0.0,0.0
13,867552,18511.869940168013,18971.89325048056,2455.0395632799027,240.26386198243972,0.0
14,867576,17484.951971172435,13152.216629263501,7309.290396561823,0.0,0.0
15,867600,0.0,23793.729747316575,5501.048641742174,0.0,0.0
16,867624,22896.36924769592,26565.684262725317,9543.705536210184,0.0,0.0
17,867648,29163.009640866447,27689.807333685883,12403.010827751108,0.0,0.0
18,867672,7151.174110582788,24263.243234759757,21898.155529028572,10763.336811314846,0.0
19,867696,1844.128394980327,24151.640753997992,6677.433754166067,14179.646653461601,0.0
20,867720,2507.150759125452,14330.391387258935,0.0,0.0,0.0
21,867744,0.0,26010.974266098383,8690.819067125389,0.0,0.0
22,867768,0.0,21549.8410871695,7655.032134915107,0.0,0.0
23,867792,0.0,22846.252555597956,0.0,0.0,0.0
24,867816,0.0,21270.459653042555,0.0,0.0,0.0
25,867840,0.0,14137.743758517667,9673.617355288727,4891.2151487292995,0.0
26,867864,0.0,13393.333065074748,20454.959588293183,17165.766301649823,0.0
27,867888,0.0,13634.41157354553,4955.927980701837,0.0,0.0
28,867912,0.0,23415.764527212694,3657.509314567556,1557.8701789237625,0.0
29,867936,0.0,21705.55972563401,8601.2962862831,7251.368682036511,0.0
30,867960,37978.35979471191,25794.642747829777,7736.582548857095,11125.343125818741,0.0
31,867984,29322.652956116413,20604.61976856647,17915.621831472024,21120.141462411706,0.0
32,868008,25367.243873211977,15327.132335004459,13498.763733178308,7333.414848700227,0.0
33,868032,0.0,26657.823949346748,13970.482724153344,0.0,0.0
