,index,Path3,Path8,Path14,Path65,Path66
0,36135,0.0,1750.6187621637423,842.3973090418242,41.78939488756271,0.0
1,36136,0.0,1634.4461784754017,809.5234909493167,0.0,0.0
2,36137,0.0,1416.773113795171,618.8971494886625,562.3857292267992,0.0
3,36138,0.0,2023.4041033506635,1026.091716397137,0.0,0.0
4,36139,0.0,1662.040916984577,654.7313641398266,0.0,0.0
5,36140,0.0,1264.9647923248426,218.34342641853638,0.0,0.0
6,36141,628.5116148729202,1611.9393578335294,532.110787189652,0.0,0.0
7,36142,0.0,1754.944768342348,971.7179295406806,0.0,0.0
8,36143,333.42083680106987,1657.3936076113434,960.5262128791493,337.97002558499,0.0
9,36144,772.3853592339682,1533.51501439904,874.4531092813118,0.0,0.0
10,36145,1008.4449776617937,1424.1406014422053,966.108287712578,0.0,0.0
11,36146,95.23708717717268,1397.1122753576653,154.97196325938032,0.0,0.0
12,36147,165.3387294349777,1649.9644442911724,760.5778389252939,0.0,0.0
13,36148,484.49569356731337,1382.4974276231092,364.6478701557143,0.0,0.0
14,36149,21.821429044832424,1120.5605931626596,668.6290663491877,0.0,0.0
15,36150,0.0,1619.8269806120172,282.44259615550203,0.0,0.0
16,36151,1139.1903536661591,1499.5688647638858,378.72656488914083,0.0,0.0
17,36152,1056.9475814351704,1725.1055992483869,878.5719450479469,0.0,0.0
18,36153,333.3287990893307,1614.7180040340704,945.0803806121107,0.0,0.0
19,36154,92.69700158064524,1781.0276040915328,481.88160059210037,0.0,0.0
20,36155,0.0,1422.2739153481687,346.36009629389474,0.0,0.0
21,36156,0.0,1600.2061257479247,266.2496886529789,0.0,0.0
22,36157,0.0,1279.8294613523333,611.5173533105985,0.0,0.0
23,36158,0.0,1597.2057773408812,16.836707011731498,0.0,0.0
24,36159,343.76734063705345,1401.6926702851856,0.0,93.18746067519066,0.0
25,36160,0.0,1358.7702011440115,307.5922807866416,174.03079311215322,0.0
26,36161,0.0,1253.1794175836144,1149.3780294678509,382.2927474385317,0.0
27,36162,0.0,1520.764948351433,359.2396101091957,10.994394208296342,0.0
28,36163,0.0,1238.772948129455,543.9024562314919,0.0,0.0
29,36164,395.35587456608073,1268.6525489385365,526.8376109811728,0.0,0.0
30,36165,1096.4291835369597,1747.7947790805906,434.6287918387218,884.6935844718471,0.0
31,36166,678.053352642836,996.058527476252,966.2693154055777,344.63905483702706,0.0
32,36167,411.3508439043924,1312.0059999823047,660.9605487525017,193.51432092036632,0.0
33,36168,0.0,1387.8003181993865,502.8723288284,0.0,0.0
34,36169,563.7103001931691,1763.084627576084,1028.125793531582,0.0,0.0
35,36170,181.20555246672728,1536.8273117763622,682.738629727304,0.0,0.0
36,36171,322.97993371008096,1529.9551591959487,994.1995455941504,0.0,0.0
37,36172,872.5039282350242,1141.9736943808925,175.9503321719702,0.0,0.0
38,36173,0.0,1527.2025903980787,1215.20879485893,0.0,0.0
39,36174,185.68667347565383,919.3562697019755,837.8652916419627,0.0,0.0
