,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,867240,45346.17242860883,12019.205766794461,32652.955015822357,1022.3441019379691,0.0,0.0
1,867264,40895.21443709107,4492.4293748415985,25218.501824945484,3901.550446025124,0.0,0.0
2,867288,58232.70986249696,7021.9446659127425,29635.320485642816,3156.8760760964105,0.0,0.0
3,867312,32680.238399935763,5992.922495118135,32215.161849500295,2774.9405602425336,0.0,0.0
4,867336,49963.74124161381,286.1588124752234,24253.84357387665,2277.001797315129,0.0,0.0
5,867360,55401.64382656812,1868.3446645940276,28321.067276967253,0.0,0.0,408.70959556367006
6,867384,56589.91517240573,0.0,29244.81999964209,0.0,0.0,1247.1186686321375
7,867408,34266.34663354297,6237.475647477539,29233.68701809325,0.0,0.0,1848.1835933278576
8,867432,32870.839964926614,4373.077242222942,27426.902901195706,203.62891773955016,0.0,0.0
9,867456,46641.66129508566,0.0,30790.424912304694,0.0,0.0,0.0
10,867480,23820.235150199736,1924.6281485832187,29989.07660059521,2336.523604623622,0.0,50.132716087032065
11,867504,48237.67308367165,5687.681811949504,24986.92431015796,0.0,0.0,1113.1686845170943
12,867528,28318.016691015102,5220.67038809236,29242.516050963688,3445.9803833956844,0.0,475.2202543957633
13,867552,37440.826022281544,0.0,32053.425212176764,0.0,0.0,3262.271598272419
14,867576,41082.48256794602,0.0,26848.463198622045,3290.0080147165836,0.0,1262.7422508980956
15,867600,31655.226014174747,414.9275234259112,27676.741234935922,4813.11196462964,0.0,0.0
16,867624,57158.740409240956,5020.890625974698,26245.81137802048,4790.19820295544,0.0,0.0
17,867648,55880.573616584035,8521.039935615288,23573.677866977367,3077.4089849281245,0.0,0.0
18,867672,38451.54993653041,20462.022342878303,21715.56242793152,2144.2711287431107,0.0,0.0
19,867696,32198.888828785133,16889.324224736418,22559.5383066497,0.0,0.0,0.0
20,867720,42429.629764065605,20524.8001795061,16837.96008986701,3960.1551396553778,0.0,0.0
21,867744,52590.81761846163,18979.653594256895,19167.06176147433,0.0,0.0,2768.9609254894613
22,867768,46397.96026926346,32915.77997753293,16967.331130198436,0.0,0.0,995.6525659646854
23,867792,64482.29914516829,27643.8044365574,31584.40894635317,0.0,0.0,2177.0845426273027
24,867816,62544.05190885107,13266.545611669004,21093.46289052911,0.0,0.0,0.0
25,867840,61286.133151313494,14043.344885964021,7785.395363260013,3367.5409571800888,0.0,1404.50459619179
26,867864,34851.23078677913,13623.893126622881,17380.56421952718,2097.408964991244,0.0,0.0
27,867888,64247.969161676156,4884.259802327006,23637.438509855972,0.0,0.0,0.0
28,867912,64407.83710037211,4107.6494382499095,21357.445097819844,0.0,0.0,0.0
29,867936,36828.309682834355,3375.3013226080166,22966.74524633532,4099.11399161824,0.0,24.483294401873337
30,867960,31155.525902878515,11532.177343586733,32610.498746801863,3718.386092321048,0.0,175.09412783648432
31,867984,36206.015993542795,14202.114459501745,28188.510787782216,3101.039619465172,1182.9339281483399,0.0
32,868008,41673.369189987236,7659.520115003386,29018.412954714302,3300.846843149847,735.8818247473484,0.0
33,868032,32479.2616896651,2469.6292713399653,25993.7149645455,2862.4634002184034,897.9951411400643,875.279520444667
34,868056,52881.12128688287,11965.466666062548,24457.179046810354,4096.729993690801,949.1127410902361,202.30120359351594
35,868080,57779.139890528044,14027.073419003516,23533.680575535152,2311.9056114155137,748.9774066477225,1845.3713845233597
36,868104,55089.875812389524,13013.913411338634,30290.05264350473,2611.030221785896,757.9829245546792,0.0
37,868128,36592.16514743075,10218.087420667765,25462.6216591646,1370.1894984759704,576.9429254376938,25.691869976009343
38,868152,61831.23650730887,21186.27592961766,29624.563893016977,716.4019640040201,152.94074305907907,0.0
39,868176,34814.84494886261,14914.75425957616,27363.08281614985,1631.1785524419943,163.2746719012466,0.0
40,868200,49278.330121153514,11771.227194734296,20089.216500935217,2595.5409472812507,465.03683192452115,949.0203355072606
41,868224,44105.31319360671,15856.026563583788,33899.607326201076,2557.12663005792,750.0858503520815,1701.298167216003
42,868248,51301.00468384127,11165.414766133421,28671.95676199445,2943.617417373167,1164.4597586166824,1034.9710551323385
43,868272,43086.450915278576,8548.590372014993,31194.890971620283,788.1721829036535,261.6378256979448,0.0
44,868296,57637.07415433258,8285.896094267604,23988.880577527176,1681.3252615978008,565.3291671875178,1278.3167029061858
45,868320,74240.47138737146,24397.94442301648,25783.662692672075,1071.1479898254925,832.8418384386237,145.9251526758674
46,868344,51090.750378984754,27003.941498380445,26214.223300813257,2730.697106030704,0.0,0.0
47,868368,41570.29411573031,14820.626985186118,23987.314846611316,3174.3513769882957,201.92217724193347,0.0
48,868392,43475.19900007596,14498.142041281119,26792.114145269246,927.8639890785869,27.56529526333523,0.0
49,868416,43858.92559319395,15321.043561840266,28996.416417395565,2798.5813427825824,130.0984928179271,1570.0390960411673
50,868440,27966.61801666848,9500.13509919842,30096.692354209426,1783.108828451948,429.1471815404518,0.0
51,868464,45036.516979152824,10908.28902583142,33819.24789223142,4175.366197820468,672.211282569699,1063.7418826431744
52,868488,58102.41136629021,14561.516942879993,25261.17996953653,3015.2189927081954,682.8882150363605,0.0
53,868512,57620.6605799812,4883.001068350828,24929.845458551965,2634.2520110646483,1148.3871664148733,3924.108093116302
54,868536,66318.69390225044,6944.970359250579,24435.276508609495,2449.7813430138117,1305.4245465979216,3197.217222246293
55,868560,78190.05931642832,14218.511320064737,24939.679379456404,3610.315655435261,702.1889516442527,1189.2876111390456
56,868584,55001.62151995441,17171.739178856755,26264.439251739284,2505.4019096125576,1108.4899571328601,415.84315082982044
57,868608,82714.63070946322,4281.038994358747,14578.673055273634,724.5600580848038,726.8414947563142,0.0
58,868632,43691.381976123856,15317.308237906254,22246.124372153856,2781.3580593159845,533.4634774915182,172.45176089885425
59,868656,51450.66480032496,3601.8905792273563,30486.333281879455,0.0,0.0,3037.0002951163633
60,868680,20411.225774610062,2005.6632370028365,22611.965236635944,0.0,0.0,2511.108678970214
61,868704,30563.885584138254,0.0,9002.76599232909,0.0,0.0,2613.938700338823
62,868728,30408.80172594558,0.0,11134.861885474405,0.0,0.0,1126.166422286718
63,868752,34190.24448533395,0.0,16248.589464658933,0.0,0.0,1793.98505139207
64,868776,36334.91838096665,3106.8476004891854,19787.244001832834,0.0,0.0,2861.2657406743906
65,868800,27440.05658021719,4700.85028889651,22166.45835105407,0.0,0.0,264.62148742670337
