,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,867240,43434.61892252544,11138.098047749685,26053.43399946612,2441.9206954370397,0.0,0.0
1,867264,56992.376133269856,4325.374837885516,24901.65925393052,0.0,0.0,0.0
2,867288,69472.73890131527,3794.981690883833,26165.57706358909,3390.1811356995745,0.0,0.0
3,867312,38062.07799893406,10286.146508336715,36945.107493543845,2881.90517971734,0.0,0.0
4,867336,60096.64052443742,7443.030606136406,20936.568774394585,304.46002348035745,0.0,0.0
5,867360,46915.64005061206,817.6596539474958,24593.816065747917,0.0,0.0,0.0
6,867384,59214.71623810612,1240.8887593385589,27973.73962790888,0.0,0.0,373.9818636360184
7,867408,42012.609915061665,8291.938063508991,27191.400519135736,0.0,0.0,2794.4839878277844
8,867432,33979.95614380149,5283.993502235655,25262.14343914515,74.4852248640716,0.0,772.6820498997429
9,867456,33410.372865305,10825.099544145869,28641.13742285577,0.0,0.0,0.0
10,867480,10457.589035936056,12358.017591167347,27837.699131405552,1512.775698977523,0.0,759.7258948222386
11,867504,40322.32538260333,3865.5774397166315,25159.066694966597,0.0,0.0,1409.2378016093037
12,867528,30043.78987179253,2562.643198688136,31561.70542474995,2991.0274223243946,0.0,1223.392512675198
13,867552,14996.529656384031,0.0,34970.31934426937,0.0,0.0,2384.751228172078
14,867576,27465.23913308557,792.9908317369118,26412.09304370335,3013.4168184938794,0.0,2526.7144936533173
15,867600,32633.86298313351,4139.382742437883,27317.971970663595,338.1205378506504,0.0,0.0
16,867624,56391.70971816956,5071.387737409772,29314.60171353583,3944.0312782168476,0.0,0.0
17,867648,37669.505983836425,15424.3938050123,25322.198626263304,3705.778633464929,0.0,0.0
18,867672,29753.36237045891,17244.372504993033,19973.90266386462,3106.9959046491613,0.0,0.0
19,867696,33945.21677511821,15882.644413314249,21973.378861042715,1266.2060674257798,0.0,0.0
20,867720,58080.009271192335,9932.455837358755,13473.620897064751,0.0,0.0,0.0
21,867744,45323.971921578384,14848.027039846751,18432.770865851635,0.0,0.0,2212.1106413173457
22,867768,53105.89931019304,32005.488596088937,12990.660445750602,0.0,0.0,756.0507727577435
23,867792,72391.15609763918,23651.262528536514,28229.363427724675,0.0,0.0,1087.6798217099947
24,867816,70056.24351760563,8237.508494624006,19047.633384878744,473.6371437450348,0.0,0.0
