,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,36135,1850.4409932630974,2397.3769878356143,1722.99252500844,317.1893232050285,0.0,0.0
1,36136,1678.6746910131478,2161.4767453663717,1520.7189533366738,378.37177952397616,0.0,0.6620820209679295
2,36137,2147.8114977925075,2275.0834953616286,1726.7434442755198,360.07918787873353,0.0,0.0
3,36138,1150.5670490622024,2299.5003010049722,1926.1199728487118,307.8201019578913,0.0,0.0
4,36139,2411.044392952042,2468.8714269603397,1497.7868590460625,388.51561107910896,0.0,0.0
5,36140,1893.6027359992445,2166.212472961908,1824.414199117056,220.80061183923917,0.0,24.80955576022693
6,36141,2009.8931826640344,2122.816490825998,1782.2045310829474,181.5235006725164,0.0,0.0
7,36142,1978.6556375476187,2174.1292232624646,1422.9616296689499,224.73583428829707,0.0,129.47324936054144
8,36143,1290.3112543477853,2413.89173023992,1516.9437669962344,260.08307267579187,0.0,18.88158102746499
9,36144,1591.4953046613543,2234.4567033293406,1655.4386997559193,241.56447614928115,0.0,11.614604428121106
10,36145,937.7294590277806,2701.7696986972155,1646.8058239407162,327.3267911158705,0.0,69.17637252627767
11,36146,1585.9542608858224,2443.422032064409,1621.9530945408346,222.72702008609954,0.0,37.798706595873774
12,36147,805.8459101121127,2244.504252632215,1765.7188695790858,362.5705829642699,0.0,55.443082043022955
13,36148,998.9419701875764,2429.1450112380085,1821.6111383108084,248.2537871610639,0.0,124.10635143639256
14,36149,1290.0044277381166,2117.3570133072103,1711.0838478524938,333.880273712375,0.0,59.91050339031453
15,36150,1680.9942351638665,2169.1658438508207,1584.7013708453608,395.7152184103762,0.0,0.0
16,36151,2003.1846953495458,2243.40520543148,1543.4823595311211,365.41220095392663,0.0,0.0
17,36152,1797.6861390927586,2222.846282450353,1152.8464746321401,301.911948391303,0.0,0.0
18,36153,1983.3182583262242,2577.5969744177064,1305.957313931319,305.32935208647115,0.0,0.0
19,36154,1311.7887034804812,2371.6601245861607,1446.3328383920782,236.93141026807768,0.0,0.0
20,36155,1804.029377304902,2300.397535088555,1131.4242874139454,348.8884103927338,0.0,0.0
21,36156,1647.5608619050568,2323.1479254124715,1252.2459416420386,196.54821072308,0.0,65.02757073406514
22,36157,1465.0378170724546,3450.339666707321,1142.1120311604209,188.47835347679137,0.0,17.91959744476484
23,36158,2609.022426680668,3139.7127329430996,1690.697540495162,174.32898919704732,0.0,31.515206891669003
24,36159,2903.3017970869496,2276.414568458589,1290.5497087153149,166.56714624401698,0.0,0.0
25,36160,3049.5932916442302,2559.1151954113648,822.4046976508681,203.5327896010224,0.0,74.37909151970467
26,36161,1735.0159925049436,2472.5240669245172,1171.9485644843078,311.77110652925046,0.0,0.0
27,36162,3144.8242736269203,2024.8275631495999,1573.2084158444125,182.2797414124831,0.0,0.0
28,36163,2294.858394788713,2125.2832116179825,1510.4668552865862,218.1764437894241,0.0,0.0
