,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,867240,40070.31291495692,4145.32881101593,31286.468607708433,1592.9022661982222,0.0,0.0
1,867264,50283.272179223815,5857.825850792215,29458.015455900422,2641.616657441326,0.0,0.0
2,867288,50745.05082443925,8439.51231011845,29362.61215396491,3327.406192458589,0.0,0.0
3,867312,25047.536977663993,8095.084681484943,31404.799265188005,3149.6891654443384,0.0,0.0
4,867336,61654.78833051441,8557.173775469353,20230.415176397695,3178.143474240635,0.0,0.0
5,867360,43489.52343270367,13769.274836040506,29505.00566819551,0.0,0.0,864.3912718669387
6,867384,56327.67489986037,6393.006353177145,35136.57082274861,37.743973350791975,0.0,494.44307569541695
7,867408,39179.77498359673,0.0,25811.2975610297,0.0,0.0,2186.199755271124
8,867432,45294.3103422928,5412.127175844038,27590.617048212378,0.0,0.0,584.1041960066028
9,867456,54145.238581660364,804.9283007720587,28061.97569997156,0.0,0.0,482.9267842844597
10,867480,22393.469579530334,5185.497715932695,25064.836933948496,2574.889022172693,0.0,1658.2013762073007
11,867504,41143.14705919985,0.0,23550.684260225837,0.0,0.0,842.567619891999
12,867528,29695.105106048322,0.0,27091.431072656407,3528.52233201785,0.0,1195.5922860571072
13,867552,21650.907379634456,7926.8327010123685,33018.25957185329,0.0,0.0,2558.9740776409726
14,867576,44872.632327008,5.98913156942217,23388.436817232727,2053.3257663994623,0.0,1862.9192022284853
15,867600,41124.07461492938,12465.416163915022,23638.5566945578,3308.115128487993,0.0,0.0
16,867624,37239.27891230447,7675.804596491118,28139.808220334668,3300.832992297668,0.0,0.0
17,867648,33515.78652135204,8006.354719810297,24988.391442266886,2861.0174718248254,0.0,0.0
18,867672,23023.084614698993,13171.941317481993,17371.212997039787,2102.53198598405,0.0,0.0
19,867696,36304.98263699326,9439.362732229898,23286.38244118754,273.1941073100684,0.0,0.0
20,867720,47601.09001174703,766.0945295922374,19829.027722094273,5454.931123536738,0.0,0.0
21,867744,42657.86571910254,13607.276204613765,22333.406444373675,0.0,0.0,1537.7623647301302
22,867768,38952.09701868412,35683.07610761762,17110.08094857767,234.1472541419098,0.0,916.6835914600722
23,867792,65458.51602780972,33529.10518474148,30954.3496484487,368.8722075645496,0.0,1657.0064918898427
24,867816,70298.90729300518,11126.75235712724,17960.513498614477,652.6914911336942,0.0,0.0
25,867840,72352.38002445195,9516.98119379892,11454.212663581166,5019.837017706944,0.0,1182.6039363735995
26,867864,45887.00281548221,9249.816608190793,19573.379939763312,3672.7907558305023,0.0,0.0
27,867888,61000.75818598372,3875.911010291622,25719.831053021007,581.0844018405385,0.0,0.0
28,867912,63436.948859492506,9125.96401188473,19718.12574485987,195.4133011087947,0.0,0.0
29,867936,33131.106472752785,10531.52920041698,20488.727845413436,4244.21765411457,0.0,249.29238996375653
30,867960,40936.91247472154,16788.913104062714,32087.8955299326,5299.41965897591,0.0,0.0
31,867984,40416.84362747018,9851.859738234505,31082.254366431498,3369.969272215276,869.5710827133685,0.0
32,868008,26870.111434480183,9684.022417842516,27598.948323177214,3491.61843687272,742.2795435446069,1261.1843621432952
33,868032,35676.71906852034,7272.416818313663,24477.00851918263,2773.3955942367284,449.5762946464646,2343.6961810259827
34,868056,57112.65643761387,13242.560237392277,24522.961529929686,3428.150819452637,960.8072282144062,0.0
35,868080,54024.94843742257,6101.8223402013155,23521.176877070742,2341.8171590090824,1001.5559354882504,1393.0373409960216
36,868104,50167.11966246568,12187.060425479182,25249.48987237154,2954.9489006239946,1005.6247316716731,1859.2022634100265
37,868128,49815.41488915445,14012.958521861605,23706.60821762826,914.2553954789776,452.2915230716411,1453.0064268156689
38,868152,49982.68852228246,17681.498682429294,29464.62306315069,0.2874438106330217,303.7183374147082,0.0
39,868176,34131.556673854546,16806.13718361275,28604.969763626123,782.7662031644879,330.6948746622296,0.0
40,868200,38275.036886409995,13583.570937637582,26937.354341402934,1943.1747113838562,345.36760621856706,624.501099486276
41,868224,23208.355245181257,18504.43397041235,36831.760706475216,2441.5218221906243,262.42438143412215,825.0754160907338
42,868248,61276.58848081688,17411.82579518158,26268.808152217032,4240.528593489719,801.6254531064876,2287.826503431605
43,868272,49430.517960371755,13649.665745563436,30042.564998138812,1975.6467306462073,436.1264510367505,569.72908987971
44,868296,58458.92559237302,9114.402709207125,25278.927123135545,1860.4116498573012,364.1099211856852,690.9000324415165
45,868320,75637.7196837103,16946.454006925356,24663.6540796444,771.0144394048205,925.9223713442836,1234.0908166295785
46,868344,36390.880260328624,21728.85797694639,22644.88286970275,2719.853253188704,0.0,812.2969347119221
47,868368,26443.156873174903,12130.8495467494,23702.803746342666,3657.066376051075,228.69712608461117,316.9797112119637
48,868392,41616.13423892045,9083.53503924648,29228.7272727789,228.4649619950983,419.3468447955612,0.0
49,868416,43663.864599806504,7358.9834905652315,29097.258376776226,3971.5289645322746,165.15772134936017,2171.4361851298418
50,868440,30276.024022310412,12286.28764195422,33692.41050478978,1432.43187583822,600.6366827172093,0.0
51,868464,65500.505559199075,11568.302756371593,34999.14132766128,4436.080009751413,815.4841641053065,838.192718607902
52,868488,58562.65787707578,6374.289806972418,24200.46034192283,2882.9694795609385,474.6534889196082,78.82872332212868
53,868512,53628.14697125461,9132.290546920993,22721.33208814766,3301.139303086382,799.5685199764163,3844.1653158517647
54,868536,64109.044801922326,4907.725729806316,19595.346999050336,2040.413313868758,846.7114948999953,2468.294345135462
55,868560,78083.84096554764,6600.023416907885,24660.66058351571,4019.9344425430154,619.8355812215133,2223.4796974427345
56,868584,49996.30826771557,13593.00791611428,23670.013348350258,2495.1331455772483,947.15829917148,1334.3041850711334
57,868608,85725.59079858425,12867.574696308944,18073.91528327061,2307.2523923121444,749.4316753920214,0.0
58,868632,62314.3162836042,21192.154056532727,22188.86969123476,2781.5913556614914,435.18651776029844,528.1871771581423
59,868656,71001.71540988266,7929.927469723816,31293.351668030988,0.0,0.0,2607.1969662669285
60,868680,51068.43016865434,11994.220604919858,25103.10571105784,0.0,0.0,3595.003043829316
61,868704,32337.15208908937,0.0,7573.822457139702,0.0,0.0,2989.565541407763
62,868728,35226.54673967553,1944.7766802751194,8149.00116040871,0.0,0.0,1147.6128147253257
63,868752,26829.16784079599,8757.281842538448,16961.637481479975,0.0,0.0,1015.2018764536173
64,868776,39348.82923681981,6098.4678179506955,17919.974547200276,0.0,49.267078964147444,1715.4665752807782
65,868800,33679.081895864954,9910.123532154514,26370.059889388285,0.0,0.0,293.350022843519
66,868824,18074.090561980083,3288.689682738186,29629.24115625737,0.0,0.0,526.1707165229004
67,868848,49353.48982295193,11969.539079216689,19919.11618701469,0.0,0.0,4280.14267262708
68,868872,14327.706455867254,13005.294195848586,20634.655984029338,0.0,0.0,2471.2476543304833
69,868896,23219.35694909692,1477.0946916093235,23998.22630443267,757.6870932925106,0.0,203.66530166942476
70,868920,26645.369090960143,0.0,37402.7644983285,0.0,0.0,2580.6202033922177
71,868944,12449.68497096546,26942.14721677147,19769.731371957267,0.0,0.0,1772.9339168058573
72,868968,45283.43364025375,27028.91527872759,31347.591037801423,0.0,0.0,1982.0173125487163
73,868992,25998.41133401719,7750.409413417094,37223.62163801873,0.0,0.0,0.0
74,869016,27779.146633133372,16039.162691846803,25050.92980910157,0.0,0.0,1914.4183709983786
75,869040,34900.09146096224,12955.461899070653,23602.238291474685,0.0,0.0,3967.518428146167
