,index,Path3,Path8,Path14,Path65,Path66
0,867240,6205.066053889972,25539.38663626558,17073.507408293917,0.0,0.0
1,867264,0.0,20892.012601325692,8438.849671058777,0.0,0.0
2,867288,0.0,23842.404383053858,16156.474370919286,0.0,0.0
3,867312,0.0,34843.17665683791,13013.29674411414,2663.0560746689944,0.0
4,867336,0.0,21565.738423869152,968.6111068757305,0.0,0.0
5,867360,0.0,15474.47660713378,0.0,0.0,0.0
6,867384,20839.604258150295,20567.42918223328,8341.310191039616,0.0,0.0
7,867408,22399.130130100722,24550.7817908997,17391.335972186367,13708.402693491258,0.0
8,867432,8470.703829236909,30422.314352800415,21864.933811733776,17672.19355673892,0.0
9,867456,16807.500537587715,21139.362979573416,11041.9984236622,9068.988300539371,0.0
10,867480,18269.185252191433,24109.12827948085,25638.052937210672,18890.266753417505,0.0
11,867504,0.0,12488.74442593134,1858.303767698706,0.0,0.0
12,867528,9900.639496567579,17498.93935071273,13882.348539448547,0.0,0.0
13,867552,18798.493638682485,24171.915250168346,4560.774437746255,4552.213995013124,0.0
14,867576,11232.345028106216,17057.927245842104,4378.78966545135,0.0,0.0
15,867600,0.0,26226.48104272746,6354.001300632256,0.0,0.0
16,867624,0.0,27396.52098891898,3597.9687079658006,9528.289684756292,0.0
17,867648,16123.289173284837,26578.16197421854,14936.91924084053,0.0,0.0
18,867672,4899.70070539032,24175.119541424196,18784.72472409512,18337.377271499045,0.0
19,867696,7470.7551024232,22506.95903352317,3151.3152861252474,0.0,0.0
20,867720,0.0,17079.146814581523,0.0,0.0,0.0
21,867744,0.0,28334.42224410791,6038.77567170416,1160.9844411837882,0.0
22,867768,0.0,18795.637386558155,1823.299521654633,0.0,0.0
23,867792,0.0,31452.2359475656,1474.6439706861006,0.0,0.0
24,867816,0.0,20636.872478423502,0.0,0.0,0.0
25,867840,0.0,17144.295166119893,2589.494092534731,0.0,0.0
26,867864,0.0,20395.68438120487,19560.99763405268,7703.164506566716,0.0
27,867888,0.0,15480.12169702098,3033.2974286648982,0.0,0.0
28,867912,0.0,19417.917358083552,0.0,0.0,0.0
29,867936,0.0,16156.233216053917,12785.564939770356,0.0,0.0
30,867960,23995.854314247877,28600.30832213885,13547.517523673125,21345.192278201655,0.0
31,867984,24427.650584585153,19109.10181126953,19770.08165787076,5611.496121130531,0.0
32,868008,9415.363225860929,18524.131361020678,11580.183251510298,8044.322883017744,0.0
33,868032,0.0,15880.553352705143,8859.306356263265,20415.28960265025,0.0
34,868056,3920.1074497410364,21429.798841200893,16287.601916618198,12791.390601007168,0.0
35,868080,0.0,28281.346743265913,15058.201737250227,9442.050350370273,0.0
36,868104,0.0,22957.31115797448,22319.8038693547,104.50548880098356,0.0
37,868128,0.0,17096.276564308348,10100.986843615025,0.0,0.0
38,868152,7549.049241666719,21347.947711268458,18434.277661958105,0.0,0.0
39,868176,0.0,3508.1837382411213,10903.775973648724,0.0,0.0
40,868200,0.0,19237.773206584734,18585.593487008795,0.0,0.0
41,868224,24748.207490449888,30508.45561392306,26673.87155025001,17946.64183371142,0.0
42,868248,0.0,18704.208965944115,19251.82836255591,1811.46890330618,0.0
43,868272,19275.018677424057,21907.114603908878,8389.62903185682,8889.140024736183,0.0
44,868296,0.0,34049.07596688578,15448.476800392495,8196.559433938466,0.0
45,868320,0.0,30095.584336605505,9108.347226238337,0.0,0.0
46,868344,0.0,21507.56082194783,22857.84972303015,0.0,0.0
47,868368,8045.784828731223,16509.240764922368,5929.315115731864,13335.307530313445,0.0
48,868392,10858.024261369537,22704.257371071704,19224.20155913471,344.74409420428583,0.0
49,868416,6207.833069280499,21237.04596839902,1106.445767143467,0.0,0.0
50,868440,6822.340949729936,22749.209979079,14942.996244067132,12611.568958315056,0.0
51,868464,4873.527148679299,24509.843406987122,5813.14951263574,13256.235466458551,0.0
52,868488,0.0,21932.105593496606,0.0,1234.5086592786174,0.0
53,868512,0.0,23839.97753845805,10491.511073086735,3757.797500091035,0.0
54,868536,0.0,33623.80182683458,17020.664963794774,17243.93540974051,0.0
55,868560,0.0,29458.717716655046,4796.587569459951,5096.527336039348,0.0
56,868584,3594.5093334393646,22461.691620846825,9057.942620580303,1911.8880179774342,0.0
57,868608,0.0,13432.673984443207,3611.6082392545236,0.0,0.0
58,868632,13583.311047345549,15638.463324061042,10796.007033654907,0.0,0.0
59,868656,0.0,9049.011008522157,0.0,0.0,0.0
60,868680,0.0,27889.18208769421,13250.708716140727,0.0,0.0
61,868704,0.0,27988.163809329228,4073.8351505517726,0.0,0.0
62,868728,0.0,24709.94674243059,239.93014109659725,13099.17141962481,0.0
63,868752,0.0,33928.884740452886,11682.132819216713,19676.709491707603,0.0
64,868776,0.0,30314.092105553995,5125.177907328574,5199.751152284232,0.0
