,Path3,Path8,Path14,Path65,Path66
0,0.0,0.0,0.0,0.0,2561.848180656044
1,0.0,0.0,0.0,0.0,2371.92132147986
2,0.0,0.0,0.0,0.0,2117.5424393137537
3,0.0,0.0,0.0,0.0,1587.2090282489448
4,0.0,0.0,0.0,0.0,1088.1303932036426
5,0.0,0.0,0.0,0.0,1051.9172772052902
6,0.0,0.0,0.0,0.0,1234.038947201488
7,0.0,0.0,0.0,0.0,1474.3202345295604
8,0.0,0.0,0.0,0.0,1338.1019925544142
9,0.0,0.0,0.0,0.0,1176.1985990098053
10,0.0,0.0,0.0,0.0,1624.7417183936022
11,0.0,0.0,0.0,0.0,1944.2386694954328
12,0.0,0.0,0.0,0.0,2091.7086857343866
13,0.0,0.0,0.0,0.0,2022.5776400035102
14,0.0,0.0,0.0,0.0,1551.0493703396041
15,0.0,0.0,0.0,0.0,1365.225398274525
16,0.0,0.0,0.0,0.0,1077.42509260634
17,0.0,0.0,0.0,0.0,1798.1278686320134
18,0.0,0.0,0.0,0.0,2585.5270149372627
19,0.0,0.0,0.0,0.0,3465.439610016578
20,0.0,0.0,0.0,0.0,3395.552828007737
21,0.0,0.0,0.0,0.0,2986.156923257501
22,0.0,0.0,0.0,0.0,2684.9218963860462
23,0.0,0.0,0.0,0.0,2510.371068794665
24,0.0,0.0,0.0,1268.5521987111015,2015.4799396962953
25,0.0,0.0,0.0,503.1863722038481,1709.9289834042743
26,0.0,0.0,0.0,49.767539338401164,1953.315783070777
27,0.0,0.0,0.0,75.00178366377477,1678.6036022218848
28,0.0,0.0,0.0,100.23603292349998,1352.2640093639616
29,0.0,0.0,0.0,125.47027724887357,1362.1704507753182
30,0.0,0.0,0.0,150.7045215742472,1479.6187096456888
31,0.0,0.0,0.0,175.93876589962014,1518.4575724731903
32,0.0,0.0,0.0,202.11098111502724,1717.7356596788259
33,0.0,0.0,0.0,216.23349005789385,2143.9653174306827
34,0.0,0.0,0.0,237.60673257250102,2580.052842920084
35,0.0,0.0,0.0,240.73313772756285,3019.586072433179
36,0.0,0.0,0.0,241.20683547833033,3181.1971050168568
37,0.0,0.0,0.0,242.60898082060058,2938.88075567674
38,0.0,0.0,0.0,242.65161361816934,2682.738242770601
39,0.0,0.0,0.0,230.21704766053517,2678.8511842265602
40,0.0,0.0,0.0,218.6588225418213,2850.7596195897268
41,0.0,0.0,0.0,242.60898082060058,2543.146888410897
42,0.0,0.0,0.0,1947.6535266347505,3216.7563631582616
43,0.0,0.0,0.0,2816.241138204128,3639.550631733009
44,0.0,0.0,0.0,2496.710966930487,3545.678937421351
45,0.0,0.0,0.0,1821.7736572205815,3440.3241721865325
46,0.0,0.0,0.0,1302.9817724563125,3070.135524097564
47,0.0,0.0,0.0,929.8737221288061,2199.854782921579
48,310.38510781434843,0.0,0.0,199.08432019530042,1785.9592568699475
49,128.3652927359527,0.0,0.0,78.96917205577016,1741.2761505153278
50,105.16837733688845,0.0,0.0,7.810428886604207,1485.114967968974
51,122.94591160179357,0.0,0.0,11.77064619753823,1359.4330537309029
52,181.07329243809323,0.0,0.0,15.73086428286059,1223.984774882872
53,308.2183798736327,0.0,0.0,19.691081593794614,1351.2816773420184
54,246.77177475083198,0.0,0.0,23.65129890472864,1961.2234137461382
55,496.47426972275196,0.0,0.0,27.61151621566256,1936.4928626352112
56,772.5055964942566,0.0,0.0,31.7189370056454,1961.871940343065
57,632.8666048578791,0.0,0.0,33.93529837823954,2101.3215549422193
58,637.8306930684296,0.0,0.0,37.28957694928548,2252.0628073486196
59,521.9208419780642,0.0,0.0,37.78022939983735,2444.6362151149015
60,402.75261516546556,0.0,0.0,37.85457068022407,2512.6699615533985
61,507.59509860305934,0.0,0.0,38.07462087016857,2352.3919491871648
62,676.728288042146,0.0,0.0,38.08131158540333,2244.700608935077
63,713.4450334868668,0.0,0.0,36.12985297525354,2170.7614651913113
64,757.6446916898878,0.0,0.0,34.315925733819284,1841.9992332469983
65,660.111574219459,0.0,0.0,38.07462087016857,1697.8798465240864
66,47.41246422849788,0.0,0.0,305.6612717395666,2608.4212224876846
67,361.57977631580764,0.0,0.0,441.9758627788985,3213.203902855552
68,224.61567643355383,0.0,0.0,391.82936743204993,3529.2395246169963
69,203.96077003611495,0.0,0.0,285.90590948166687,3212.0469963229625
70,372.0517388179702,0.0,0.0,204.487636109808,2842.5443267414385
71,470.6397993139881,0.0,0.0,145.93272395537167,2248.6239059425548
72,107.86293572523893,0.0,0.0,0.0,941.34813573293
73,32.353422145302986,0.0,0.0,0.0,946.8332171552497
74,49.271499517160464,0.0,0.0,0.0,687.0626525559217
75,67.9302922620315,0.0,0.0,0.0,507.79987118245106
76,83.16987311411536,0.0,0.0,0.0,580.7542538481952
77,95.02941687165263,0.0,0.0,0.0,580.5937735390153
78,53.74877028559925,0.0,0.0,0.0,851.8948954492537
79,100.44856541146584,0.0,0.0,0.0,1083.2049031370145
80,177.23230863996764,0.0,0.0,0.0,1306.761869547257
81,187.36930391512706,0.0,0.0,0.0,1421.6517380801033
82,226.3447255322153,0.0,0.0,0.0,1276.437988974338
83,194.81595103342434,0.0,0.0,0.0,1293.2747680749744
84,154.78598847413468,0.0,0.0,0.0,1303.5100105082674
85,179.33485214597493,0.0,0.0,0.0,1325.9540959452947
86,187.311849929785,0.0,0.0,0.0,1329.7027298020646
87,196.63562156230807,0.0,0.0,0.0,1236.9438319965084
88,201.5984626631141,0.0,0.0,0.0,1167.7062270786548
89,167.3557388931385,0.0,0.0,0.0,1188.703691887098
90,46.07682081541929,0.0,0.0,0.0,1300.9369403858536
91,82.68734498724088,0.0,0.0,0.0,1692.8697228763895
92,80.25645579571068,0.0,0.0,0.0,1723.52049673406
93,70.34044428923285,0.0,0.0,0.0,1602.8634386615777
94,91.19139716673473,0.0,0.0,0.0,1610.7681616906239
95,63.78987543714781,0.0,0.0,0.0,1400.8248529951122
96,330.10418407106954,0.0,0.0,10.02569294721458,1306.7261002236087
97,213.3491716409088,0.0,0.0,20.367381344013342,1319.2433416629908
98,275.4375579998245,0.0,0.0,30.70907075779006,1226.6461852703726
99,327.3273065523334,0.0,0.0,41.05075813761084,917.7586080446392
100,351.39852230136125,0.0,0.0,51.39244958534391,802.4414534470648
101,356.33973378400435,0.0,0.0,61.734136965164694,977.0621596311012
102,173.13021644699694,0.0,0.0,72.07582841289775,1413.0428225110668
103,285.13012213556726,0.0,0.0,98.41091684305039,1756.2426998863448
104,477.29988425063533,0.0,0.0,116.6872263680371,2233.5496426229915
105,517.5190894898708,0.0,0.0,109.98590989240603,2231.833032877055
106,594.683814819751,0.0,0.0,117.74162931000694,2160.9588539601823
107,495.44082728598767,0.0,0.0,118.97176607563853,2099.979645430012
108,347.7802939050868,0.0,0.0,112.7664095023415,2098.3812972926225
109,404.5582795444576,0.0,0.0,139.5716754048657,2162.2214639037043
110,451.3002697254361,0.0,0.0,128.48692277274978,2048.8417450629663
111,469.6948594058782,0.0,0.0,99.8167874323434,2039.631243960971
112,482.95845844652524,0.0,0.0,94.74003252656256,2048.556377422157
113,450.83589901724713,0.0,0.0,92.94364232913215,2129.4947542691543
114,131.1469067776415,0.0,0.0,198.8134674159491,2361.3487582775756
115,165.9290851739166,0.0,0.0,284.6887292452758,2763.039508546246
116,166.23154370910112,0.0,0.0,264.61600511538336,2708.6487506188378
117,166.38606232051885,0.0,0.0,203.96832624335752,2476.54495053969
118,241.20376620691056,0.0,0.0,107.86148322414063,2332.8904879524794
119,170.20282710094057,0.0,0.0,54.25989675886623,2076.3835847296978
120,257.91852300452183,0.0,0.0,212.60128663278465,1523.5217442778944
121,188.54107188147026,0.0,0.0,64.41491323860996,1419.2478362103977
122,177.56403680218028,0.0,0.0,81.48744690397588,1295.8391140760261
123,164.68247009391746,0.0,0.0,110.25159697976252,1200.4157442369356
124,159.31745373046272,0.0,0.0,116.6363251689911,1166.510850758798
125,145.2468013715415,0.0,0.0,88.72785253909142,1286.4507356970967
126,77.30637763067996,0.0,0.0,68.31363718462691,1321.5938671986742
127,168.11710786719254,0.0,0.0,290.62223128552876,1703.8464078520783
128,301.5506900937931,0.0,0.0,398.5485152540798,2317.405568681561
129,310.1064799309645,0.0,0.0,387.7726871737017,2275.7687733643706
130,418.17451918828954,0.0,0.0,344.8466784484305,2152.0651962045085
131,292.1923499110047,0.0,0.0,356.0669167725782,2091.9244949489525
132,234.1209171163166,0.0,0.0,332.9459696061644,1928.42722939007
133,316.8959118784072,0.0,0.0,346.9553634116681,1873.1461429359597
134,367.97337774567524,0.0,0.0,438.2624136212112,1856.9129586033664
135,350.53365510315683,0.0,0.0,396.0487998284279,1890.5009749104267
136,378.1016323638793,0.0,0.0,401.4249903053341,1733.8455648820413
137,335.73497177923855,0.0,0.0,456.6298776734277,1773.2954948554795
138,23.921357305492084,0.0,0.0,795.6774131144202,1862.7873551168332
139,193.861336657367,0.0,0.0,855.9592169081324,2209.6734823331617
140,195.6349171086838,0.0,0.0,564.300055169542,2208.9338521346062
141,111.82790407522879,0.0,0.0,485.0862012945454,2256.9248752863555
142,115.91493810786253,0.0,0.0,371.94901114208994,1996.4342224772454
143,88.55804201819822,0.0,0.0,256.1227395502019,1766.4261621232263
144,0.0,0.0,0.0,0.0,2148.9679319370307
145,0.0,0.0,0.0,0.0,1654.9778455419255
146,0.0,0.0,0.0,0.0,1729.636077042931
147,0.0,0.0,0.0,0.0,1682.6849868777485
148,0.0,0.0,0.0,0.0,1549.5639411869975
149,0.0,0.0,0.0,0.0,1557.8970943667418
150,0.0,0.0,0.0,0.0,1582.517152047044
151,0.0,0.0,0.0,0.0,2118.500283487075
152,0.0,0.0,0.0,0.0,2733.934977963122
153,0.0,0.0,0.0,0.0,2716.2079061948325
154,0.0,0.0,0.0,0.0,2721.5619555188664
155,0.0,0.0,0.0,0.0,2885.4484174416402
156,0.0,0.0,0.0,0.0,2936.502782617091
