,Path42,Path24,Path45,Path66
0,0.0,26.560132841052894,18.613052894469092,0.0
1,0.0,86.84078253199844,20.937195226589694,0.0
2,0.0,95.8314067260436,11.628681934281957,0.0
3,0.0,87.9651769904504,13.650981302347473,0.0
4,0.0,92.81115995770197,24.008597800981867,0.0
5,0.0,84.96300899534755,26.32675208776451,0.0
6,0.0,70.35947545618333,16.355705335906357,0.0
7,0.0,67.79169278975345,14.350728468751793,0.0
8,0.0,55.430143103630684,18.47293081799956,0.0
9,0.0,33.40830853046114,15.875293242787992,0.0
10,0.0,62.76697970896308,13.308180386116106,0.0
11,0.0,67.86634822781029,22.900120182006102,0.0
12,0.0,75.5606411334666,16.17219771691547,0.0
13,0.0,67.27360478289718,8.96736769444309,0.0
14,0.0,30.105256973099014,14.478251406445732,0.0
15,0.0,8.655798755986183,14.083433591221194,0.0
16,0.0,8.542677822066356,12.036647814888163,0.0
17,0.0,4.988508904114791,10.673701267684068,0.0
18,0.0,53.83065466269046,18.895996143831944,0.0
19,0.0,42.35821229043036,25.39686485270799,0.0
20,0.0,47.55033072758732,19.432875718872722,0.0
21,0.0,58.53183859363094,19.3344644660869,0.0
22,0.0,40.79491673674937,12.556347748672412,0.0
23,0.0,26.587280451562457,14.216966006824343,0.0
24,0.0,44.3983699846689,84.12371928646293,0.0
25,0.0,59.254626265958166,94.62793362666913,0.0
26,0.0,65.37812904718987,52.55709422078667,0.0
27,0.0,67.68238003176174,61.69709641800211,0.0
28,0.0,48.357981114287135,108.509471999166,0.0
29,0.0,52.05202433935267,118.98662271644366,0.0
30,0.0,46.10723695047118,73.9213911984714,0.0
31,0.0,47.5137778948899,64.85967993032784,0.0
32,0.0,39.279928535545245,83.49042230430788,0.0
33,0.0,57.60600044295752,71.75011643272244,0.0
34,0.0,99.09195219554873,60.14777035033919,0.0
35,0.0,28.569767593897925,103.49958670078203,0.0
36,0.0,27.112523792080538,73.09200853274524,0.0
37,0.0,27.631365388255404,40.5289947298215,0.0
38,0.0,32.96554076565786,65.43603373289712,0.0
39,0.0,50.07269231796006,63.65161162624136,0.0
40,0.0,25.59251479471815,54.40094044059563,0.0
41,0.0,18.841962373569313,48.24095511258308,0.0
42,0.0,66.16203771203583,85.40251211095831,0.0
43,0.0,24.140406412076757,114.78389610445382,0.0
44,0.0,40.2856963115903,87.82899780986193,0.0
45,0.0,30.95915384377795,87.38421743713525,0.0
46,0.0,35.76381822886404,56.74978088019115,0.0
47,0.0,56.013034710161264,64.25512591857867,0.0
48,0.0,54.08704081645314,116.6090432400967,0.0
49,0.0,83.47818630810076,131.16957853965107,0.0
50,0.0,70.28807231505431,72.85260952022314,0.0
51,0.0,72.38597612817371,85.52212675590702,0.0
52,0.0,57.456600422758555,150.4116296763277,0.0
53,0.0,57.42943035758053,164.9346504294132,0.0
54,0.0,41.07111222410853,102.46697097732527,0.0
55,0.0,42.43581040071705,89.90597759687375,0.0
56,0.0,18.64202735239788,115.7311914784019,0.0
57,0.0,27.252046296342613,99.45723394723541,0.0
58,0.0,81.22321503519663,83.37451093542833,0.0
59,0.0,16.2177358258068,143.46712060870271,0.0
60,0.0,9.05480564664283,101.31731283155409,0.0
61,0.0,9.17561572678746,56.17972361438274,0.0
62,0.0,15.869331504324059,90.70489692730102,0.0
63,0.0,33.35583629639746,88.23140007815387,0.0
64,0.0,35.78168021866357,75.40847777471188,0.0
65,0.0,30.278745575455268,66.86974456646479,0.0
66,0.0,67.87102696898172,118.38165635125645,0.0
67,0.0,26.617695154707647,159.10899348770104,0.0
68,0.0,17.878242099490986,121.745156897653,0.0
69,0.0,26.349457712657337,121.12861956245723,0.0
70,0.0,29.36821496653218,78.66434946830873,0.0
71,0.0,34.54103978721317,89.06796822811326,0.0
72,0.0,81.22343907806982,75.98457597107219,0.0
73,0.0,56.91831665419366,85.47248591276045,0.0
74,0.0,37.11978266269023,47.47208697512731,0.0
75,0.0,45.31346154399041,55.727775111848125,0.0
76,0.0,35.8085323716801,98.01095682211877,0.0
77,0.0,25.032756381906765,107.47442160220567,0.0
78,0.0,56.46271784358288,66.76934416416677,0.0
79,0.0,16.379349588324516,58.584372147683716,0.0
80,0.0,20.274534966789652,75.41255177788422,0.0
81,0.0,54.458002279392595,64.80814470946466,0.0
82,0.0,72.51242519766397,54.328349536150355,0.0
83,0.0,29.10083499896166,93.48578825741087,0.0
84,0.0,18.660079687385746,66.02020598164825,0.0
85,0.0,29.14114369658798,36.60773091347219,0.0
86,0.0,20.4604633573799,59.104962531335346,0.0
87,0.0,44.57403045767433,57.49318694321694,0.0
88,0.0,19.64335492855667,49.137537270910826,0.0
89,0.0,55.36985300410393,43.573543226101876,0.0
90,0.0,42.509038975278514,77.13964295275481,0.0
91,0.0,34.5085017796401,103.67831745651345,0.0
92,0.0,41.25022069719887,79.33136115654958,0.0
93,0.0,44.36476479492131,78.92961420208117,0.0
94,0.0,69.38988135790207,51.25912255435054,0.0
95,0.0,73.02576683049254,58.03830998324298,0.0
96,0.0,24.26351536874121,110.78615346247426,0.0
97,0.0,61.88552213444117,124.61960628371764,0.0
98,0.0,40.78285608340478,69.2147037158253,0.0
99,0.0,34.47205391504889,81.251566739201,0.0
100,0.0,28.645764189689604,142.90080275808864,0.0
