,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,36135,1590.007931381598,2240.9030265379006,1847.5070758131408,317.31420766581465,0.0,22.886191363886752
1,36136,2125.6082236937605,2206.1823294121195,1612.860258763987,406.34235462757414,0.0,0.0
2,36137,1967.4075567829766,2366.71205290145,1854.8903570996508,333.7760706580457,0.0,0.0
3,36138,1579.2076373397385,2602.1924802699064,1953.3332625933008,309.60611681952014,0.0,0.0
4,36139,2367.204102738628,2722.792279226566,1546.044601006022,409.38960500550417,0.0,0.0
5,36140,1505.3648254179957,2305.4508650730695,1689.1911679426134,192.88280387251567,0.0,64.608906756322
6,36141,1980.8497052236173,2471.293236632288,1850.7633581519951,183.19049096123072,0.0,48.842435480893315
7,36142,2017.0559069584478,2426.6866783825044,1657.6651322288492,207.73941035409302,0.0,106.54983597596927
8,36143,1232.1907540564853,2714.437577412587,1574.546300252977,229.23477192669014,0.0,10.998545129661169
9,36144,1475.4309217740508,2201.6070331509727,1768.0931967556824,188.49851668661017,0.0,20.389813977624396
10,36145,987.7722787920925,2525.480250008497,1522.7515600187012,315.6757232635852,0.0,64.80924196141896
11,36146,1148.0854118015457,2360.5658738280845,1308.8517572056105,172.33724248393466,0.0,45.64737574856846
12,36147,1094.8470486166482,2595.9636239720335,1568.5883559301756,381.79484324773847,0.0,33.40635477828702
13,36148,1385.0525794720286,2391.2289950240447,1910.7962113206106,215.97068657506432,0.0,123.2844067352776
14,36149,1753.9525680564082,2618.64213926662,1489.6977122794692,343.6141788847226,0.0,96.08277867181884
15,36150,2137.090564275436,2632.9962513321875,1877.8708489032126,376.87816619374513,0.0,11.23569238034598
16,36151,1990.3823595014687,2628.768721531357,1665.3257688386166,375.5990750404551,0.0,0.0
17,36152,1580.6829475794295,2485.640263145331,1559.4865263827314,329.9092492368284,0.0,0.0
18,36153,1469.594300061634,2687.1865521497552,1496.2873636670668,313.60050564486596,0.0,0.0
19,36154,1931.9722382254565,2736.918565482481,1408.7065205406545,214.43385183890757,0.0,0.0
20,36155,1924.6643441554247,2735.44416569001,1181.0430296921734,354.0195124488075,0.0,0.0
21,36156,1644.0540713188434,3198.265203644353,1208.9303124190249,159.12874671270808,0.0,68.20256429949629
22,36157,1619.6660503548349,4018.8822485502665,1174.8073951421868,198.2723073218869,0.0,30.5747041592134
23,36158,2509.483305727349,3507.118474853851,1884.3293773465855,180.44967102985103,0.0,79.09328411341863
24,36159,2355.041231060001,2337.1362494799105,1517.063309267436,184.52949310230977,0.0,10.874504093333378
25,36160,3119.10361511698,2369.184526376069,882.6111961066199,319.9303260523799,0.0,46.91820301692884
26,36161,1779.962877094706,2264.4771955525603,1379.4585755521719,285.8766542026873,0.0,0.0
27,36162,2699.3558265119186,2249.153368016341,1561.3637604685055,170.0680122967751,0.0,0.0
28,36163,2271.02021839914,2249.690897676469,1382.5902383540808,141.9024687772671,0.0,0.0
29,36164,2158.286236483644,2250.9181860930316,1320.7858722924307,326.1194941674425,0.0,22.65812512380987
30,36165,1999.1260891379495,1707.1727316030724,1705.236808065056,374.654322498526,0.0,0.0
31,36166,1433.932841006129,2232.136721833006,1486.5051960822614,318.8685737902015,39.99846318802835,19.097430458012205
32,36167,1339.721298010811,2124.4982563261597,1545.8396256181852,366.18055263585967,29.62667832766513,65.92204204207664
33,36168,1500.442556070378,2149.830043337626,1433.0064120048326,287.6189824335358,35.23423494977476,15.248135681700733
34,36169,1927.1295033772815,2496.6650708775364,1413.9484207382407,286.3769545511378,43.33579624793377,0.0
35,36170,2424.5382865875195,2708.0916267880098,1288.1246865722267,267.7680638422995,34.10991861930316,101.63503967799278
36,36171,2300.2140115924835,2612.7674547844786,1588.3075503318996,247.07497655486256,27.483656237981428,99.87327988305464
37,36172,1765.2207135654473,2357.666650252094,1393.4048060056962,216.81916437322587,25.34331667717309,42.29708742926113
38,36173,2092.046927154166,2628.822710022907,1628.8401203764756,192.51911796362128,22.407666875784926,5.9917549818655536
39,36174,1787.176000619273,2410.8215410814355,1714.5668419108595,276.7766554996583,13.551884424199953,10.468645384196547
40,36175,1653.5633232855314,2337.754070244279,1579.100222550797,301.07844553969505,2.6609668087356546,37.557091376804536
41,36176,1820.9151809529824,2691.9105992532495,1973.9856713977679,284.79298595474967,8.148660592601576,14.123021530628106
42,36177,2331.309064816312,2486.558009339949,1628.8454880066147,321.2062227603843,26.594061774493213,69.73968556625886
43,36178,1943.1453612995456,2483.217292517923,1911.6879423974274,230.24872787011557,22.052674671735392,7.6835748117125595
44,36179,2523.7011203755787,2105.7291434479293,1646.8716038218454,231.810218073498,24.50979920863316,61.30659677714709
45,36180,3071.757560059587,2621.0258000175677,1452.975039389302,370.2171747022741,35.923966605470206,0.0
46,36181,1487.1857321539762,2856.788264156114,1700.660955867885,269.67719194993856,0.17334837349730847,24.782276387328075
47,36182,1291.265312173946,2326.0767907020027,1506.8742302490743,331.49124999741264,10.055703494370915,36.60060518411642
48,36183,1663.4383235805371,2082.1791578946486,1570.2688966424246,185.33020060446515,10.384907855074806,0.0
49,36184,1822.0937123229944,2381.1507634308746,1611.6364381111796,280.3819992077655,15.075876009141565,34.620487570631596
50,36185,1372.3019654691616,2345.489455874622,1618.3261801108902,249.44025224518435,29.783228620390602,11.743776551467304
51,36186,1910.811576865438,2168.708772707416,1843.8908011395486,301.7047116511232,31.306356339057626,2.6374553564872087
52,36187,2156.0941892927754,1956.6271694226311,1411.3260250789212,257.98547552243247,35.58598628430711,51.35570603911104
53,36188,2632.0434904059853,2245.268648822668,1484.8354347899176,305.27796581562853,28.087772377230944,156.76462026055356
54,36189,2426.057858191011,1821.4628930062127,1386.1400484292892,260.86503283669856,40.72874557083029,118.18202519384072
55,36190,2606.8884085751442,2137.7088235189144,1550.676755372224,261.5985599375637,28.978318600596648,84.10641932503978
56,36191,1766.3596379430883,2362.097503538795,1602.6937015732606,232.47165456929542,43.48584229842625,56.66434702126231
57,36192,2794.3544805452175,2410.3827676890887,1177.6245803800412,256.7689641203136,32.059478126002986,34.54709431046556
58,36193,1830.7346279981105,2734.6935496894107,1444.404322479029,295.8328074301869,7.932430328419316,7.326748956653668
59,36194,2304.8881047275877,2509.179159290101,1528.4210573066541,83.25177222727577,0.0,130.55898175029805
60,36195,1808.325558403967,2357.527724924147,1397.346078691181,25.006158717284823,0.0,104.75939599422135
61,36196,1507.8942188242356,1811.660123306198,799.5044918383012,0.0,0.0,74.3342428556802
62,36197,813.3074287801801,2031.475250388998,964.8949207995096,0.0,0.0,9.114360705055214
63,36198,936.2777087970194,1676.2314660880033,1280.914612530658,0.0,0.0,51.353107421296336
64,36199,2244.434542336432,2050.105378050155,1387.3712883878381,11.129477811482415,0.0,97.31557244456994
