,index,Path3,Path8,Path14,Path65,Path66
0,36135,267.13446457543364,1487.9689102715222,715.5441449292114,305.72641912501336,0.0
1,36136,88.17780430013948,1443.3183873737835,549.410155715532,0.0,0.0
2,36137,0.0,1485.3054706186185,786.1445588004424,0.0,0.0
3,36138,196.12661242263832,1872.3738818763532,1052.6503644621398,0.0,0.0
4,36139,0.0,1583.625206185134,376.2858919154269,0.0,0.0
5,36140,0.0,1212.8052027222266,258.66525368114003,0.0,0.0
6,36141,1004.6432627269336,1451.2827456102134,213.25402396117823,0.0,0.0
7,36142,1055.5427062407753,1546.9655474787644,821.9670079734482,0.0,0.0
8,36143,658.9849648847128,1938.0465777755576,952.3183518587598,261.2097072802621,0.0
9,36144,853.7415415374835,1679.112276830254,744.5940255120686,145.02874630955102,0.0
10,36145,892.8459812920563,1736.0751340943573,896.3053598794894,165.55577756945263,0.0
11,36146,42.78671855440243,1254.880440280414,89.20933678105169,0.0,0.0
12,36147,289.8309392763132,1494.34502301022,741.0278982156015,0.0,0.0
13,36148,618.4696920600902,1586.3697991394756,376.38938724688944,0.0,0.0
14,36149,248.89368717285183,1215.682580027252,835.8156074252286,372.75580397406304,0.0
15,36150,0.5595037617700314,1844.1566640681501,431.2842234495849,446.64598535272813,0.0
16,36151,917.3999593894067,1566.3658517598026,386.22116391738473,0.0,0.0
17,36152,1025.443262204065,1741.8512157832465,542.4471867844319,681.2391480091147,0.0
18,36153,0.0,1537.9360300391754,1179.726573345853,869.2527970407192,0.0
19,36154,101.94011345123508,1673.668228061421,280.9039393929234,0.0,0.0
20,36155,0.0,1312.0725074426045,405.825867938912,0.0,0.0
21,36156,0.0,1585.5962265499925,430.1878306892136,0.0,0.0
22,36157,0.0,1601.877011504674,403.82653063094745,0.0,0.0
23,36158,0.0,1707.0245537705425,124.36495187749227,0.0,0.0
24,36159,0.0,1344.494007141725,88.64321047263205,0.0,0.0
25,36160,150.2808455968148,991.8904140353495,348.6902523521872,0.0,0.0
26,36161,0.0,1356.3802902863051,1044.096250050677,554.6192261167968,0.0
27,36162,0.0,1607.6574263503885,320.30343124668997,0.0,0.0
28,36163,0.0,1392.4295150759365,416.8139903212751,171.62368555924704,0.0
29,36164,0.0,1388.6742382124462,853.0488901804547,0.0,0.0
30,36165,1311.90213425157,1865.2714110872287,662.6279609301108,316.3523207097638,0.0
31,36166,568.714663633705,1298.912031727087,1025.5108649741696,358.64643385406083,0.0
32,36167,189.75695051051326,1340.482618245538,667.0440458246942,53.6659302739746,0.0
33,36168,414.6809708599295,1253.7351834322344,565.2881079011223,0.0,0.0
34,36169,46.99327721880829,1646.1686121929556,1040.750812259871,503.19036097510923,0.0
35,36170,66.6245321846834,1595.0216388928445,520.0610164501838,154.8689339035124,0.0
36,36171,180.36073886155387,1332.5843077521474,891.8506230095758,353.8004648369189,0.0
37,36172,592.7056640000924,1410.602154640582,309.53000655699503,148.0734611146878,0.0
38,36173,0.0,1636.030556771089,926.8628148737668,10.603713182931015,0.0
39,36174,0.0,1033.5926226148154,615.1886257132447,700.4523138313938,0.0
40,36175,0.0,1546.4868627988208,913.5502914589439,842.061979010972,0.0
41,36176,501.59206895930095,1373.1449827293675,1490.0150080740082,127.6661796314202,0.0
42,36177,0.0,1468.6850909145328,915.2200703927838,293.49977910390044,0.0
43,36178,314.28998556648014,1588.8335500910596,489.07339526327553,0.0,0.0
44,36179,97.51990750055342,2023.353166780875,732.7222267997188,97.48393730163832,0.0
45,36180,0.0,1955.486065997398,561.622976996588,0.0,0.0
46,36181,86.02177602315862,1673.2716015132792,733.9202463490496,0.0,0.0
47,36182,506.5498949315387,1160.880428389814,833.5218433782326,0.0,0.0
48,36183,0.0,1384.2194449684955,1207.0391928424401,0.0,0.0
49,36184,322.7113912483332,1343.9581887149805,306.43770113968975,0.0,0.0
50,36185,1050.8928578407365,1383.9117680022382,927.5311302855204,901.5067163811508,0.0
51,36186,476.5717075295814,1704.094047295111,730.2000842528005,0.0,0.0
52,36187,0.0,1901.734225597222,469.3631155452926,0.0,0.0
53,36188,280.9526599234533,1639.7817590369186,572.0733368654699,240.18578110842049,0.0
54,36189,55.76141686786747,1489.8898426346066,976.4017935840302,0.0,0.0
55,36190,0.0,2071.437828346336,771.2328328447093,321.8871806279071,0.0
56,36191,0.0,1494.0503035969941,988.8133663127948,186.25062413666802,0.0
57,36192,0.0,1128.0449837913602,521.7632294179436,0.0,0.0
58,36193,0.0,1188.6398019132007,747.7810253204841,203.9700665025224,0.0
59,36194,0.0,1102.9761157821556,353.90833107108716,0.0,0.0
60,36195,0.0,1531.2547770868075,586.7354523479921,0.0,0.0
61,36196,0.0,1642.474709729185,482.5919582343049,0.0,0.0
62,36197,0.0,2205.4258372368367,802.9615199894583,615.2077981389008,0.0
63,36198,0.0,1764.6949326187116,800.9445637915927,624.9373235294203,0.0
64,36199,0.0,1874.605356812881,703.7482603074781,0.0,0.0
65,36200,0.0,1934.0140044928064,820.0261615976248,445.1091783234728,0.0
66,36201,0.0,1773.1010178153158,690.1008360056524,284.04718307872514,0.0
67,36202,0.0,1729.5296114268326,709.3097132508659,0.0,0.0
68,36203,0.0,1866.368315397081,941.2406662515157,187.7958617630182,0.0
