,index,PNW
0,35040,126211.53802488619
1,35041,154239.59554557924
2,35042,190052.34194735016
3,35043,207249.38032256564
4,35044,245009.24996028797
5,35045,261938.97640770776
6,35046,270972.2144250667
7,35047,291715.7413857053
8,35048,276782.3119367586
9,35049,275249.2550684867
10,35050,261515.35604673895
11,35051,233604.42172839525
12,35052,215556.77915176566
13,35053,209701.02727655068
14,35054,193809.19539143718
15,35055,185506.80198061178
16,35056,179070.33198277382
17,35057,175826.16070069268
18,35058,187466.23668119046
19,35059,182337.06114946332
20,35060,204728.30490670446
21,35061,226363.10505935206
22,35062,242398.39419947122
23,35063,244546.7574325459
24,35064,275790.99017222505
25,35065,297116.22105566657
26,35066,295886.2059438741
27,35067,297616.75230071414
28,35068,291329.62030617485
29,35069,290000.1186112733
30,35070,272626.1640186346
31,35071,263498.55259792163
32,35072,238885.9461973763
33,35073,226377.41334403076
34,35074,239309.32480338585
35,35075,207149.57701437373
36,35076,197150.8093562065
37,35077,199929.9746841919
38,35078,196537.51271582756
39,35079,182323.91731154456
40,35080,192859.16866068132
41,35081,206021.02131022603
42,35082,207873.09542145097
43,35083,223197.92862091755
44,35084,242848.33615843742
45,35085,243748.10401991173
46,35086,227591.4563634771
47,35087,228113.70243498578
48,35088,236268.55263251386
49,35089,220882.60506754345
50,35090,223402.80385696646
51,35091,225198.37773421314
52,35092,230921.54334984822
53,35093,230433.29072273624
54,35094,226526.5664029337
55,35095,212106.1774947333
56,35096,217446.1590039534
57,35097,212688.03191592888
58,35098,206083.41590209238
59,35099,218401.8417563499
60,35100,173791.6645984586
61,35101,177180.09603289817
62,35102,171961.728389974
63,35103,184707.08145158782
64,35104,171884.29379319024
65,35105,168436.7113097484
66,35106,169685.34668277524
67,35107,173313.79371218264
68,35108,181965.5964413271
69,35109,199683.4491070247
70,35110,210084.10524269665
71,35111,288521.0381560286
72,35112,309836.96731792385
73,35113,316165.34268566227
74,35114,321587.11096355814
75,35115,322401.8860843512
76,35116,323108.7115756982
77,35117,318605.36550968664
78,35118,319983.23569824547
79,35119,335864.3438254459
80,35120,372190.047338892
81,35121,380136.3776951015
82,35122,363238.7607193852
83,35123,300743.0130027748
84,35124,315784.75531641435
85,35125,294135.0035487161
86,35126,289457.34595907986
87,35127,259430.07873929798
88,35128,262278.7423132487
89,35129,247913.70336826117
90,35130,225457.612711168
91,35131,197153.7955458571
92,35132,192106.70835941672
93,35133,199236.99217347562
94,35134,211853.53039022294
95,35135,220838.41323927027
96,35136,214243.69083440688
97,35137,227142.45225408656
98,35138,251360.60574743352
99,35139,249178.96765258926
100,35140,244517.6972707361
101,35141,224065.96940090912
102,35142,225896.84571437797
103,35143,226511.96932748894
104,35144,242133.54620298592
105,35145,234961.95267706786
106,35146,267744.14397287124
107,35147,326480.9530518723
108,35148,350840.0542010133
109,35149,350971.46198979806
110,35150,358288.64184708847
111,35151,355032.31973219116
112,35152,362951.8839578714
113,35153,389897.8790400657
114,35154,345105.557632603
115,35155,348419.4619572279
116,35156,292855.465264069
117,35157,303690.52518351155
118,35158,254320.93330047862
119,35159,248896.4334163587
120,35160,89061.2709243948
121,35161,99219.22209529366
122,35162,101676.31818246402
123,35163,101398.14736355652
124,35164,95679.09349903383
125,35165,91098.08012687454
126,35166,87813.96927320492
127,35167,94343.84059513158
128,35168,95096.27900846253
129,35169,102039.06537317936
130,35170,104273.25635113301
131,35171,115007.75558313329
132,35172,125780.2358894121
133,35173,148080.10834084998
134,35174,164697.24655338834
135,35175,165048.8641974976
136,35176,157835.09611994307
137,35177,155411.89557619498
138,35178,154778.36592033383
139,35179,162990.263430661
140,35180,170416.13706935896
141,35181,370254.3654532546
142,35182,388150.8745199861
143,35183,389126.8663796934
144,35184,377842.9384796925
145,35185,375174.904763137
146,35186,360987.47392048175
147,35187,337405.55526951805
148,35188,337444.5810003062
149,35189,365602.86931878596
150,35190,388903.1610822845
151,35191,425768.2718600827
152,35192,428774.98253141006
153,35193,422944.445233659
154,35194,413881.7577250389
155,35195,413984.77127040067
156,35196,419370.055053459
157,35197,412410.1845613343
158,35198,418069.30196514947
159,35199,427828.7670553922
160,35200,438013.4050238433
161,35201,419215.4036811687
162,35202,426209.8528269225
163,35203,416890.59374219924
164,35204,425100.29503053974
165,35205,425823.8641913386
166,35206,441050.3342310537
167,35207,442075.5608638136
168,35208,443045.9962392715
169,35209,443299.245367025
170,35210,436707.3027548369
171,35211,426640.7333250806
172,35212,444606.8771166763
173,35213,446618.27156978124
174,35214,456238.10106508905
175,35215,455529.82677905005
176,35216,461885.21086985635
177,35217,460596.86484561104
178,35218,466050.3759813385
179,35219,465342.28394432255
180,35220,468400.6851520664
181,35221,469129.02198197413
182,35222,455255.8839448517
183,35223,432078.5289921024
184,35224,411755.71128197375
185,35225,405231.04807691055
186,35226,391645.67926931765
187,35227,379123.5620451163
188,35228,359277.5248649938
189,35229,336780.7067309495
190,35230,319537.41740752873
191,35231,311082.91179171635
192,35232,308698.0225085529
193,35233,306335.741526249
194,35234,296695.3750063665
195,35235,289688.5347308636
196,35236,274856.0881960731
197,35237,267431.24801714305
198,35238,263449.8064479483
199,35239,262927.258229648
200,35240,238856.17937006365
201,35241,211444.48621100152
202,35242,221550.01889320757
203,35243,202109.48250974098
204,35244,197985.04645973223
205,35245,198868.70136086099
206,35246,184094.93293145217
207,35247,203250.79114188996
208,35248,230590.94519611675
209,35249,215619.89540933864
210,35250,202800.21298916492
211,35251,240479.40581375337
212,35252,203573.6155550057
213,35253,151321.38224356234
214,35254,263351.71047798614
215,35255,252555.56595088393
216,35256,237713.6120319293
217,35257,224096.41833343357
218,35258,229097.56031364136
219,35259,186235.01400861682
220,35260,189430.15063084982
221,35261,188434.43709174183
222,35262,197235.57891771555
223,35263,189441.151698899
224,35264,192911.6827209646
225,35265,211343.68883735803
226,35266,172041.53604916518
227,35267,180187.89985076676
228,35268,178827.5531257643
229,35269,154824.46865587242
230,35270,175313.33048500598
231,35271,184792.37533878948
232,35272,156644.68626402368
233,35273,141257.97305423708
234,35274,148444.70230375743
235,35275,167580.4560021573
236,35276,149874.4758166577
237,35277,146110.06613356125
238,35278,164815.22864476274
239,35279,216742.92121205365
240,35280,178109.81683645202
241,35281,155422.31646651303
242,35282,209555.77177694926
243,35283,133753.83997390993
244,35284,123651.84847131661
245,35285,106152.2860843462
246,35286,112020.09821628866
247,35287,104895.18969449186
248,35288,114780.76486567807
249,35289,138229.6078522244
250,35290,129850.56936378342
251,35291,129673.15263140321
252,35292,148793.43384359687
253,35293,128328.90211225757
254,35294,123516.09313253606
255,35295,130862.13915071357
256,35296,123701.55649603014
257,35297,110674.12821385595
258,35298,113737.59048006832
259,35299,109038.90071110833
260,35300,128018.66690947229
261,35301,121523.34733142775
262,35302,126830.8365058056
263,35303,141495.59176108165
264,35304,163887.35725194454
265,35305,159714.01432866484
266,35306,152918.19552764427
267,35307,140770.3182808485
268,35308,129773.99589884168
269,35309,131647.96631730063
270,35310,123368.793138507
271,35311,127682.46555551543
272,35312,127177.42886530371
273,35313,139147.14030502416
274,35314,141230.5048080617
275,35315,141462.32335816533
276,35316,138178.25082257972
277,35317,141207.94814090536
278,35318,139892.1766803376
279,35319,137117.21201597634
280,35320,138878.43175109618
281,35321,140133.83441326855
282,35322,150720.11526409065
283,35323,147420.6684616342
284,35324,146608.1163679657
285,35325,145545.19376765622
286,35326,145657.49371240864
287,35327,147106.09692605003
288,35328,152207.6704638377
289,35329,153508.66627181857
290,35330,151751.02812629662
291,35331,148202.85990818503
292,35332,144755.66949259708
293,35333,139072.8090050853
294,35334,135894.03979844146
295,35335,132819.80924804436
296,35336,135367.1178692171
297,35337,134330.2823146753
298,35338,145137.85974003427
299,35339,156248.22727265526
300,35340,146766.9326251158
301,35341,146614.2986049828
302,35342,148945.01959332117
303,35343,148553.6066425037
304,35344,132975.47785691643
305,35345,115699.98029559942
306,35346,141771.59363170693
307,35347,152984.96581035832
308,35348,158956.83179694758
309,35349,161288.86592350967
310,35350,164156.42953640534
311,35351,155407.35662455304
312,35352,157771.1389610307
313,35353,153634.50737740874
314,35354,147857.8895373175
315,35355,142877.57317308843
316,35356,151257.49274734364
317,35357,160078.48211785636
318,35358,157383.83809989895
319,35359,141910.71503995697
320,35360,132129.6377851969
321,35361,126272.36089026523
322,35362,121020.00359443144
323,35363,131677.22422261507
324,35364,130793.11809646597
325,35365,123443.58778451191
326,35366,123995.6153138543
327,35367,120930.67896063125
328,35368,113494.95639869952
329,35369,109335.01996028393
330,35370,104654.08023421228
331,35371,107005.28749451005
332,35372,131834.90802173052
333,35373,126162.07921704807
334,35374,115317.5779840003
335,35375,164527.75070368886
336,35376,151648.37822595387
