,index,PNW
0,18250,154299.52266868556
1,18251,118980.37625928386
2,18252,111425.28176021719
3,18253,113039.95765237877
4,18254,118983.05577954097
5,18255,111376.25046964097
6,18256,114323.58453010206
7,18257,111793.25527697388
8,18258,121839.56932760298
9,18259,126273.00910245118
10,18260,140256.61711619378
11,18261,133059.71313649238
12,18262,133931.3246461175
13,18263,139739.73242753258
14,18264,147692.3793602546
15,18265,149270.48766296686
16,18266,147487.58945715314
17,18267,145774.06985577458
18,18268,189952.7288705452
19,18269,191970.1484191532
20,18270,193377.3660686224
21,18271,185552.52142579056
22,18272,181338.36604243773
23,18273,179560.7543174528
24,18274,182985.6592916999
25,18275,176866.7913225159
26,18276,176179.75482747259
27,18277,176563.1764909241
28,18278,180821.60835634224
29,18279,187605.96510424424
30,18280,191172.93970726515
31,18281,181524.09484468616
32,18282,168391.88749445142
33,18283,167245.05063386567
34,18284,152321.40898110557
35,18285,159535.90332891193
36,18286,156270.73200366646
37,18287,158064.7429058668
38,18288,156209.10148185253
39,18289,167933.78117312465
40,18290,200161.85210100454
41,18291,215739.64235610128
42,18292,200086.48009634967
43,18293,206370.6663107872
44,18294,214194.47509878443
45,18295,199330.6676540388
46,18296,203044.04416270216
47,18297,197763.55591107166
48,18298,191577.61765758746
49,18299,181091.46989498864
50,18300,182422.0148870244
51,18301,177752.7607604987
52,18302,178961.18267620882
53,18303,185183.5514499439
54,18304,182942.7980342039
55,18305,187081.69227011397
56,18306,187707.3894881723
57,18307,187877.26357200957
58,18308,183705.37572862444
59,18309,218804.71488968958
60,18310,151712.7789609482
61,18311,151695.6724149522
62,18312,168752.5248148806
63,18313,159129.54858688128
64,18314,177428.75289713006
65,18315,183507.6831520588
66,18316,170650.1448174399
67,18317,166698.0289490147
68,18318,172711.00625594196
69,18319,159857.8338698116
70,18320,155347.28723264905
71,18321,155453.9556321688
72,18322,148554.84706964178
73,18323,141296.93318044904
74,18324,149312.83807046566
75,18325,144199.4117046289
76,18326,142245.32104882563
77,18327,136064.37380313678
78,18328,137440.55973071835
79,18329,150493.4008944283
80,18330,204263.5284950995
81,18331,223501.98866918992
82,18332,229195.4556419198
83,18333,201087.4798761036
84,18334,208825.65174817177
85,18335,227818.63558097952
86,18336,231822.44811434613
87,18337,246450.05825496005
88,18338,242102.38484683467
89,18339,209503.60301103047
90,18340,192243.1304535158
91,18341,178955.51704075834
92,18342,187597.11066737576
93,18343,212808.61474878254
94,18344,218593.84369343318
95,18345,229410.16177452717
96,18346,257821.15225256205
97,18347,248639.2923528095
98,18348,267332.62719441834
99,18349,248025.13472478546
100,18350,234245.75183749513
101,18351,230547.8596175723
102,18352,233229.67544699702
103,18353,297054.49229923217
104,18354,316767.55850728037
105,18355,318689.79333108733
106,18356,350049.6701133323
107,18357,372058.26909374393
108,18358,394167.119298987
109,18359,420198.47766539303
110,18360,399396.59125644935
111,18361,409433.33724321885
112,18362,366019.4438676937
113,18363,395091.3157748474
114,18364,333633.10354416515
115,18365,349759.8242552979
116,18366,290217.7777390028
117,18367,296049.13268544024
118,18368,282415.90182910283
119,18369,320804.6770835009
120,18370,135710.1647230087
121,18371,98760.90018581477
122,18372,82134.3464321194
123,18373,74284.9848552348
124,18374,72046.78590944063
125,18375,69990.10969302083
126,18376,70146.83821354204
127,18377,68019.20743923979
128,18378,72610.10906819065
129,18379,78245.43407487596
130,18380,76572.21237491151
131,18381,91664.59812794838
132,18382,114060.08314374472
133,18383,123804.77133017691
134,18384,303903.9455649614
135,18385,244031.13070377003
136,18386,225751.09158433398
137,18387,215446.37277996127
138,18388,296766.6173248606
139,18389,296861.3972680855
140,18390,255161.70699071663
141,18391,240185.03134042234
142,18392,262840.0135121563
143,18393,293620.7573796165
