,PGE_valley,SCE
0,25536.78574589582,1002.6674662004566
1,51532.917756224444,0.0
2,46342.15606872452,4035.505681633538
3,52706.18697669939,0.0
4,48754.047205061855,8758.5369227253
5,54881.5315244644,9564.011338346834
6,55199.64058673811,8041.928945417542
7,58332.515790068064,16330.504038678202
8,60847.03698224167,12927.102534525686
9,59586.75414690738,16578.480013716526
10,63781.067928010205,22046.30464539225
11,57965.1571116844,21389.699166263446
12,57064.976599515925,22324.089235144533
13,49207.78682722397,14890.789298757583
14,45172.38296767905,17051.29344209683
15,41971.26857395974,14127.943317968624
16,37709.986334670226,12194.21405302419
17,28369.74538269521,4860.687861831906
18,34562.772861266174,11008.17641906596
19,36854.69731692911,7347.49376364592
20,44071.77990164903,13619.894346265759
21,45608.44294667387,11454.481035054938
22,49034.42420327505,13301.351706204805
23,51172.424950992536,14341.658193848629
24,54261.69729781599,8766.507527520187
25,48359.97713176722,5676.571600484982
26,45439.287616372596,9294.147968010608
27,50949.67211131645,7137.22740651447
28,45676.860994590046,6017.185149993678
29,41841.00244179185,7268.869299284942
30,39915.19039761787,5035.626952821297
31,36554.04455797418,0.0
32,43938.08446641528,6721.122307077866
33,41784.22926077717,2821.049728866807
34,35714.93506908365,4668.2640752985335
35,33251.75412564144,6296.889399698974
36,39975.82771422739,4891.063717554604
37,30808.63680534144,9429.587868193112
38,38813.426092351154,1697.479535739541
39,37900.23599350674,876.427354339492
40,32747.46743277914,2360.9013110166857
41,30506.121915772626,5865.63738884119
42,20344.561652188328,3324.6916643331565
43,31082.656518138054,9362.745948109101
44,27574.052300714688,5051.3537477062655
45,29569.423699373016,4418.447768192105
46,30171.043466140367,11298.994416685808
47,27847.701049288313,7256.576979144991
48,20619.934049020827,7006.182732532429
49,24508.54111444431,11760.529447796744
50,24091.67917001481,3147.862304227501
51,24357.90454605702,5027.839475634451
52,28861.547696817375,7789.337170361538
53,16166.085227246374,2213.514941068771
54,30380.097454755676,6909.932139778948
55,31933.79806053347,7643.904560365623
56,29278.791627063627,8788.333456335557
57,34247.57963358943,7974.341779678946
58,29794.571703887614,8582.653430987151
59,37455.604629490655,13919.236114146366
60,38718.26352949599,13584.295837312693
61,37512.991806892416,5707.667995602066
62,44869.99139471105,13658.583533809267
63,42227.14278280866,12956.691318437406
64,47430.14201429492,12912.775937877053
65,51383.31975510192,14983.622897350948
66,57243.70493855844,12785.255160006138
67,42956.787796911856,8064.230041271163
68,51374.67620301692,12108.958330688823
69,54865.99413163132,14810.671845702826
70,51420.3964130432,20350.13748366893
71,57632.250734221336,13117.729215478998
72,52672.643419269865,17423.099773365902
73,59066.12325513791,10154.016148110859
74,53127.41107081181,11371.697214052798
75,58749.16209588193,17039.57094069327
76,56848.63267973216,18228.673985757217
77,58390.89906251117,19062.566917069984
78,64448.01370737425,18063.541910858978
79,55685.93400128731,13814.31005065192
80,58641.58576852682,21814.75560740577
81,59597.35800093187,22325.394106927037
82,53772.98389417227,14137.374505639886
83,62393.38391103099,13585.633675526436
84,55775.7214914924,16488.564936052964
85,54404.205814343935,15816.914320157995
86,59206.922351973306,13069.162761609205
87,59399.96404458321,10959.52259480931
88,59962.30964458406,15232.270953977866
89,63349.16978508999,14177.210223604845
90,56464.656288623584,9833.755747597703
91,58652.19324602798,13044.796320700774
92,63918.878753686775,17776.461173426254
93,58802.054930052785,15411.63731106589
94,57582.14979460841,16386.754899894022
95,63331.51679990105,13492.679709091
96,60795.14477621263,14458.401810100597
97,56451.41750384541,13486.355876726873
98,60407.1081575157,19276.481255275947
99,53260.67533403251,19669.202466138897
100,59313.03360130155,16863.779528252948
101,59569.65177834861,15603.341994313329
102,57361.47438349339,14391.28200214748
103,61462.65152474194,18077.518446064645
104,68364.07212579262,16354.652621049898
105,64857.45816995251,17596.363023854145
106,63130.92487892865,17307.15140836764
107,62750.89181054832,21434.678676384825
108,60179.326855442414,19371.425917729444
109,61392.90788218164,14928.939006983264
110,64047.72518705258,20655.332326067124
111,61457.899049073945,15578.83628714136
112,57920.058724581715,14769.417410357662
113,52983.412146283794,17471.012075644063
114,63291.88683756332,14501.16055633911
115,52887.48822515687,17004.711470043083
116,55389.828475493065,14380.879994323692
117,58274.7142843903,17044.69262543497
118,56902.35620227668,13956.751860109587
119,60187.33509418572,14997.694769269994
120,56235.992533217905,13735.555418844227
121,56803.13404332081,8474.175480530745
122,68115.77625526211,12555.703710487573
123,52366.36493162372,14126.395082596904
124,54516.96393960579,10018.026593437473
125,55354.59184693883,8094.1690249542735
126,49971.65268364562,16233.064176348485
127,52248.08856828393,15300.718406056716
128,56911.05689019068,15562.643804029154
129,50279.4323163402,15631.804888569244
130,52665.70432428891,10499.873828798532
131,61174.86874947645,14332.16043551475
132,56604.476255033675,10958.589041457133
133,45007.12961245095,7419.0004261561735
134,55516.96284675626,7720.596632058514
135,55778.940860307695,12680.0236157041
136,47055.53426268536,10032.071287627776
137,54462.103165135006,10740.640140044587
138,54755.872332541716,12950.38116931895
139,56805.8959076796,11101.484785067041
140,43520.472535416746,10060.894987021438
141,57182.24727918685,8680.938904974866
142,54843.360194799796,13000.564363743822
143,48248.811421897844,16233.155421402858
144,55065.220620805325,10907.53216046801
145,45627.54736277952,13456.364413471583
146,59091.1567702537,10579.358802150287
147,45589.62415417783,9492.342862636557
148,48228.55538501775,8691.868709407461
149,40306.838432463745,9743.779435346503
150,43049.99615653077,11248.334424129393
151,53912.95477535827,11456.28303438886
152,44928.296623736576,10420.613234658405
153,43215.88473492225,15887.52652129494
154,48546.59562789385,4850.174511775716
155,37025.14977521844,16303.20832800783
156,39580.37354156683,10672.330164981313
157,44105.30163457813,14402.586351813308
158,40580.244180099864,12621.401607544803
159,39001.15462383893,8788.954767211895
160,33033.33267609789,12699.257578839697
161,42549.31536771883,16098.20852042869
162,39212.45621065873,15224.883052102772
163,39533.629488807186,12201.316896439552
164,42303.52838826364,18806.735029981002
165,39249.937606538995,13355.508040818182
166,41747.07333415543,15011.666586757265
167,39866.319041483424,18998.41714236606
168,38567.78045254412,16674.930596131922
169,35877.28292450735,12778.88837952072
170,33988.57049464143,11711.050671455405
