,index,PNW
0,0,167334.18035276807
1,1,176973.1936713195
2,2,212541.7699814761
3,3,180776.7333745515
4,4,160660.3290819678
5,5,148433.65472610338
6,6,143494.90015316135
7,7,166884.0317799163
8,8,156443.20171794094
9,9,153614.94458130407
10,10,171001.5738510867
11,11,159505.40766119186
12,12,162634.99225940285
13,13,172067.3725674006
14,14,166667.68221926628
15,15,146209.86082906896
16,16,145887.7871802471
17,17,187411.28598408
18,18,265143.2157692935
19,19,323796.7223597991
20,20,369127.568674439
21,21,373829.90482348826
22,22,380515.1943879583
23,23,379242.1958966487
24,24,380219.33537358243
25,25,371742.84758616285
26,26,366577.2345783812
27,27,369918.00304586673
28,28,359516.49543771567
29,29,339557.91091530444
30,30,348044.6482242659
31,31,347474.55644598295
32,32,312604.6822888211
33,33,312737.49272500037
34,34,294086.9764422461
35,35,285039.0933665509
36,36,303312.60216948786
37,37,291609.9377400937
38,38,296825.30491134996
39,39,259271.00593591647
40,40,291382.35466902447
41,41,284036.36012907664
42,42,279680.7148288886
43,43,280110.95526539074
44,44,280446.6100655348
45,45,283290.39851645124
46,46,262124.86237655097
47,47,241557.31617975078
48,48,226883.06905991846
49,49,235140.56498896616
50,50,227185.60923808397
51,51,225996.2554867771
52,52,235198.6263150935
53,53,234486.62496171167
54,54,227327.22899819395
55,55,243400.492966556
56,56,237463.1423939498
57,57,233334.69232128764
58,58,223854.19704777867
59,59,239896.33983315947
60,60,191118.18007157595
61,61,192667.06499475788
62,62,185645.76194961698
63,63,193351.35997185032
64,64,184547.31750534024
65,65,182792.66249141755
66,66,183862.98922204855
67,67,197051.82412263614
68,68,201078.966839165
69,69,229412.20231087616
70,70,220973.82850835368
71,71,228917.89682419947
72,72,225787.18866753957
73,73,213048.77061567572
74,74,215382.72854670254
75,75,283793.9166185652
76,76,316059.67670301464
77,77,280132.6515611168
78,78,274930.4889435048
79,79,288670.8643741293
80,80,290465.08303870395
81,81,282328.5373261319
82,82,264163.5251954961
83,83,210497.506442035
84,84,234149.3502222972
85,85,241855.12626173638
86,86,303493.1397466867
87,87,335111.32006815047
88,88,348070.2490226213
89,89,334968.09825021116
90,90,276933.2203654653
91,91,281333.5089556186
92,92,270862.2522655475
93,93,249348.66986377275
94,94,264044.3972676308
95,95,260785.63984086277
96,96,308887.76309789007
97,97,331153.2264472296
98,98,334028.1744943691
99,99,339545.45205367863
100,100,342382.635491881
101,101,339952.89653019875
102,102,330756.0110507584
103,103,333977.4676758114
104,104,329265.8658330362
105,105,292767.31186154136
106,106,316954.7202432423
107,107,324755.96553985693
108,108,316834.77827149874
109,109,313467.6935013839
110,110,306041.55337392405
111,111,312227.5362718187
112,112,325058.5157535462
113,113,343950.8133779367
114,114,370325.27466368256
115,115,384061.6435728526
116,116,391406.7622109774
117,117,401175.76971269294
118,118,395340.41632097034
119,119,397318.36696325045
120,120,222214.5372342324
121,121,229492.93167197914
122,122,188525.085948016
123,123,212686.91670663512
124,124,191648.09806986523
125,125,230613.6537505053
126,126,251775.9183561482
127,127,284416.1305009555
128,128,300009.49586896936
129,129,341438.05888115056
130,130,345718.22521551163
131,131,353871.57560641854
132,132,341377.5675703472
133,133,349211.6549726397
134,134,375007.7480872015
135,135,385739.815500235
136,136,405723.91789141606
137,137,413445.82900101703
138,138,405140.2608526424
139,139,430061.64268054964
140,140,421995.8272348876
141,141,419680.6640906295
142,142,412085.2145855782
143,143,408491.7018661018
144,144,395817.9227745711
145,145,401307.8174377519
146,146,375527.308820197
147,147,371966.32222635194
148,148,385506.5157505582
149,149,393599.83924884256
150,150,390340.70911765774
