,PGE_valley,SCE
0,35351.22192082956,4827.754578150926
1,38222.72860763321,8478.13852557683
2,28233.756870993075,2788.8720875633708
3,19439.740892379687,0.0
4,24564.891904792337,1116.0190169152893
5,13686.228952008525,3260.5156714784143
6,20757.05618963985,4517.072487872343
7,20572.044200964414,0.0
8,6966.123929215872,0.0
9,19969.48926136825,2960.772462891592
10,6896.5731518764915,2441.1256512694085
11,10082.630519588729,0.0
12,16072.250000333592,3328.129047172015
13,11003.95677752285,0.0
14,15882.101362392743,2014.8755642055053
15,10336.489935384856,4801.473822474382
16,5691.702558183744,238.71317182492362
17,7171.258333856487,3559.7805515104824
18,7786.860209905881,4782.35024607095
19,11192.11571480004,6974.057487193237
20,12201.813488706302,2449.138972732454
21,10851.685902695717,2659.33037987145
22,16132.563744358904,6052.266616027844
23,10639.381943665352,1094.8780788730285
24,9168.266759713806,4167.712947132515
25,18574.956203846727,5646.351505525088
26,13424.468505647994,5753.114957763726
27,15338.69808367079,5299.855879891245
28,24133.423158620673,0.0
29,15717.318155255743,2042.9299501392882
30,16656.530804652735,6143.990458865327
31,32890.6391307166,1753.5382585400218
32,30721.96693792505,9325.29080693386
33,30036.984732630535,7505.415009701534
34,26292.066331406306,3353.1335390611275
35,29973.601694703222,0.0
36,26368.439612225473,3702.346192127262
37,30803.663251457765,5022.175761473014
38,27778.4547488183,857.4484098800758
39,33646.921496135015,0.0
40,31192.681293793317,5217.625422679346
41,26529.49799600107,0.0
42,25835.223693417036,7763.90405862123
43,31187.586872951088,2473.896511603409
44,24152.14286044936,0.0
45,24338.821067197096,3540.869586811635
46,29702.437863445008,8133.935431903257
47,30646.16291926495,4663.5157107886225
48,29177.416522305823,2955.4661264774977
49,29408.41510277102,3929.3380600415703
50,23045.80846288203,1336.4585163726556
51,19558.088790630616,7348.658087110327
52,30881.986790851442,3698.4114829255936
53,21595.967159696378,3970.086062991841
54,25362.976075634957,6876.725294812826
55,25214.54984040846,5275.561637155213
56,29467.313468643828,9496.267076878381
57,27110.472855595457,11780.20492155245
58,29915.07830351355,9647.45887259039
59,32531.519862008117,7533.177576590102
60,29940.30026380964,9131.497275815549
61,40312.584362951406,13733.629190102629
62,29478.84435120626,11874.437865265878
63,36902.4323876056,11467.514957716174
64,36384.200429138626,12094.389577842448
65,37078.522023181795,7807.7630797467555
66,42507.51228406276,15516.647717722954
67,48175.25785877848,8185.309294704955
68,44954.129476509035,14468.915714063538
69,40269.66962974655,9953.99178161524
70,42899.6691006374,10763.508599033497
71,42381.22436073331,10773.058987927838
72,43088.62926460459,14087.1305207997
73,45411.00778919901,17061.205339133838
74,38723.991774309354,10804.587568411345
75,43620.42384585701,7151.6120225543045
76,40588.88542930512,8506.766271519404
77,45881.94402442537,9637.009524725476
78,43604.528417579306,13507.35502074891
79,39896.722917179184,10820.609811020082
80,54529.00433022099,14413.753812498046
81,48123.554110817495,14238.604061632936
82,47123.27714506815,13530.910584925214
83,45206.04277090744,15727.995641264499
84,52101.87090259057,11519.773232645732
85,48393.20573143968,10841.361295922228
86,52058.998669400215,10802.736623422912
87,45952.30094586782,14634.344344784247
88,58754.09181753074,10183.044283433905
89,52089.61516738845,16910.33301803165
90,47965.73728288538,19767.68857774809
91,45102.87896157266,16896.992040078145
92,53676.76819550143,15409.975058246579
93,49809.089825653944,20340.57377380328
94,51065.91123435201,19665.374060356397
95,47932.26596394544,18954.078726486376
96,48684.61097514683,20479.16060652481
97,50659.25967449702,17271.91946222479
98,45950.117831086594,20482.764557535353
99,47060.183897218274,14503.119491058904
100,43477.4925126673,18699.025255613476
101,48257.00345623177,16570.019126904408
102,43620.83468164043,15717.202159624743
103,49138.745327924924,15249.131412239607
104,47256.284476772504,13151.747134184252
105,50119.2426217635,15833.770623787937
106,51172.23516953488,16735.468240808084
107,46731.003431211095,16241.05558741969
108,42687.851799900185,15512.491021148107
109,39233.918525819856,16415.899428799778
110,35680.57384558745,17792.18419121593
111,47307.32937219146,14246.108709298318
112,36356.91170487256,20037.331663651963
113,42551.82281987135,15096.09314448306
114,42247.80407758834,14399.90200492525
115,47635.343984703104,12196.197310871701
116,39537.545726815675,11015.766659940131
117,32604.92195833799,7329.465251493952
118,37581.284427787934,5312.680932195615
119,34783.54078207543,11077.205710759503
120,43788.20135614805,17641.80287919681
121,40532.63530253488,8826.69480080401
122,44115.19689127826,16419.53001003745
123,38611.037858867654,9802.973425149048
124,42039.448271893794,12292.035289082232
125,37791.39528570064,10577.715712535923
126,43416.65210315149,4842.990618540329
127,31864.997136795173,6173.969467816125
128,36033.556366336,9675.401322159792
129,35032.64296234063,11277.205770317687
130,32794.92300038561,12305.49116772155
131,38079.49073405541,10188.00781148301
132,35705.83923052957,4406.099950330627
133,27378.137763693412,9215.967549929464
134,34278.726824236466,5862.521367195324
135,35972.34465210449,6671.722437488992
136,32503.760234727888,10861.364956258156
137,26820.092758436484,8614.867486986204
138,31044.557413642404,5592.409539412249
139,26963.61084086221,7941.876198792241
140,37099.61623988407,3900.9321110683777
141,26645.933421585534,9287.492383436505
142,28660.276646038765,6070.18450777452
143,29295.851689681946,6472.8378249302
144,27036.812997664965,8613.630281131384
145,25070.060948588754,2942.8853799726567
146,27506.58919779395,3857.029479361976
147,23910.990774314672,9729.240748079119
148,23195.81125746399,5185.14122668794
149,27854.06912733349,7537.738484409314
150,27367.237328789575,8635.354429152558
151,27099.603141891646,14013.135109411232
152,24718.78737203358,11053.620833323337
153,18226.443599401384,8239.809896915247
154,22917.57300772724,13268.03167228601
155,22396.29020598471,9675.122217424247
156,14471.815424487024,7742.9491729046695
157,21827.040174098394,11431.564522494584
158,8588.320989897002,12593.02257824523
159,17941.777085998714,11229.104820092745
160,15526.069324394579,13038.007235815807
161,10237.231600140141,12826.851202955188
162,20428.50196047496,13527.96132147651
163,19231.638779781042,13648.065233974034
164,18169.517558110456,10387.016084104544
165,17349.664152455687,12499.222883710849
166,14007.084014342287,14586.929693050251
167,8446.220571970225,12116.523539452084
168,11383.143326319128,15642.157451345658
169,11076.336487554661,5683.571313763958
170,10469.997106813007,15742.080049679878
171,11155.674351439702,13634.88599463583
172,10730.785668311408,14234.083561032498
173,17012.85189444021,14958.918127073386
174,1959.6838118854248,17638.54461183512
175,11780.74581289075,14280.069587772814
176,12394.191783550006,15619.499386248417
177,818.7759204070317,12583.182626537542
178,9100.395468523508,18706.00428552319
179,7870.606299415358,13249.659383756523
180,14787.460502113478,22588.107548872107
181,6918.905137287293,18764.51267811043
182,12164.081006761735,13213.001746594222
