,PGE_valley,SCE
0,31224.929669814093,4475.16623880802
1,43379.46585579892,3769.343400914342
2,48705.10391629115,8678.727082149537
3,55375.533798152115,4782.579192826964
4,60566.669661769076,1662.266922690721
5,59187.12399727783,7432.857941463547
6,55531.546303120806,6557.031763419112
7,61130.32827278525,9167.115661565364
8,52917.13740019385,5209.834400394618
9,74404.24772356101,9572.358645950317
10,69095.71097425374,7123.136258868551
11,64331.41518466652,6049.841154815888
12,52088.840757214624,15442.71424721392
13,59342.124754539036,14841.598535134854
14,55060.996706572856,13260.844493201734
15,59919.59098659881,13241.53948698549
16,56313.14823331856,18300.471875428757
17,58015.95933504194,16500.688944563975
18,54919.867396568574,19857.725896518703
19,55376.54492003679,15211.36975577715
20,52993.166396421046,11002.250690641096
21,56863.794762656515,12920.556902572527
22,56821.643450295305,13583.192364851111
23,54609.651392257605,12260.677077480603
24,54283.739045138784,14940.76000799249
25,63662.4350392271,12506.458888435782
26,53109.29347780697,16912.066488347777
27,56462.31138333285,12842.585812539071
28,56960.989624651025,13396.97530525676
29,65227.97315771949,11151.764854731748
30,52674.458536933205,13406.544682660471
31,59385.76059279038,8930.071299782208
32,55229.19721446128,6710.5292234977815
33,54707.43245286026,6755.558028195766
34,46032.25176811378,5227.748442928574
35,42577.088938087836,13923.601982503615
36,52669.0860785141,5025.127864799165
37,45675.95029490672,2958.0493795934894
38,53065.37442036345,9108.154949809126
39,47596.267901837615,7830.94805563702
40,50576.49152296201,11016.102934507366
41,44532.66439139063,9350.419488941785
42,46372.97328575685,11393.263825903608
43,46625.24224419634,5176.099712315556
44,48374.096468547184,12723.330961091211
45,51521.13374625566,9828.962290797639
46,48000.34729782528,7704.812609227536
47,52589.81337190803,8871.499777971383
48,48510.697071230425,16120.549680498732
49,54790.04035221423,13168.645707994408
50,55635.510893842074,13135.35914189806
51,55789.20499411792,11846.204020886787
52,63873.32000249552,8642.219848694187
53,58095.29864167674,9133.624769420168
54,60410.63889418993,12343.598291341981
55,58581.110925754445,13657.93592975917
56,55838.17274579299,15450.490682216614
57,59014.03994236086,11519.622083394966
58,55339.43739029099,21963.345422075694
59,64245.54985145065,23319.916276817283
60,66785.50509901806,20911.082218948868
61,53237.014613374944,16662.259136253262
62,63543.85762738772,18131.700162980134
63,56141.79791962137,18383.356450136904
64,55769.98672193043,19362.63101255285
65,59541.46145919084,13947.270928673863
