,index,PNW
0,1825,116109.13347696696
1,1826,101637.33103146538
2,1827,134051.51264266248
3,1828,107142.74047255018
4,1829,93618.42697687887
5,1830,83812.75869642507
6,1831,75970.18447445676
7,1832,92183.58301080906
8,1833,84323.15444151318
9,1834,82856.60037098246
10,1835,112380.98820780116
11,1836,169386.40146997038
12,1837,166048.3712035021
13,1838,176006.32466159537
14,1839,176449.49653989836
15,1840,158179.0576517637
16,1841,156744.7861434235
17,1842,189517.57495370216
18,1843,251679.65065518298
19,1844,283121.2706171336
20,1845,308247.99109285756
21,1846,328541.8808897573
22,1847,339461.95819828723
23,1848,330108.5551225252
24,1849,340028.9332214022
25,1850,327722.83619645727
26,1851,317195.64923213224
27,1852,330760.1054718714
28,1853,311414.6730834917
29,1854,280156.5345532834
30,1855,289740.5179781283
31,1856,283515.44429432537
32,1857,242737.41223603353
33,1858,247245.91556107465
34,1859,229340.741734953
35,1860,220053.49457637704
36,1861,236916.1761373774
37,1862,223271.89171720375
38,1863,234688.53900197195
39,1864,203633.31832102648
40,1865,230412.33775805586
41,1866,228272.56878369235
42,1867,222213.57479505538
43,1868,220779.14117881772
44,1869,221217.5920519784
45,1870,222707.17899006297
46,1871,210308.56760607398
47,1872,206830.36406229268
48,1873,194102.61515509215
49,1874,201075.50991825474
50,1875,194209.6143465156
51,1876,192779.8258357183
52,1877,201307.90728476513
53,1878,201127.83916088528
54,1879,195309.02651042075
55,1880,208290.8081497099
56,1881,203498.7601049958
57,1882,200376.60299620207
58,1883,191027.35370729494
59,1884,205387.39573457168
60,1885,143204.20329795376
61,1886,144682.8128628428
62,1887,139045.88436733928
63,1888,145543.8709685915
64,1889,140353.86606475926
65,1890,137387.02840203402
66,1891,137414.46840790042
67,1892,147597.60166003808
68,1893,149859.0889967809
69,1894,171613.8638873386
70,1895,163150.58215288585
71,1896,169876.3358612489
72,1897,164906.55995353748
73,1898,154352.84960927744
74,1899,154552.08540259354
75,1900,161426.71470187552
76,1901,184111.9661401218
77,1902,153502.1708886427
78,1903,148852.05510431304
79,1904,161094.8765903577
80,1905,162796.2339309912
81,1906,156304.5658488192
82,1907,139652.1130425972
83,1908,87411.04944828211
84,1909,105094.78943064537
85,1910,118128.60509074229
86,1911,189499.74142107664
87,1912,215252.59374042408
88,1913,238146.31173937386
89,1914,217024.0525779386
90,1915,153108.9801088082
91,1916,125561.37987191053
92,1917,123250.28849250494
93,1918,107901.46971112533
94,1919,122670.80289232667
95,1920,115465.71794207545
96,1921,108123.72838653914
97,1922,127897.80320318014
98,1923,129646.1711823594
99,1924,135040.30190551153
100,1925,140624.9759745907
101,1926,135430.06585417772
102,1927,134156.4542490166
103,1928,138205.49726151334
104,1929,134127.06065398568
105,1930,280724.16436463373
106,1931,292337.62325495604
107,1932,295627.5401625697
108,1933,287746.15925050713
109,1934,273606.82846022176
110,1935,135362.79619599317
111,1936,139609.90359202097
112,1937,156676.4170671323
113,1938,182631.2038557625
114,1939,219866.9815580536
115,1940,265675.2305858984
116,1941,307684.7777790646
117,1942,343332.0112768767
118,1943,325212.00369951926
119,1944,286736.9839223607
120,1945,215487.96876640164
121,1946,180875.36315457296
122,1947,172214.3680535919
123,1948,175522.1830709116
124,1949,173957.7774502095
125,1950,190593.00205508212
126,1951,218647.9326884245
127,1952,236838.59093130287
128,1953,247477.50511876965
129,1954,282767.17765835265
130,1955,287343.4527482509
131,1956,273852.9415336647
132,1957,266040.6123709935
133,1958,292020.6111710488
134,1959,305733.63342220534
135,1960,324096.0722561092
136,1961,356536.682724181
137,1962,371239.57895810157
138,1963,348382.2001469456
139,1964,343649.2953380396
140,1965,325978.60494130367
141,1966,316267.98326397076
142,1967,297495.1690794402
143,1968,287874.3056679076
144,1969,264690.0911723921
145,1970,272614.56188226957
146,1971,237967.8764706639
147,1972,234074.5013129188
148,1973,250959.31723129703
149,1974,262658.20189705596
150,1975,250077.40460444105
151,1976,320973.70653128135
152,1977,337356.84542424604
153,1978,325614.0238617235
154,1979,312933.6930460432
155,1980,300624.52828912094
156,1981,312347.17456157465
157,1982,302756.70808792545
158,1983,314821.4129379004
159,1984,281281.0924983956
160,1985,289097.51593127893
161,1986,274996.74813989317
162,1987,298361.9483877853
163,1988,300030.2538786245
164,1989,298836.80868413
165,1990,283252.5792499635
166,1991,268256.06270617835
167,1992,256167.91669859338
168,1993,307037.6448666997
169,1994,347116.15268989827
170,1995,357630.16829587263
171,1996,319730.13619014435
172,1997,320570.55796504486
173,1998,297839.6960683005
174,1999,336205.47626397415
175,2000,301966.9815198303
176,2001,286971.804063804
177,2002,266276.12619717466
178,2003,268646.1458554648
179,2004,292275.000886318
180,2005,273511.37501576624
181,2006,278458.0086850498
182,2007,345197.3400783072
183,2008,254965.795610992
184,2009,244846.76393298357
185,2010,230552.20676546686
186,2011,222719.64068080983
187,2012,234965.22656022938
188,2013,221645.1220651344
189,2014,195464.2341558108
190,2015,208251.54103902882
191,2016,196686.21689699174
192,2017,185296.8835497349
193,2018,188097.5422585702
194,2019,191924.79099909763
195,2020,176378.00013089803
196,2021,176548.41417126963
197,2022,185227.0943832057
198,2023,173797.58079850744
199,2024,169181.33095763504
200,2025,164436.50480909628
201,2026,151808.17867376917
202,2027,155592.07481684576
203,2028,165455.6147160118
204,2029,163157.34501524665
205,2030,137562.2556436818
206,2031,144044.04301324638
207,2032,128538.09382811905
208,2033,126937.63795999711
209,2034,131015.95597518476
210,2035,129689.69021035774
211,2036,129250.10139690465
212,2037,132215.6397310896
213,2038,90408.55361197665
214,2039,87148.55795834042
215,2040,84646.11513542241
216,2041,89056.99027703312
217,2042,82917.60303561091
218,2043,83490.03214330872
219,2044,75845.48252741955
220,2045,83724.6921020516
221,2046,79693.43433376813
222,2047,82263.29354772635
223,2048,86506.2026378321
224,2049,72047.26700580589
225,2050,75199.59608076281
226,2051,74390.24529460944
227,2052,86476.26844263628
228,2053,89946.30405046245
229,2054,162804.13579052323
230,2055,149929.0162731344
231,2056,135468.58740600978
232,2057,127795.74383322708
233,2058,137043.21546413848
234,2059,141535.25236773695
235,2060,135008.8380780071
236,2061,128772.59880313098
237,2062,129836.66038023499
238,2063,135869.26943607433
239,2064,124891.05140008318
240,2065,128339.4579804776
241,2066,142730.13085295435
242,2067,184238.31274016606
243,2068,106120.95556152734
244,2069,96310.64459733873
245,2070,81409.0416897341
246,2071,71569.42192000648
247,2072,75705.33758307647
248,2073,66987.42845740909
249,2074,74114.133828827
250,2075,58166.741420601014
251,2076,74900.3802034801
252,2077,82635.60357833456
253,2078,78907.53192530935
254,2079,90479.82278033915
255,2080,81738.58234142035
256,2081,82058.96330068183
257,2082,87138.99307844056
258,2083,91812.49893975703
259,2084,82626.82781443173
260,2085,76947.67415702977
261,2086,70927.72403631404
262,2087,83998.30321475871
263,2088,89194.14750197696
264,2089,91405.01493968231
265,2090,90919.42814745693
266,2091,82097.84104377279
267,2092,81360.97768445089
268,2093,85295.80988437028
269,2094,95029.86017437611
270,2095,79271.25759540839
271,2096,90114.51102308265
272,2097,126715.1101705011
273,2098,176719.14880200516
274,2099,181093.18356380722
275,2100,166702.84974984848
276,2101,158001.96731128183
277,2102,150664.20642578445
278,2103,137425.61259452152
279,2104,137111.77190265103
280,2105,150596.2432993433
281,2106,132760.57280712563
282,2107,145482.33619880903
283,2108,133644.33110399998
284,2109,145397.8499160627
285,2110,140137.52958831761
286,2111,143270.75657013615
287,2112,149380.29970186722
288,2113,137029.5001487692
289,2114,129799.09981006048
290,2115,175484.38804549983
291,2116,208346.38937277888
292,2117,177164.05373303528
293,2118,178735.4824503064
294,2119,167557.42539570876
295,2120,152180.57306677295
296,2121,153785.5951269338
297,2122,145727.1353466273
