,index,PNW
0,33945,128881.66034270209
1,33946,157620.87050324384
2,33947,174589.67625204506
3,33948,177177.4923892305
4,33949,207506.94115376097
5,33950,198680.50288172226
6,33951,188435.28720759475
7,33952,199359.7086389355
8,33953,181004.9167904665
9,33954,170908.25124051518
10,33955,162444.5664491563
11,33956,168348.38643671616
12,33957,167161.11448710048
13,33958,163864.69115267755
14,33959,165803.43870333306
15,33960,190168.07461849737
16,33961,188012.12119300503
17,33962,177583.16936850757
18,33963,175073.9925340497
19,33964,176632.90052766682
20,33965,172745.73207456246
21,33966,175907.2138520166
22,33967,181825.71624703804
23,33968,216433.51037383007
24,33969,221157.5239778812
25,33970,208602.66277610403
26,33971,198449.55185527148
27,33972,194301.42678538617
28,33973,184358.89539773663
29,33974,184617.55759187334
30,33975,180343.38050857672
31,33976,169862.74201737862
32,33977,180380.2311174528
33,33978,184189.53101096934
34,33979,171810.1284428518
35,33980,176979.1910667189
36,33981,187403.21425561106
37,33982,193813.4304119591
38,33983,191783.12965103536
39,33984,194202.77522625748
40,33985,187321.27078592623
41,33986,195496.29584729244
42,33987,199028.4688137257
43,33988,205737.7029877404
44,33989,203349.387194141
45,33990,200835.04610039067
46,33991,186672.4088107068
47,33992,175764.04170130944
48,33993,170556.7876105575
49,33994,173902.2644981302
50,33995,181504.12697092796
51,33996,234608.97312103375
52,33997,275606.96673421864
53,33998,273093.92023889045
54,33999,263631.84627169743
55,34000,258240.51402536308
56,34001,255453.35893642012
57,34002,256196.66472311044
58,34003,251182.38119755316
59,34004,261801.9513402729
60,34005,194530.5608617513
61,34006,210153.62801234203
62,34007,216426.64045942042
63,34008,206594.18146449313
64,34009,191885.86227236284
65,34010,184842.2150564916
66,34011,184097.5252935001
67,34012,185012.05866067726
68,34013,182856.6921388024
69,34014,185037.0965084685
70,34015,178817.0135772038
71,34016,173972.14145744208
72,34017,181059.62155923998
73,34018,181216.36856136442
74,34019,177977.40040918672
75,34020,183143.0854560709
76,34021,188933.0411371368
77,34022,201567.97279819826
78,34023,209200.56840968266
79,34024,229859.24868451583
80,34025,253643.08388386085
81,34026,273012.5069596
82,34027,289225.7787715414
83,34028,321990.38315899647
84,34029,356930.7176587946
85,34030,365950.5487735858
86,34031,358937.52115651336
87,34032,343851.3528909241
88,34033,335745.48978176864
89,34034,333407.9749429229
90,34035,313166.6300015277
91,34036,234193.3807761498
92,34037,190338.58615792086
93,34038,180259.45552534034
94,34039,182091.76790932074
95,34040,175184.70492469985
96,34041,172565.98419059586
97,34042,179588.06548753026
98,34043,174329.36061061049
99,34044,178996.74480898585
100,34045,195315.97332437534
101,34046,234180.04097472344
102,34047,291312.82901872974
103,34048,309113.5433751845
104,34049,338529.7301362071
105,34050,345754.02213744284
106,34051,354136.95693576644
107,34052,366587.5485831371
108,34053,368352.0687141159
109,34054,380636.9638031451
110,34055,408076.57808775024
111,34056,422754.0384428452
112,34057,422295.7539428234
113,34058,432122.15584439645
114,34059,428362.6799941611
115,34060,430812.69466466364
116,34061,419036.5706945732
117,34062,420348.7302641794
118,34063,401660.55188857875
119,34064,402535.7462926693
120,34065,188529.4985464561
121,34066,182661.28118560556
122,34067,140656.7227966809
123,34068,149751.57406546033
124,34069,145367.81753097303
125,34070,139473.16373328277
126,34071,136432.95980621252
127,34072,152267.0648919632
128,34073,171117.50556219643
129,34074,186270.26520744845
130,34075,214537.7425855344
131,34076,266428.4999249715
132,34077,264228.5291144811
133,34078,231257.8348812071
134,34079,206665.7113283885
135,34080,198716.3104390885
136,34081,230195.9516146473
137,34082,273030.0797777341
138,34083,333035.64280958584
139,34084,381020.505569115
140,34085,426698.6908349321
141,34086,432142.2787190304
142,34087,433251.9965904887
143,34088,432084.77631136356
144,34089,429749.70230929204
145,34090,429248.06454826426
146,34091,428119.8779179206
147,34092,434798.96598532307
148,34093,435525.84113060025
149,34094,436883.77088112466
150,34095,439147.6838525651
151,34096,440761.3148768654
152,34097,441117.63142964325
153,34098,439315.86729993345
154,34099,433738.3330613774
155,34100,443439.6300081043
156,34101,439526.63566985575
157,34102,452362.68547930755
158,34103,451797.132235995
159,34104,449777.8549063402
160,34105,448282.1295074322
161,34106,448774.60804371256
162,34107,450141.27289459953
163,34108,449924.98074294394
164,34109,449905.4706057949
165,34110,436090.3770264672
166,34111,432258.5570413278
167,34112,421897.0796202236
168,34113,420980.36826091993
169,34114,399380.10007679195
170,34115,414725.92569715035
171,34116,406505.7030960106
172,34117,410613.0093964429
173,34118,369794.78756942065
174,34119,393812.7117999653
175,34120,393408.3005487451
176,34121,376079.280570252
177,34122,366810.5262679333
178,34123,360997.2817725117
179,34124,359195.14165915514
180,34125,344312.61726948083
181,34126,324155.3637231747
182,34127,310196.9646753445
183,34128,303876.94058944867
184,34129,308910.19097313116
185,34130,298064.13973232417
186,34131,310107.6577641092
187,34132,311624.6828455919
188,34133,296524.39713690267
189,34134,291063.6938069123
190,34135,294937.11283925094
191,34136,299070.9297830253
192,34137,288734.5492572299
193,34138,285856.6230000062
194,34139,289525.3844451859
195,34140,288188.62452149123
196,34141,259424.51013447184
197,34142,251638.6783791217
198,34143,252644.7730828005
199,34144,243562.84857003993
200,34145,245076.58286400948
201,34146,246334.35075713834
202,34147,242098.25330475924
203,34148,235811.9472938727
204,34149,232462.12941207405
205,34150,218008.50470281698
206,34151,213706.898796332
207,34152,207601.88491540906
208,34153,192891.2361912938
209,34154,196650.2495827129
210,34155,181022.21905347903
211,34156,178402.04966015607
212,34157,179854.0743509947
213,34158,133967.99705932464
214,34159,135068.80196290603
215,34160,130479.99413253632
216,34161,135589.03741341425
217,34162,137117.71910496982
218,34163,127726.21249402832
219,34164,119132.43165192613
220,34165,117254.84085950142
221,34166,134439.45301542373
222,34167,177117.06914813336
223,34168,167912.0058565304
224,34169,155590.61965057108
225,34170,149725.08143058
226,34171,166231.15902383917
227,34172,173244.55070636916
228,34173,187520.3947679269
229,34174,185860.64978705285
230,34175,185205.8164515613
231,34176,173108.37241625506
232,34177,169963.06449313308
233,34178,174640.96139910026
234,34179,175742.9750310633
235,34180,177569.0098934161
236,34181,177249.54700674332
237,34182,183911.09850831545
238,34183,189599.0473015865
239,34184,191048.54520889875
240,34185,179298.3755764749
241,34186,179097.44319907646
242,34187,240807.45602695367
243,34188,154053.55695983642
244,34189,121419.55409718431
245,34190,100906.5273080418
246,34191,103990.35330736267
247,34192,102624.67369439747
248,34193,91415.07027919238
249,34194,81621.57767381432
250,34195,79609.02095973732
251,34196,72154.75582717083
252,34197,74173.73903673657
253,34198,71198.18539762085
254,34199,77105.65954543666
255,34200,84645.00387430037
256,34201,83748.00574496861
257,34202,80653.79024663816
258,34203,76910.68392742844
259,34204,81464.28340332421
260,34205,83117.32391394427
261,34206,79064.42148491646
262,34207,88441.3223713452
263,34208,98719.77662280455
264,34209,93533.72649801993
265,34210,97302.64670478622
266,34211,102412.89673068709
267,34212,99621.5781526718
268,34213,108433.82630003829
269,34214,139944.17758398943
270,34215,138990.5971146985
271,34216,114183.60239231095
272,34217,109228.90920092359
273,34218,113153.50019374273
274,34219,138298.8230241277
275,34220,142977.24086447438
276,34221,143213.40033324825
277,34222,128396.87240393803
278,34223,129134.30323787322
279,34224,126135.32376048065
280,34225,128936.5684177627
281,34226,127007.97511091403
282,34227,124854.11063495175
283,34228,123967.0236919094
284,34229,118594.6294682223
285,34230,118154.33951777373
286,34231,119318.29786264265
287,34232,114280.32428316951
288,34233,137752.93812810653
