,index,PNW
0,25915,164388.9490955686
1,25916,120827.19299153547
2,25917,125869.85110855065
3,25918,136400.8729700464
4,25919,139113.8030104641
5,25920,135378.50041647218
6,25921,137450.41608935207
7,25922,133309.79569834596
8,25923,131844.23108651864
9,25924,144922.66856811006
10,25925,136486.7177935509
11,25926,143442.77518166645
12,25927,104188.11565433608
13,25928,107650.40566594666
14,25929,103264.33025775137
15,25930,102185.22131838006
16,25931,119118.89648494823
17,25932,158180.97051552648
18,25933,191657.8358428713
19,25934,182226.30821132511
20,25935,188363.7940812498
21,25936,199254.51385909156
22,25937,207087.13038420264
23,25938,221284.86566865336
24,25939,195353.10461314218
25,25940,172688.44902047052
26,25941,167838.44486641118
27,25942,161679.46832158358
28,25943,164953.69105115667
29,25944,175518.86957083183
30,25945,196602.43477690223
31,25946,214345.04005012766
32,25947,259711.69654512033
33,25948,260029.34648565346
34,25949,258716.37780610638
35,25950,249826.95362082444
36,25951,247815.173734469
37,25952,236123.8320155193
38,25953,224322.06824698322
39,25954,216041.25714552574
40,25955,211856.06659866215
41,25956,218602.10439296023
42,25957,214017.99426250468
43,25958,215826.00359183492
44,25959,211125.5107935209
45,25960,218262.78024559811
46,25961,245139.4970089466
47,25962,265056.8652165807
48,25963,267491.6953263683
49,25964,267470.06694403646
50,25965,256082.52734654656
51,25966,255323.23493724124
52,25967,262999.60312194296
53,25968,285215.8865759984
54,25969,303720.68896788533
55,25970,330839.53534750326
56,25971,359835.5078633207
57,25972,399517.9259579594
58,25973,397905.91690356075
59,25974,412682.2343538918
60,25975,349426.02664700116
61,25976,339943.2850788752
62,25977,333192.2136260319
63,25978,335902.4370011303
64,25979,328029.6317062179
65,25980,327394.61560090695
66,25981,337225.1844460928
67,25982,353958.5705184728
68,25983,372163.4466327465
69,25984,375048.9178203041
70,25985,360071.8815107305
71,25986,350082.0362810679
72,25987,337785.30217534734
73,25988,326010.31963595876
74,25989,327046.0616041806
75,25990,320899.7433627442
76,25991,313535.0153178211
77,25992,312868.8365595598
78,25993,301983.39464099216
79,25994,299062.3950207703
80,25995,298961.2285361585
81,25996,308593.5332842322
82,25997,308467.4322127419
83,25998,323132.99713506526
84,25999,332946.96690802125
85,26000,332084.8412747283
86,26001,329182.71834704233
87,26002,331580.94833353173
88,26003,359911.3442489556
89,26004,371287.16601684166
90,26005,375209.05172879173
91,26006,374936.352556471
92,26007,365919.9392901852
93,26008,329513.49628844304
94,26009,343949.4845982735
95,26010,314581.5918958277
96,26011,327300.75945510744
97,26012,324526.6939917223
98,26013,338380.83948711783
99,26014,367383.04735788406
100,26015,370430.4031161625
101,26016,373763.4008883708
102,26017,370547.23457832215
103,26018,354085.01664620114
104,26019,341274.92462551297
105,26020,312299.6055780124
106,26021,304955.8963409209
