,index,PNW
0,11315,221941.7514444799
1,11316,325393.5853318233
2,11317,342943.5784242378
3,11318,337576.79144020693
4,11319,326858.36835640215
5,11320,298089.5575797681
6,11321,280106.0232393001
7,11322,264960.7676818357
8,11323,253861.61381829318
9,11324,247181.874850106
10,11325,251164.46400054
11,11326,235090.08877583648
12,11327,224576.39587347858
13,11328,206666.12534504276
14,11329,196351.17870529756
15,11330,198165.67536994725
16,11331,205360.22859536434
17,11332,217136.6856404374
18,11333,229689.93116400737
19,11334,224905.11172946493
20,11335,229935.07693943416
21,11336,233430.5025496203
22,11337,228680.7823576284
23,11338,264200.77902165323
24,11339,265022.8214133575
25,11340,247611.10375186588
26,11341,247725.95270168522
27,11342,256281.37569040695
28,11343,255289.86766123638
29,11344,263114.78111809364
30,11345,286951.30523042986
31,11346,296495.23056387866
32,11347,276574.6802414075
33,11348,268413.19064686995
34,11349,262530.2081271751
35,11350,252638.1226542872
36,11351,249042.95758256246
37,11352,264059.1844983996
38,11353,263493.42704885476
39,11354,255741.53815046485
40,11355,256899.41412531634
41,11356,266327.53032250085
42,11357,269768.4097115824
43,11358,276280.02058415505
44,11359,280147.9991000576
45,11360,281087.79055243573
46,11361,295883.2724795441
47,11362,296818.60960426024
48,11363,302959.99742634676
49,11364,306821.36770098924
50,11365,316730.51105912053
51,11366,317038.11634382943
52,11367,309935.9484034233
53,11368,297734.4159017205
54,11369,342804.8326343942
55,11370,338809.95216196857
56,11371,345341.80680557684
57,11372,341644.62439889554
58,11373,334587.24616199057
59,11374,337450.94841156487
60,11375,260101.55232500468
61,11376,239099.59323297773
62,11377,220453.4251317403
63,11378,222851.34700076267
64,11379,219765.43469415014
65,11380,224117.99454651662
66,11381,231493.9809324019
67,11382,234056.1687053124
68,11383,243519.7978477026
69,11384,255003.6924921692
70,11385,255895.37370731565
71,11386,249078.0494504968
72,11387,233691.6144359577
73,11388,233822.86623489397
74,11389,238985.27432480792
75,11390,260731.04571221903
76,11391,273872.84722018463
77,11392,307475.30773404194
78,11393,356470.1212073307
79,11394,407516.1163407756
80,11395,412551.26016249275
81,11396,407181.6024076964
82,11397,394711.188915902
83,11398,329292.3124470536
84,11399,342292.26139511995
85,11400,399025.4320744296
86,11401,399638.3984310835
87,11402,395671.81931007485
88,11403,383396.9223697883
89,11404,376204.94448727765
90,11405,330729.8088157978
91,11406,256521.53187541693
92,11407,251507.71905830686
93,11408,227793.19713468873
94,11409,235396.36097550564
95,11410,227904.23606678977
96,11411,216587.40562284365
97,11412,221520.8497822936
98,11413,221810.6121209061
99,11414,221741.97247109516
100,11415,219264.40308518574
101,11416,214373.0201799492
102,11417,209254.3122185582
103,11418,204572.83894848483
104,11419,197730.86217733112
105,11420,181130.32001843178
106,11421,198861.65760128328
107,11422,217791.27435480763
108,11423,262824.92501842184
109,11424,309414.42919365026
110,11425,361440.70887278987
111,11426,381314.0508102451
112,11427,384530.6695815646
113,11428,421645.5202578639
114,11429,380798.3350179505
115,11430,410759.0887001271
116,11431,374183.019641853
117,11432,427574.2866430322
118,11433,416319.6297280749
119,11434,426370.1507783744
120,11435,270484.98624388734
121,11436,227790.65600101184
122,11437,139431.2849075352
123,11438,169184.00971874982
124,11439,117231.62292622722
125,11440,160522.8175143277
126,11441,137896.14331470002
127,11442,205848.3771421085
128,11443,168527.12752264156
129,11444,236990.96132598014
130,11445,208604.64255409135
131,11446,297378.02344749554
132,11447,292230.67782572727
133,11448,383339.9909581056
134,11449,372829.7830736269
135,11450,409887.50938496523
136,11451,408448.5014509786
137,11452,422154.7265320516
138,11453,420649.93975821085
139,11454,413159.1297559282
140,11455,407165.818004999
141,11456,412389.2835150755
142,11457,384670.0127071879
143,11458,400585.03732410865
144,11459,369817.7888738144
145,11460,404226.40073678247
146,11461,390034.5183868845
147,11462,407345.8416296443
148,11463,387544.9409466417
149,11464,408367.4410530265
150,11465,400453.31389839225
151,11466,429923.5326250487
152,11467,432755.711313025
153,11468,433481.51019756496
154,11469,435624.29473210266
155,11470,436909.0571304537
156,11471,437032.4159759941
157,11472,438120.45877555944
158,11473,437181.68839427584
159,11474,437752.56587984663
160,11475,437193.5228046825
161,11476,437205.0501688975
162,11477,435998.4897688543
163,11478,436663.7773535502
164,11479,436784.79862473765
165,11480,444144.2941589418
166,11481,444030.5261170099
167,11482,437133.16803356085
168,11483,430361.3839895342
169,11484,447318.0535970777
170,11485,425560.04120755015
171,11486,425184.63925313996
172,11487,395671.96591282287
173,11488,398089.64222135395
174,11489,345023.52311575424
175,11490,378358.22320731916
176,11491,365182.9297889449
177,11492,352789.9636288312
178,11493,351397.2773400051
179,11494,326311.76030874153
180,11495,331233.24105590803
181,11496,330909.6503465074
182,11497,349975.3084428401
183,11498,340574.0773256203
184,11499,307874.1070848628
185,11500,296433.4756811694
186,11501,306913.98765020806
187,11502,332744.5259575937
188,11503,302200.72078070306
189,11504,312437.8808729606
190,11505,363538.6433100513
191,11506,337810.59177428856
