,index,PNW
0,6570,101306.16052493756
1,6571,128818.37960694238
2,6572,128623.4821937932
3,6573,131354.82247187287
4,6574,131072.60851075317
5,6575,131198.4714781296
6,6576,128708.08229614576
7,6577,136780.020160077
8,6578,136960.72688258634
9,6579,141746.9369772893
10,6580,138460.97232350576
11,6581,130804.84344935245
12,6582,132807.72026115315
13,6583,132565.65034064915
14,6584,130449.67574039786
15,6585,141120.83549492425
16,6586,140796.37451249934
17,6587,143593.2470895212
18,6588,139519.7981941928
19,6589,143128.9558844456
20,6590,152190.89226463658
21,6591,149464.65605802427
22,6592,206505.17622092483
23,6593,193593.15520709186
24,6594,192846.0554675137
25,6595,189467.5624245878
26,6596,186393.3599584826
27,6597,182639.24749594356
28,6598,173597.11336246267
29,6599,174972.31239869224
30,6600,165750.90667793466
31,6601,178290.85471514863
32,6602,156973.76067334303
33,6603,149635.10614252786
34,6604,142357.63646030388
35,6605,142463.173344358
36,6606,144574.86896962265
37,6607,149135.0300406471
38,6608,155752.28944616416
39,6609,163690.44046612686
40,6610,169230.40976967986
41,6611,182902.21886307097
42,6612,203098.75449266628
43,6613,202320.5693730018
44,6614,192793.4708139919
45,6615,209177.99522669154
46,6616,205245.95121353806
47,6617,199553.79003625264
48,6618,185644.72087600472
49,6619,186891.83213291137
50,6620,189982.03892895576
51,6621,184643.94030711422
52,6622,185920.86046982012
53,6623,185664.11007548464
54,6624,187157.7158275443
55,6625,188429.2479392714
56,6626,194320.87153467984
57,6627,211987.21643644996
58,6628,236876.09411625037
59,6629,269498.316049337
60,6630,204672.15565367308
61,6631,208326.2734328758
62,6632,206250.4587424371
63,6633,207426.11752112533
64,6634,207554.93699686017
65,6635,205049.96356675384
66,6636,201736.54382558324
67,6637,195623.2246906221
68,6638,196015.0264175169
69,6639,199279.9814394471
70,6640,209260.15384415956
71,6641,206647.2959470224
72,6642,211818.87953875767
73,6643,215336.5231565156
74,6644,220958.75610748172
75,6645,224674.78579703468
76,6646,237555.52010518563
77,6647,244653.1759054133
78,6648,254544.54934284795
79,6649,269698.9319571838
80,6650,265257.28043071355
81,6651,264356.2094834883
82,6652,262742.00185502676
83,6653,207297.96839538353
84,6654,232206.6226187771
85,6655,200794.47597942041
86,6656,228380.14527660626
87,6657,251284.45195479854
88,6658,257519.42728606504
89,6659,261236.18001359137
90,6660,230377.8280102801
91,6661,203601.50150753482
92,6662,235352.44975678457
93,6663,256083.13272487902
94,6664,254141.16443590753
95,6665,257449.62046192813
96,6666,252449.67017780268
97,6667,271009.29308152135
98,6668,290764.80450347206
99,6669,299297.02568278444
100,6670,351608.72750026075
101,6671,376678.1414676481
102,6672,399112.93056075694
103,6673,410118.6912128326
104,6674,413389.7199040975
105,6675,412768.7435085379
106,6676,427086.1367258665
107,6677,434343.5475687723
108,6678,424288.137656252
109,6679,427672.67251501326
110,6680,399610.1060373465
111,6681,410640.18635975657
112,6682,353443.0235175474
113,6683,378310.9034321443
114,6684,323693.0090397517
115,6685,336969.8917110871
116,6686,304334.6901581858
117,6687,322065.11875417805
118,6688,311177.8327821479
119,6689,327783.3798909647
120,6690,179330.51693826652
121,6691,208833.17902431719
122,6692,263733.7537519282
123,6693,309951.7133500029
124,6694,362907.1851434021
125,6695,328343.2516936432
126,6696,310901.55097644695
127,6697,255595.37469030597
128,6698,265414.80195734906
129,6699,248555.95013668505
130,6700,246704.0982408552
131,6701,228742.95635660467
132,6702,217127.31912082882
133,6703,180374.50027319748
134,6704,188796.40011073343
135,6705,173471.86653898074
136,6706,251731.89268508286
137,6707,309286.2660511854
138,6708,386057.8612777532
139,6709,411655.6672986059
140,6710,431655.33913396444
141,6711,431359.7742008196
142,6712,431800.5705475571
143,6713,431478.6152778361
144,6714,432150.5629322742
145,6715,428042.633755452
146,6716,414840.09152592253
147,6717,434475.4348506654
148,6718,425934.60320836416
149,6719,432134.062030033
150,6720,433957.62647357024
151,6721,437869.6456861379
152,6722,436658.9893023848
153,6723,434737.6039137348
154,6724,434831.38840535947
155,6725,436593.5597056386
156,6726,446091.466730295
157,6727,453098.4093993347
158,6728,454148.57019112085
159,6729,455823.0628667726
160,6730,452878.27346932446
161,6731,450912.39684815996
162,6732,448483.65052902006
163,6733,443387.21679999004
164,6734,438746.28333389095
165,6735,436335.55473418295
166,6736,435246.24834341754
167,6737,414883.39403094316
168,6738,391041.38940813625
169,6739,352533.74595334363
170,6740,385929.2612151693
171,6741,355819.1283882726
172,6742,353291.8697148531
173,6743,300083.0936272325
174,6744,315510.22273612494
175,6745,290437.7275287495
176,6746,279109.5917600237
177,6747,260654.81743397415
178,6748,268032.07103481604
179,6749,239242.13064187055
180,6750,240582.19973205696
181,6751,230537.38619069196
182,6752,277496.42595499684
183,6753,336620.39077398466
184,6754,299484.75339852244
185,6755,251505.3584589022
186,6756,242035.42787998202
187,6757,241005.7267051316
188,6758,242743.74663749017
189,6759,247329.0408577838
190,6760,244752.93234814567
191,6761,246151.19459868534
192,6762,241925.95263056608
193,6763,223049.20381505275
194,6764,208966.12918438553
195,6765,210992.25784447847
196,6766,231655.22005238224
197,6767,294795.76760011725
198,6768,276863.5331568653
199,6769,260169.91742873212
200,6770,260506.86765080865
201,6771,258047.29251355096
202,6772,259240.83428799667
203,6773,261672.2205965051
204,6774,264281.15718599886
205,6775,240311.20956459132
206,6776,248448.517327203
207,6777,238952.33495864234
208,6778,219343.53585474443
209,6779,230488.18387569557
210,6780,217814.75084392005
211,6781,225719.79562102194
212,6782,244011.71536732328
213,6783,203709.40905408462
214,6784,186768.86028895705
215,6785,206534.10584870414
216,6786,208559.02834187972
217,6787,200278.27202358528
218,6788,173729.8956996957
219,6789,186620.97928384817
220,6790,168689.3931667749
221,6791,182781.7192858777
222,6792,177124.77279425782
223,6793,165984.31440296402
224,6794,163830.06820400548
225,6795,165458.6842003364
226,6796,159607.1595992979
227,6797,189545.12025442376
228,6798,182990.19261349388
229,6799,178144.4631115774
230,6800,181029.27517876477
231,6801,177093.73698122066
232,6802,185077.8040036753
233,6803,198411.7692165568
234,6804,191425.79013694305
235,6805,165465.2195922203
236,6806,185021.07069807808
237,6807,200425.08426715515
238,6808,172871.28650408724
239,6809,178153.9751501107
240,6810,167961.4624634639
241,6811,177684.19536227937
242,6812,232022.22955540536
243,6813,154748.07187068154
244,6814,139158.45469993423
245,6815,118140.8466481711
246,6816,108024.76993757588
247,6817,100751.15257333327
248,6818,119583.85937384577
249,6819,137834.40157983822
250,6820,145871.05397287622
251,6821,111670.55819952412
252,6822,133340.44666956415
253,6823,108273.71902100906
254,6824,116681.29876458335
255,6825,176270.64402415775
256,6826,175566.23904711753
257,6827,166887.77884811803
258,6828,179319.53716482373
259,6829,218436.04111071804
260,6830,211994.8254051652
261,6831,178134.88465945463
262,6832,171782.37824203318
263,6833,184039.03626946258
264,6834,176914.82685251703
265,6835,173393.56289315602
266,6836,184547.4973093795
267,6837,163758.7898349452
268,6838,159496.7923996402
269,6839,156109.2932086019
270,6840,132256.267005292
271,6841,129803.97535982335
272,6842,132178.73670738068
273,6843,164189.66247764847
274,6844,166638.52456060797
275,6845,167101.03098671586
276,6846,156543.7857670199
277,6847,153282.80311057196
278,6848,158202.49720336962
279,6849,154139.29044732524
280,6850,159300.1966259797
281,6851,151644.33814625844
282,6852,145864.62449405255
283,6853,153261.3802645901
284,6854,161531.1303846428
285,6855,149620.9657640718
286,6856,159604.32445188405
287,6857,172164.10400892323
288,6858,197219.26837273344
289,6859,203663.35875121382
290,6860,189080.7799154468
291,6861,179898.75206499093
292,6862,189306.41136254527
293,6863,211353.75890511178
294,6864,203469.85748290198
295,6865,195836.63757290304
296,6866,202231.87855759388
297,6867,200357.84140674368
298,6868,217949.62352110178
299,6869,221924.56982407215
300,6870,254608.9093383464
301,6871,258899.6040403034
302,6872,240687.239461141
303,6873,204969.82640657562
304,6874,199854.40785593714
305,6875,195518.39016988483
306,6876,214827.61003445063
307,6877,220664.71917679434
308,6878,234697.35681701574
309,6879,248141.16447722877
310,6880,309079.77181033476
311,6881,240568.05270195604
312,6882,278833.6466953466
313,6883,225097.54992054432
314,6884,236010.25090984599
315,6885,211935.36521171313
316,6886,180595.86975211182
317,6887,157112.79687157008
318,6888,153568.93093763373
319,6889,157894.37269966677
320,6890,157975.3595394652
321,6891,156997.88762656745
322,6892,152854.17019978006
323,6893,140874.6903724508
324,6894,132335.66843635976
325,6895,119580.63807566202
326,6896,114895.41754069741
327,6897,108746.39561795045
328,6898,108060.26082411414
329,6899,112245.01207054504
330,6900,105597.93867303399
331,6901,106781.31699189024
332,6902,105061.44740861122
333,6903,97959.60579234367
334,6904,94923.25218675702
335,6905,126222.33070606503
336,6906,133153.49614398179
337,6907,141435.92851528048
338,6908,138949.05593266466
339,6909,147056.21835107982
340,6910,162714.24084025758
341,6911,162983.651064935
342,6912,164454.66491574486
343,6913,139841.11883133196
344,6914,118089.46998540955
345,6915,131718.31908375252
346,6916,180264.9926488951
347,6917,111346.82775970775
348,6918,109772.05365917904
349,6919,112065.40930353661
350,6920,117220.10843230941
351,6921,123545.96467114732
352,6922,114668.04454617639
353,6923,121960.65678054231
354,6924,115980.65976970948
355,6925,110889.57150424691
356,6926,118974.33114285211
357,6927,110897.76381975619
358,6928,104582.5730070293
359,6929,117924.47122850301
360,6930,102569.78910117509
361,6931,115647.633856283
362,6932,136275.5408479397
363,6933,146044.87892738447
364,6934,155545.53610426138
