,index,PNW
0,6935,156072.6372940727
1,6936,174414.5761620522
2,6937,193010.86531513018
3,6938,179824.92983666938
4,6939,175562.22766219286
5,6940,189422.57278507276
6,6941,194380.79795004436
7,6942,175694.36784303395
8,6943,165326.49872948325
9,6944,162819.9975274212
10,6945,167726.95492563976
11,6946,165378.7792740613
12,6947,165586.16389912457
13,6948,168517.05040713915
14,6949,173966.69164493648
15,6950,172558.36217047888
16,6951,169009.9022139116
17,6952,170545.09873541817
18,6953,171358.354383736
19,6954,173396.7548828017
20,6955,217987.91389399796
21,6956,236484.68575422547
22,6957,230414.27046262124
23,6958,240038.4738504438
24,6959,240793.6730701625
25,6960,229887.27773616943
26,6961,232567.9853067764
27,6962,262984.1222195292
28,6963,297381.8097259597
29,6964,314023.7917199055
30,6965,321995.52179539576
31,6966,310884.20349299227
32,6967,273773.266859608
33,6968,247226.76360149027
34,6969,242267.23296534506
35,6970,230471.4976243346
36,6971,248757.82549806725
37,6972,252114.76548611463
38,6973,230757.10849013546
39,6974,225734.38591097025
40,6975,225508.02127483793
41,6976,231528.80309239318
42,6977,226678.0506376151
43,6978,221831.88832980115
44,6979,233480.05210048228
45,6980,221729.88265444024
46,6981,219558.88380939717
47,6982,232142.55280326254
48,6983,235346.65624465572
49,6984,241244.4126114708
50,6985,243056.9110545556
51,6986,245688.61845245055
52,6987,253071.06785351373
53,6988,254197.79994144078
54,6989,249223.51616157524
55,6990,229770.57864001696
56,6991,230434.4428376209
57,6992,242973.46037809917
58,6993,264147.9805506434
59,6994,278811.94440156576
60,6995,199391.23000565104
61,6996,191742.71227784012
62,6997,186213.89106724007
63,6998,179659.1245334024
64,6999,178938.04789506135
65,7000,177866.57761666202
66,7001,182672.0280631379
67,7002,183157.00526179347
68,7003,181225.1852841558
69,7004,184613.98722331307
70,7005,192045.34749976947
71,7006,190318.84874299687
72,7007,192222.28938446066
73,7008,240837.14020282822
74,7009,256364.94991177222
75,7010,258638.71699591388
76,7011,240047.2637288706
77,7012,234748.4658976314
78,7013,229908.66819675255
79,7014,227397.7572333677
80,7015,236526.02548528643
81,7016,246519.4286643272
82,7017,234544.96133612806
83,7018,163746.3020062706
84,7019,164823.5687718051
85,7020,150847.0093980312
86,7021,156421.02366945287
87,7022,142259.4978404675
88,7023,156561.88317330976
89,7024,142346.07384898237
90,7025,124697.7654644727
91,7026,131246.58247287862
92,7027,136116.66429212186
93,7028,141837.59797094055
94,7029,155304.94309140448
95,7030,176650.35476374923
96,7031,171096.03780468035
97,7032,153804.04143110232
98,7033,167751.174819176
99,7034,186782.35620303574
100,7035,183559.045044936
101,7036,196924.9966379256
102,7037,284969.51200980437
103,7038,285654.7122660732
104,7039,295276.6736752802
105,7040,290837.3714402575
106,7041,302031.67700703343
107,7042,304690.98844185274
108,7043,308484.8224801044
109,7044,356830.9598161651
110,7045,367259.46415959625
111,7046,389211.344623574
112,7047,406337.0551194288
113,7048,413537.9537587886
114,7049,393718.8631416245
115,7050,410478.05476084026
116,7051,388890.7926362041
117,7052,410702.85036950815
118,7053,403800.5051111492
119,7054,417771.21419677953
120,7055,278497.84578012733
121,7056,296573.14367594843
122,7057,280287.94831825176
123,7058,259943.50112567944
124,7059,209236.64772346275
125,7060,171131.27231817273
126,7061,113627.01512021263
127,7062,106418.63036871397
128,7063,92860.83445949043
129,7064,93370.51153010747
130,7065,99358.06192063891
131,7066,110819.8494376282
132,7067,126391.18680348252
133,7068,161580.17103300733
134,7069,255695.64736008595
135,7070,255952.0631578078
136,7071,296398.1657385058
137,7072,259154.85007280682
138,7073,266972.5095145049
139,7074,315183.8548807612
140,7075,336297.14369219827
141,7076,296202.3958565882
142,7077,307778.22283946164
143,7078,288306.16434897215
144,7079,307258.1625305838
145,7080,285694.2503821574
146,7081,315461.5555905544
147,7082,300989.75324843026
148,7083,374009.4872227064
149,7084,370615.38809622166
150,7085,396077.6686433387
151,7086,400831.56541377044
152,7087,408315.39383549476
153,7088,408525.16617385973
154,7089,421519.6398369593
155,7090,410328.2966606721
156,7091,421394.32984226884
157,7092,413271.7480025883
158,7093,425997.17807141284
159,7094,404957.4334745638
160,7095,427468.4434633481
161,7096,420292.86401220085
162,7097,428648.5926137757
163,7098,419127.0839907188
164,7099,430454.8689553472
165,7100,416702.3685215507
166,7101,426839.84593538754
167,7102,411192.83484184684
168,7103,428056.94467589736
169,7104,415940.299962707
170,7105,430189.9539121666
171,7106,419795.878116612
172,7107,436625.26761449315
173,7108,409245.8642480171
174,7109,428227.7367682949
175,7110,421034.2103650274
176,7111,384713.04870045115
177,7112,370877.773824253
178,7113,361441.0253639056
179,7114,337595.4333828441
180,7115,306953.4092800047
181,7116,309705.33893997606
182,7117,336994.1109032226
183,7118,283311.0039600999
184,7119,301586.89810461854
185,7120,288306.30989363184
186,7121,311402.4989520096
187,7122,308446.749566489
188,7123,316134.7563392067
189,7124,319695.20345746994
190,7125,292295.6992655038
191,7126,276124.667012168
192,7127,278803.4028738357
193,7128,265300.5678342879
194,7129,231303.43498160102
195,7130,218585.00954757555
196,7131,213702.15107398553
197,7132,214372.68146954285
198,7133,196956.3075392613
199,7134,203813.03360643613
200,7135,224567.57514328678
201,7136,196898.88270627282
202,7137,197110.41441576715
203,7138,213145.63889208162
204,7139,193290.36612818774
205,7140,169362.211776666
206,7141,173674.92030346912
207,7142,178187.86864236215
208,7143,184302.4015042213
209,7144,184458.46830997284
210,7145,170323.58101640845
211,7146,168342.76301974597
212,7147,162944.5920674211
213,7148,136027.97259557305
214,7149,125687.12577911824
215,7150,142189.53326503583
216,7151,141025.99503691294
217,7152,169049.6356868808
218,7153,147021.91350287563
219,7154,119960.46787422826
220,7155,128810.22179540282
221,7156,125036.66208652423
222,7157,112157.92659565946
223,7158,119266.29214634611
224,7159,121781.81018465027
225,7160,120239.15518462453
226,7161,109500.41227390374
227,7162,129929.43835441886
228,7163,212764.0022723428
229,7164,181871.08661600135
230,7165,165783.19593218487
231,7166,172879.6282947241
232,7167,190001.34957831615
233,7168,177100.94329424528
234,7169,184190.61103420705
235,7170,188586.79559719356
236,7171,186195.39832522272
237,7172,200714.5405795537
238,7173,207249.90681850162
239,7174,178250.8231104232
240,7175,190394.10184120628
241,7176,172545.72265156475
242,7177,216820.7112113942
243,7178,126761.88472119352
244,7179,126162.68129654242
245,7180,102289.90196633169
246,7181,105345.41141967318
247,7182,99184.28662470105
248,7183,90745.64545972488
249,7184,84256.9860316964
250,7185,91117.44534008151
251,7186,91732.97658408002
252,7187,97572.36084394297
253,7188,93047.28669600117
254,7189,85693.78085515105
255,7190,76393.22711493445
256,7191,85940.25253671732
257,7192,88224.66248274605
258,7193,108948.38288269233
259,7194,97506.44276754673
260,7195,94725.5314904557
261,7196,100648.98665912116
262,7197,96888.0326996529
263,7198,113459.99817539367
264,7199,110834.36602029622
265,7200,121547.21777770133
266,7201,123983.85027025768
267,7202,117122.80522154251
268,7203,111798.20836617227
269,7204,119355.95941949231
270,7205,117692.43037076769
271,7206,107684.68812597904
272,7207,93996.00184637499
273,7208,107579.99065360393
274,7209,127732.0470265704
275,7210,131233.61270515696
276,7211,127038.57216266963
277,7212,128873.94344611233
278,7213,134860.7860540419
279,7214,150072.67240756555
280,7215,131229.31078875548
281,7216,135842.77081689922
282,7217,143225.56321491505
283,7218,143710.13155242772
284,7219,133381.3781399311
285,7220,126361.9516763909
286,7221,131800.30671128785
287,7222,104945.1694727362
288,7223,121725.78792754433
289,7224,134272.15303081507
290,7225,115409.8504600777
291,7226,118226.98187667322
292,7227,111385.59256344807
293,7228,110618.82028819801
294,7229,111173.23990846376
295,7230,109379.30740672676
296,7231,105321.0283036353
297,7232,101203.02291578849
298,7233,107198.22512749558
299,7234,109809.01263570748
300,7235,120551.79952287527
301,7236,114679.065550167
302,7237,122716.91752273249
303,7238,133847.4827068583
304,7239,131775.46952765074
305,7240,101022.86770629002
306,7241,101175.52978187881
307,7242,109584.45662654942
308,7243,129364.35433144546
309,7244,123923.7388969996
310,7245,110663.24639175052
311,7246,94797.43513131424
312,7247,89230.34865184837
313,7248,92658.87015266693
314,7249,92774.55880781879
315,7250,97583.01835661393
316,7251,85754.42443774315
317,7252,89347.78937017679
318,7253,90077.15572956273
319,7254,87758.72547800705
320,7255,81093.68420627169
321,7256,74880.69911874423
322,7257,88148.90056332454
323,7258,93621.12394133158
324,7259,82913.81681092846
325,7260,85346.89390075131
326,7261,92269.3364894214
327,7262,83176.18349965796
328,7263,81156.47317169752
329,7264,68882.22126647142
330,7265,64283.16226319759
331,7266,61854.13918470264
332,7267,59373.09180916622
333,7268,60383.743944176385
334,7269,53795.287580645294
335,7270,81563.37794060484
336,7271,88112.39938202675
337,7272,79607.08227678499
338,7273,90182.40633163607
