,index,PNW
0,10220,128917.24198623936
1,10221,112137.75786614118
2,10222,107904.34058933967
3,10223,103402.08577868226
4,10224,105003.15749818788
5,10225,109895.35823148588
6,10226,118960.46831868537
7,10227,122703.31205922636
8,10228,120296.36390399368
9,10229,118895.99972175536
10,10230,121468.18784641687
11,10231,131714.79997338654
12,10232,121174.62699164206
13,10233,104905.65188326567
14,10234,106052.36906017526
15,10235,117662.35631236757
16,10236,134079.24692019794
17,10237,177090.21420542028
18,10238,193226.05428621467
19,10239,202597.2960980253
20,10240,247169.46373440587
21,10241,256649.9850964282
22,10242,270420.9057361224
23,10243,261618.99082267316
24,10244,240364.30372122567
25,10245,214901.6389018201
26,10246,220414.0915271469
27,10247,222278.4950215298
28,10248,224722.63671206607
29,10249,224401.55236462614
30,10250,226853.998800185
31,10251,231288.45640457823
32,10252,212428.5322383782
33,10253,209588.15138428306
34,10254,197307.62130603826
35,10255,203573.0543372233
36,10256,209966.02648155758
37,10257,213899.474058015
38,10258,218330.54388786305
39,10259,215443.38881256574
40,10260,211882.99602436545
41,10261,218228.18083264903
42,10262,226046.64226794807
43,10263,234558.94569025462
44,10264,271312.3094329191
45,10265,313407.58206692117
46,10266,323242.4082690375
47,10267,333645.03879671596
48,10268,348513.15514216106
49,10269,343454.40104677685
50,10270,341925.65683113097
51,10271,334841.2977207101
52,10272,332963.37463275145
53,10273,332634.1823913407
54,10274,326968.19406749285
55,10275,330153.8909175352
56,10276,329005.83430328703
57,10277,329638.2522076432
58,10278,369863.0014431117
59,10279,375449.2931355581
60,10280,383558.1133430499
61,10281,364018.973070239
62,10282,337074.97140898346
63,10283,320657.11948085565
64,10284,332509.5618975804
65,10285,339012.76438795123
66,10286,339758.26821059413
67,10287,334491.0660390501
68,10288,340759.1913998944
69,10289,362829.40135880146
70,10290,360650.16647097096
71,10291,376097.2523071869
72,10292,396127.75620947505
73,10293,414547.82516869565
74,10294,412968.035072757
75,10295,416241.20812023623
76,10296,408264.33959234884
77,10297,414357.72419997596
78,10298,420450.5306194447
79,10299,411882.8937126676
80,10300,412571.70357215835
81,10301,413694.0584506893
82,10302,405437.0642103611
83,10303,410601.4800565322
84,10304,417488.1854608804
85,10305,411232.3408814512
86,10306,390007.7163077103
87,10307,380014.6395141748
88,10308,369485.4083540938
89,10309,365696.9035813252
90,10310,327024.2126470114
91,10311,271614.6639565451
92,10312,245351.91261350192
93,10313,245633.30905942037
94,10314,244955.23639495284
95,10315,273888.3336278374
96,10316,296435.29538398475
97,10317,293977.9772021141
98,10318,289652.25632560486
99,10319,281695.67422253423
100,10320,286682.01562728424
101,10321,289455.19916741713
102,10322,321783.60959276126
103,10323,307007.13151817955
104,10324,297886.8849848263
105,10325,278417.9517896244
106,10326,267920.74291354977
107,10327,255717.5904126817
108,10328,249593.0407666197
109,10329,248739.7820091495
110,10330,249161.23223922524
111,10331,237641.6935387822
112,10332,223582.24709069642
113,10333,226472.511703445
114,10334,235527.57144155292
115,10335,244430.25817907273
116,10336,240104.2187305573
117,10337,245214.89231299225
118,10338,270520.87698267755
119,10339,276872.9578685445
120,10340,128735.15291869472
121,10341,124166.30882499975
122,10342,123806.46991513661
123,10343,124280.7752248692
124,10344,137304.77042249843
125,10345,145962.96564504475
126,10346,162451.84966651435
127,10347,165662.8249717867
128,10348,167207.5954426914
129,10349,158018.05836577096
130,10350,156097.186018656
131,10351,150677.6608595473
132,10352,164084.68254443991
133,10353,181002.85399558448
134,10354,195235.7104410966
135,10355,199936.48527061834
136,10356,329342.02962297434
137,10357,392235.7737454732
138,10358,356021.3075326274
139,10359,389674.3764846232
140,10360,359658.5018288239
141,10361,424702.7634077671
142,10362,424214.3060375034
143,10363,436462.5874101389
144,10364,416124.4190682034
145,10365,419750.7575722899
146,10366,378537.0669760236
147,10367,406304.9212016454
148,10368,388094.2895140631
149,10369,420122.6229999751
150,10370,418725.9212719473
151,10371,430658.91744970455
152,10372,430099.64085767197
153,10373,432276.4109632652
154,10374,435333.04507034353
155,10375,436107.38804317795
156,10376,434883.01992718107
157,10377,435334.4390923985
158,10378,433153.7697355172
159,10379,433570.9430664798
160,10380,433424.6312892713
161,10381,435103.23180661746
162,10382,437196.3381363758
163,10383,444911.22208668326
164,10384,446137.09280507406
165,10385,447746.7225695538
166,10386,445718.49292465264
167,10387,445993.21773272473
168,10388,446921.0804084514
169,10389,442970.5786006786
170,10390,405693.26552607806
171,10391,422436.9718702192
172,10392,398678.478161969
173,10393,410923.91883640515
174,10394,395631.9304157538
175,10395,414508.5139474084
176,10396,409741.3067469026
177,10397,403625.27625363134
178,10398,393217.4167510751
179,10399,393334.95092297473
180,10400,394411.73024253955
181,10401,398647.7294100344
182,10402,394759.20569237473
183,10403,372613.91305469006
184,10404,358594.77005576564
185,10405,351924.7931597595
186,10406,351936.36750326876
187,10407,370891.5355175385
188,10408,364945.9567414631
189,10409,356638.4805912386
190,10410,333894.1610323314
191,10411,335851.5775865676
192,10412,306936.2901340616
193,10413,330619.62133324967
194,10414,384812.65988603083
195,10415,349521.41720150644
196,10416,335172.4755225942
197,10417,327746.5062190051
198,10418,321199.5246137186
199,10419,308086.4576666191
200,10420,292375.69934893015
201,10421,255443.47335088736
202,10422,270424.4056572848
203,10423,268010.8417326468
204,10424,249815.19917052606
205,10425,245997.56682448558
206,10426,230980.96689623437
207,10427,235935.73166129735
208,10428,224320.66375484545
209,10429,216599.16543472518
210,10430,193989.57875775686
211,10431,197745.84867698158
212,10432,199635.8721326395
213,10433,182058.11624336836
214,10434,157222.93257527123
215,10435,158622.25903320892
216,10436,156365.68608915753
217,10437,166111.166411903
218,10438,162666.60127755473
219,10439,151359.29001383044
220,10440,147026.0337581658
221,10441,142886.39351613703
222,10442,135455.98207201145
223,10443,137190.0418631509
224,10444,137562.0653305275
225,10445,130573.43065091573
226,10446,112193.94750678573
227,10447,139682.21241917077
228,10448,130759.68064988316
229,10449,128727.69671303441
230,10450,133070.09604922787
231,10451,129633.97047477777
232,10452,118852.96186894458
233,10453,128547.89255684921
234,10454,127444.40586362682
235,10455,127581.99935475629
236,10456,142586.3985803323
237,10457,191260.86495065794
238,10458,170043.17115628134
239,10459,169634.28403187948
240,10460,170373.7709800302
241,10461,166164.53117034034
242,10462,229378.31768584266
243,10463,148792.69045741032
244,10464,108838.76065716713
245,10465,93556.3950607773
246,10466,100140.51921752046
247,10467,98194.00796579305
248,10468,102191.46588689878
249,10469,102291.2712554736
250,10470,93239.74316138761
251,10471,92781.07824763542
252,10472,82452.28867216097
253,10473,80409.55042435827
254,10474,75680.52323346275
255,10475,86182.41972896975
256,10476,93198.25687665002
257,10477,87050.32503550286
258,10478,80530.25577529383
259,10479,77667.01556341384
260,10480,66355.71968977788
261,10481,58070.191893204654
262,10482,72642.210134354
263,10483,91091.76675702946
264,10484,102762.13666648032
265,10485,125100.59969956955
266,10486,121153.37020554068
267,10487,94603.99736699602
268,10488,90888.55127101688
269,10489,90746.63943408712
270,10490,87924.2847228997
271,10491,96797.88891397964
272,10492,104636.26882889021
273,10493,116105.44195306413
274,10494,151493.3671499276
275,10495,146428.06463385926
276,10496,147381.0096291466
277,10497,145214.90148633535
278,10498,147712.65453332942
279,10499,144687.12974294595
280,10500,143228.59261804598
281,10501,145549.02203723663
282,10502,148343.33562629082
283,10503,157248.27497085708
284,10504,144812.5290414834
285,10505,137020.8287168435
286,10506,127774.83366171055
287,10507,129468.3680651326
288,10508,126744.0507583323
289,10509,126386.96967865199
290,10510,122571.97189438221
291,10511,128114.04822726962
292,10512,140366.5176306278
293,10513,136756.8947712436
294,10514,126951.59539310145
295,10515,127639.31636091677
296,10516,122356.78436333861
297,10517,121951.41446064299
298,10518,116883.99723800739
299,10519,120799.64917848658
300,10520,128236.05716960398
301,10521,125674.6451490772
302,10522,118258.92277804698
303,10523,112949.602219535
304,10524,117200.89846318342
305,10525,104420.39382286924
306,10526,108996.84532438382
307,10527,111447.37618548394
308,10528,105553.19273527646
309,10529,103190.81110412959
310,10530,101712.84045435284
311,10531,92889.61447678675
312,10532,98918.33848462689
313,10533,92465.86009125283
314,10534,89581.28704029707
315,10535,82875.67460664813
316,10536,78616.24112577274
317,10537,80716.40192411529
318,10538,75200.45258487844
319,10539,73095.43895964936
320,10540,71038.13796594829
321,10541,67427.94368100955
322,10542,64836.93320313023
323,10543,60198.34158744867
324,10544,64923.586764445965
325,10545,59601.17283689292
326,10546,57986.31973739961
327,10547,56485.729538904445
328,10548,62187.109724970214
329,10549,61952.03629622604
330,10550,63740.43196081149
331,10551,63143.45563818693
332,10552,63701.21163488264
333,10553,57950.11101614937
334,10554,56344.929905144294
335,10555,90267.62391182184
336,10556,80369.70562408085
337,10557,75578.00882900899
338,10558,74648.53784790967
339,10559,68090.93757556425
340,10560,66480.99726637805
341,10561,68055.8352605539
342,10562,76648.19741221334
343,10563,83881.02694519545
344,10564,80108.71637956417
345,10565,81353.54869320401
346,10566,86238.17497292909
347,10567,114307.18137128037
348,10568,141927.96270912793
349,10569,140926.26147271742
350,10570,152883.7950820703
351,10571,161538.047500234
352,10572,174619.56044186538
353,10573,182835.84058822502
354,10574,204514.14196955287
355,10575,227439.1747951378
356,10576,225267.80811678202
357,10577,239170.44570406698
358,10578,241006.85411906117
359,10579,218341.5678592318
360,10580,227258.16059606892
361,10581,224899.3406613974
362,10582,204937.88318551288
363,10583,206454.1552788441
364,10584,184700.93648906678
