,PGE_valley,SCE
0,25736.96837597572,0.0
1,19675.698891828895,0.0
2,32154.10134250941,0.0
3,36391.661366033106,1919.1540161035964
4,32275.129967968143,0.0
5,26707.8887635428,2289.127897401987
6,35307.09211882792,0.0
7,35155.693361952886,9435.23029031458
8,27445.287632007272,5459.083848981609
9,35588.40370361472,9929.560180494427
10,28259.204841960014,12806.210407300212
11,27011.95779073788,9065.809983950476
12,32233.114435215462,8955.180121051679
13,24017.66645861451,6813.209530640918
14,19947.792851631955,11589.765550919732
15,17135.802270371572,4553.672573137431
16,22579.01496660127,1184.9090971572405
17,15702.583420726547,2776.376340809648
18,10841.835876344187,7699.802188083537
19,9363.089459395882,4152.097052020277
20,8760.107660096219,11066.062314334022
21,19870.694286598642,1954.2840723522086
22,23347.080846220077,4763.191322301391
23,23706.824036168953,4788.404316719408
24,23765.582943191854,6289.995203850514
25,26022.160597576163,2970.5146949080686
26,23259.420926381623,6614.939822791595
27,28385.56550514084,7309.612326883458
28,21297.3556778266,4216.61379699593
29,14594.120133453933,1170.1411159180445
30,25821.877019574422,1058.888768876041
31,19201.83347524603,8358.96701486118
32,17967.811284948297,0.0
33,20841.579265295437,3711.2182482953717
34,28146.030377748444,4945.5868706385145
35,24093.88075314365,8005.711895911578
36,21196.423065599956,2395.091788592099
37,30392.266945272582,2770.4103373708544
38,29332.391759191763,4038.074725619459
39,18052.544232923,8694.376485969964
40,29921.878613418226,7504.896954072934
41,13014.978545965649,7624.427883647933
42,21646.083016955163,4423.3153861255705
43,24186.900813343793,7839.6143543284
44,29823.025834070173,7644.113182484773
45,23873.92236621952,3105.049593899192
46,20946.618664121408,1407.3343383698675
47,15733.710844320452,6033.75325383812
48,21440.825932946194,7646.749333687075
49,20140.39985133463,1753.134274433774
50,20488.85101570026,3831.199999577456
51,11330.765703272209,3361.462558386907
52,14021.283042353953,6400.22831146393
53,14684.52513981265,5515.664864188599
54,11662.667265040478,1346.9407144032625
55,19441.51371819024,5586.30904545104
56,13718.661095898162,4912.131006304876
57,30531.1156261957,11271.910706799707
58,23270.904961359247,1450.7595648288288
59,21220.54576727567,8984.826893605872
60,24840.59221688983,7810.150544743986
61,23693.170202685396,5972.346401075105
62,30184.1512243721,8197.355313460868
63,32697.159427064013,2093.657105409126
64,32922.13799200856,3484.904124048647
65,39851.598225418056,7749.564549005618
